Date,District,Street,Rooms,m2,Floor,Serie,Price
2025-09-15,Вецмилгравис,Ринкас 7,2,55,4/9,602-я,59990
2025-09-15,Иманта,Курземес пр. 36,2,49,1/5,Лит. пр.,57000
2025-09-15,центр,Алаукста 7,3,47,4/4,Рекон.,143000
2025-09-15,Агенскалнс,Кристапа 24,3,46,2/5,Хрущ.,60000
2025-09-15,Плявниеки,Илукстес 32,1,46,9/9,119-я,44000
2025-09-15,Золитуде,Грамздас 82,3,65,1/4,Нов.,139000
2025-09-15,Иманта,М. Круму 16,2,49,2/9,602-я,49000
2025-09-15,Торнякалнс,Акменю 15,1,28,2/6,Дов. дом,61500
2025-09-15,центр,Садовникова 29a,4,110,5/6,Рекон.,190000
2025-09-15,Межциемс,Хипократа 13,2,56,4/16,104-я,62000
2025-09-15,центр,Матиса 45,2,50,6/7,Дов. дом,93000
2025-09-15,Дрейлини,Каивас 50/4,3,55,3/5,Нов.,99000
2025-09-15,Кенгарагс,Саласпилс 12k-4,2,38,5/5,Лит. пр.,31500
2025-09-15,центр,Чака 44,3,97,1/5,Дов. дом,135000
2025-09-15,Вецмилгравис,Эммас 30,3,69,1/4,Сталинка,84700
2025-09-15,Мангали,Эзера 9,3,86,3/4,Сталинка,69000
2025-09-15,центр,Рупниецибас 33,3,70,3/7,Нов.,234000
2025-09-15,центр,Рупниецибас 33,3,75,5/7,Нов.,255000
2025-09-15,центр,Таллинас 90A,2,46,5/5,Рекон.,119500
2025-09-15,Зиепниеккалнс,Путну 43,2,41,3/3,Нов.,110000
2025-09-15,Ильгюциемс,Лиелезерес 10,1,51,1/5,Нов.,90000
2025-09-15,центр,Бруниниеку 28,4,129,5/6,Рекон.,260000
2025-09-15,Дзегужкалнс,Лиелезерес 10,1,51,1/5,Нов.,90000
2025-09-15,центр,Бривибас 73,3,147,4/5,Дов. дом,305000
2025-09-15,Гризинькалнс,Алаукста 7,2,34,1/4,Рекон.,100000
2025-09-15,Зиепниеккалнс,Серенес 4,3,75,11/16,119-я,94400
2025-09-15,центр,Стрелниеку 8,4,155,7/7,Нов.,603000
2025-09-15,Межапарк,Яуна Межапарка 36,4,245,3/3,Нов.,564000
2025-09-15,Агенскалнс,М. Нометню 75,4,75,3/4,Дов. дом,119500
2025-09-15,Агенскалнс,М. Нометню 75,3,59,2/4,Дов. дом,98000
2025-09-15,Иманта,Юрмалас Г. 74a,4,84,3/3,Нов.,279000
2025-09-15,Золитуде,Анниньмуйжас 20,3,100,3/5,Нов.,175000
2025-09-15,Межциемс,Кайвас 50/4,3,55,3/5,Нов.,99000
2025-09-15,центр,Миера 105,2,42,6/6,Рекон.,109497
2025-09-15,Берги,Бергю 13,4,183,2/3,Спец. пр.,220000
2025-09-15,Агенскалнс,Слокас 59A,3,87,1/5,Нов.,185000
2025-09-15,Агенскалнс,Калнциема 39 b,6,127,1/4,Дов. дом,190000
2025-09-15,Зиепниеккалнс,Брукнас 8,2,60,3/11,119-я,71500
2025-09-15,Зиепниеккалнс,Озолциема 8,1,29,10/13,Спец. пр.,34500
2025-09-15,Мангальсала,Тралеру 19,4,82,4/5,103-я,63000
2025-09-15,Кенгарагс,Яняварту 9,1,32,2/2,Дов. дом,35000
2025-09-15,Межапарк,Эзермалас 4,2,23,5/5,Рекон.,41000
2025-09-15,Болдерая,Гобас 31,3,72,5/5,Спец. пр.,58800
2025-09-15,р-н,ул.Краста Латгалес 223,1,27,2/3,Дов. дом,35000
2025-09-15,Югла,Юглас 10,4,201,8/9,Нов.,198000
2025-09-15,Плявниеки,Илукстес 95,1,43,8/9,119-я,42000
2025-09-15,Иманта,Прогреса 8,2,49,5/5,Лит. пр.,52000
2025-09-15,центр,Лачплеша 47,3,95,4/5,Дов. дом,170000
2025-09-15,Югла,Квелес 25,2,45,1/5,Лит. пр.,56500
2025-09-15,Югла,Квелес 31,2,43,4/5,Лит. пр.,46600
2025-09-15,Югла,Юглас 23,2,45,1/5,Лит. пр.,45000
2025-09-15,Межциемс,Межциема 23-1,3,75,6/16,104-я,86000
2025-09-15,центр,Бривибас 103,6,192,6/6,Дов. дом,268000
2025-09-15,Агенскалнс,Ранькя Д. 31,2,44,2/4,Рекон.,135000
2025-09-15,Пурвциемс,Дзелзавас 63,1,32,9/9,467-я,33000
2025-09-15,Тейка,Кегума 39,4,87,3/4,Нов.,259000
2025-09-15,Межциемс,Хипократа 13,3,74,7/12,104-я,66500
2025-09-15,Межциемс,Межциема 23 k1,1,49,1/16,104-я,43800
2025-09-15,Межапарк,Эзермалас 27,1,34,12/12,Спец. пр.,60000
2025-09-15,Агенскалнс,Ранькя Д. 34,3,95,6/22,Нов.,207000
2025-09-15,центр,Элияс 26,2,60,2/6,Нов.,150000
2025-09-15,центр,Блауманя 29,2,48,6/6,Дов. дом,62400
2025-09-15,Саркандаугава,Целиниеку 14,1,24,3/3,Дов. дом,17000
2025-09-15,Ильгюциемс,Буллю 52,1,25,1/3,Дов. дом,10000
2025-09-15,Золитуде,Анниньмуйжас 13,3,160,13/13,Нов.,199990
2025-09-15,центр,Стабу 91,2,54,3/5,Дов. дом,96500
2025-09-15,р-он,ул. Латгалес Ликснас 20a,1,17,3/3,Дов. дом,10370
2025-09-15,Зиепниеккалнс,Озолциема 14k1,2,60,10/10,Нов.,90000
2025-09-15,Кенгарагс,Лубанас 17,1,28,1/2,Спец. пр.,5780
2025-09-15,Югла,Бривибас 386,2,50,4/6,Нов.,94500
2025-09-15,Агенскалнс,Кристапа 2,3,60,2/2,Рекон.,170000
2025-09-15,Кенгарагс,Аглонас 28,3,61,3/5,Лит. пр.,69500
2025-09-15,Волери,Волеру 27,1,28,1/2,Спец. пр.,15000
2025-09-15,Шампетерис-Плескодале,Стендес 1k3,2,43,1/4,Хрущ.,42000
2025-09-15,Кенгарагс,Прушу 21,1,30,4/4,Хрущ.,23500
2025-09-15,Пурвциемс,Упеню 17,2,64,3/9,Нов.,132000
2025-09-15,центр,Ластадияс 16,4,115,3/6,Нов.,239000
2025-09-15,Саркандаугава,Патверсмес 5 k 1,1,30,2/5,Дов. дом,31900
2025-09-15,Пурвциемс,Звайгзная Г. 3,2,38,5/5,Лит. пр.,52500
2025-09-15,Плявниеки,Земес 5,1,41,6/9,М. сем.,42000
2025-09-15,Пурвциемс,Унияс 32,1,14,1/2,Спец. пр.,13500
2025-09-15,Пурвциемс,Стирну 19,2,39,2/5,Лит. пр.,43900
2025-09-15,Иманта,Анниньмуйжас 38,2,64,2/17,Нов.,114000
2025-09-15,Кенгарагс,Латгалес 273,1,30,5/5,Лит. пр.,41000
2025-09-15,Ильгюциемс,Лидоню 28,2,47,11/12,Чеш. пр.,86000
2025-09-15,Плявниеки,Лубанас 17,3,82,4/5,Нов.,119000
2025-09-15,Кенгарагс,Латгалес 268k1,2,49,4/5,Лит. пр.,55000
2025-09-15,центр,Матиса 63,2,34,4/7,Рекон.,95200
2025-09-15,центр,Матиса 63,2,37,5/7,Рекон.,102600
2025-09-15,центр,Матиса 63,3,49,7/7,Рекон.,139200
2025-09-15,центр,Бривибас 66,3,92,5/6,Сталинка,210000
2025-09-15,центр,Гертрудес 9,5,168,3/7,Рекон.,309800
2025-09-15,центр,Тербатас 93,6,224,6/6,Сталинка,304800
2025-09-15,Болдерая,Стурманю 5,3,68,5/5,Лит. пр.,63000
2025-09-15,центр,Ханзас 8,1,29,3/5,Рекон.,82000
2025-09-15,Иманта,Талавас Г. 9,2,49,4/5,Лит. пр.,43000
2025-09-15,Агенскалнс,Лапу 12,1,26,2/3,Рекон.,45000
2025-09-15,Даугавгрива,Слимницас 11,2,55,1/5,Спец. пр.,59800
2025-09-15,Плявниеки,Сахарова 5,2,50,4/9,602-я,57000
2025-09-15,Саркандаугава,Хапсалас 1/1,2,42,2/7,Рекон.,64900
2025-09-15,центр,Валдемара 123,2,51,2/6,Дов. дом,96500
2025-09-15,центр,Томсона 30,3,151,8/10,Нов.,225000
2025-09-15,центр,Стабу 84,2,52,2/4,Рекон.,115000
2025-09-15,Плявниеки,Каудзишу 2,1,42,2/5,М. сем.,37000
2025-09-15,Пурвциемс,Ницгалес 36a,2,49,1/5,Нов.,102000
2025-09-15,Агенскалнс,Лиелирбес 9A,1,32,1/4,Рекон.,75500
2025-09-15,Агенскалнс,Лиелирбес 9A,2,42,2/4,Нов.,107000
2025-09-15,Агенскалнс,Лиелирбес 9A,3,47,3/4,Нов.,122500
2025-09-15,Кенгарагс,Латгалес 303,2,38,4/5,Лит. пр.,38500
2025-09-15,Тейка,Унияс 35a,2,32,1/2,Дов. дом,52000
2025-09-15,VEF,Унияс 35a,2,32,1/2,Дов. дом,52000
2025-09-15,Пурвциемс,Унияс 35a,2,32,1/2,Дов. дом,52000
2025-09-15,Ильгюциемс,Саулгожу 21,1,30,5/5,Хрущ.,28300
2025-09-15,Межапарк,Инчукална 2,4,84,2/4,Рекон.,185000
2025-09-15,Агенскалнс,Лиелирбес 9A,2,42,2/4,Рекон.,107000
2025-09-15,Агенскалнс,Лиелирбес 9A,2,32,1/4,Рекон.,75500
2025-09-15,центр,Валдемара 71,4,106,3/7,Дов. дом,285500
2025-09-15,Агенскалнс,Лиелирбес 9A,3,47,2/4,Рекон.,122500
2025-09-15,р-он,ул. Латгалес Пиртс 9,2,34,4/4,Дов. дом,35000
2025-09-15,центр,Матиса 129,-,410,1/2,Дов. дом,420000
2025-09-15,центр,Гростонас 21,2,55,9/10,Нов.,169000
2025-09-15,Плявниеки,Салнас 4,2,51,1/9,602-я,64800
2025-09-15,центр,Бривибас 84,2,70,1/5,Дов. дом,108000
2025-09-15,центр,Лабораторияс 5,3,62,1/5,Нов.,144800
2025-09-15,Золитуде,Анниньмуйжас 20,3,81,2/4,Нов.,141000
2025-09-15,центр,Блауманя 6,3,120,5/5,Дов. дом,250000
2025-09-15,центр,Бривибас 132,3,83,2/3,Дов. дом,120000
2025-09-15,Пурвциемс,Астрас 8 k-1,2,75,18/24,Нов.,165000
2025-09-15,Вецмилгравис,Эммас 28,2,33,4/4,Рекон.,43000
2025-09-15,центр,Пулкв. Бриежа 35,3,124,2/7,Нов.,315000
2025-09-15,Дарзциемс,Зелтиню 58,1,43,2/5,М. сем.,47000
2025-09-15,Агенскалнс,Нарас 2,3,72,2/3,Нов.,194000
2025-09-15,центр,Ганибу Д. 40A,1,31,3/3,Дов. дом,18000
2025-09-15,центр,Авоту 66a,2,35,1/5,Дов. дом,67000
2025-09-15,Плявниеки,Салнас 21,3,58,4/9,Нов.,110000
2025-09-15,Кенгарагс,Икшкилес 3,2,34,3/5,Хрущ.,35500
2025-09-15,центр,Блауманя 9,3,92,3/6,Рекон.,280000
2025-09-15,Межапарк,Гауяс 63,2,35,3/4,Нов.,83000
2025-09-15,центр,Лачплеша 48,3,81,4/6,Рекон.,194400
2025-09-15,Тейка,Вийциема 8,2,31,2/4,Нов.,69800
2025-09-15,Ильгюциемс,Мотору 5,2,38,1/5,Лит. пр.,39500
2025-09-15,Тейка,Вийциема 8,2,35,3/4,Нов.,83000
2025-09-15,центр,Стабу 68,2,36,1/2,Дов. дом,37890
2025-09-15,центр,Матиса 59,3,57,3/5,Дов. дом,148000
2025-09-15,Ильгюциемс,Вайделотес 13,3,72,1/5,Спец. пр.,49000
2025-09-15,Зиепниеккалнс,Ирбенес 14,2,55,3/5,103-я,46000
2025-09-15,Агенскалнс,Зеллю 13,3,57,3/4,Рекон.,158760
2025-09-15,Ильгюциемс,Мотору 3,1,23,3/5,М. сем.,25000
2025-09-15,центр,Тербатас 4,3,124,6/6,Рекон.,329000
2025-09-15,центр,Бривибас 148,3,61,6/6,Дов. дом,139000
2025-09-15,Кенгарагс,Авиацияс 5,2,50,5/5,Лит. пр.,48000
2025-09-15,Агенскалнс,Вентспилс 13,2,64,2/5,Дов. дом,92000
2025-09-15,Тейка,Вийциема 14,3,63,1/3,Сталинка,59000
2025-09-15,центр,Катринас Д. 27,2,56,5/11,Нов.,112600
2025-09-15,Иманта,Зентенес 4,2,50,5/5,Лит. пр.,69000
2025-09-15,центр,Катринас Д. 27,1,25,5/11,Рекон.,60500
2025-09-15,центр,Калпака бульв. 7,2,56,1/6,Рекон.,220000
2025-09-15,Югла,Бривибас 387,6,176,1/4,Дов. дом,65000
2025-09-15,центр,Калпака бульв. 7,2,71,2/6,Рекон.,290000
2025-09-15,Ильгюциемс,Риексту 17,3,69,2/5,Лит. пр.,67000
2025-09-15,Тейка,Раунас 54B,2,49,5/5,Нов.,135900
2025-09-15,Пурвциемс,Марциенас 2,1,43,6/9,119-я,42000
2025-09-15,Яунциемс,Яунциема Г. 182,1,29,4/5,Хрущ.,23000
2025-09-15,Пурвциемс,Веявас 10,2,52,7/9,602-я,49000
2025-09-15,Плявниеки,Дравниеку 3 K-1,2,48,9/10,Нов.,104130
2025-09-15,центр,Виландес 8,4,145,5/5,Рекон.,303450
2025-09-15,центр,Стрелниеку 8,2,71,2/7,Нов.,329000
2025-09-15,центр,Чака 96,3,95,2/5,Нов.,302000
2025-09-15,центр,Госпиталю 38,2,47,6/6,Рекон.,100000
2025-09-15,Иманта,Анниньмуйжас 38 к 4,2,59,12/16,Нов.,120000
2025-09-15,центр,Чака 72,2,35,4/4,Рекон.,79000
2025-09-15,Иманта,Акацию 2F,3,62,2/9,Нов.,156790
2025-09-15,Агенскалнс,Вилипа 6,2,49,8/9,467-я,60000
2025-09-15,Иманта,Курземес пр. 124,2,49,5/9,602-я,55000
2025-09-15,центр,Дзирнаву 37,5,179,2/7,Нов.,750000
2025-09-15,Плявниеки,Тинужу 6,1,33,4/9,602-я,40000
2025-09-15,центр,Бривибас 146,1,24,1/5,Рекон.,41110
2025-09-15,Кенгарагс,Латгалес 258,3,60,5/5,Лит. пр.,49500
2025-09-15,Кливерсала,Валгума 25,4,105,2/4,Сталинка,219000
2025-09-15,Плявниеки,Ясмуйжас 8,1,33,7/9,467-я,34500
2025-09-15,центр,Стабу 61,2,54,1/6,Дов. дом,116000
2025-09-15,Зиепниеккалнс,Валдекю 60 k-3,3,63,2/9,602-я,91000
2025-09-15,Агенскалнс,Эрнестинес 31,1,33,2/2,Спец. пр.,26500
2025-09-15,Кенгарагс,Латгалес 153,1,30,2/2,Дов. дом,20000
2025-09-15,центр,Озолу 7,2,40,4/5,Спец. пр.,36000
2025-09-15,Пурвциемс,Вайдавас 15 k-1,3,110,2/7,Нов.,250000
2025-09-15,центр,Бирзниека-Упиша 20a,1,24,3/7,Нов.,105000
2025-09-15,Шампетерис-Плескодале,Лиелирбес 13,2,68,8/30,Нов.,140000
2025-09-15,Плявниеки,Лубанас 43 k-3,2,49,2/2,Сталинка,35999
2025-09-15,Ильгюциемс,Лилияс 15 k-2,3,53,5/5,Хрущ.,48000
2025-09-15,Зиепниеккалнс,Тумес 25,3,62,6/6,Нов.,153000
2025-09-15,Зиепниеккалнс,Тумес 25,3,62,6/6,Нов.,152000
2025-09-15,Зиепниеккалнс,Тумес 25,3,69,6/6,Нов.,164000
2025-09-15,Иманта,Думбрая 29,3,72,12/13,Нов.,211000
2025-09-15,центр,Валдемара 87,2,48,1/5,Дов. дом,48000
2025-09-15,центр,Бривибас 91,1,40,4/6,Рекон.,108000
2025-09-15,центр,Бривибас 91,1,28,6/6,Рекон.,82000
2025-09-15,центр,Бривибас 91,2,38,2/6,Рекон.,106000
2025-09-15,центр,Бривибас 91,1,38,3/6,Рекон.,103000
2025-09-15,центр,Бривибас 91,1,40,5/6,Рекон.,108000
2025-09-15,центр,Бривибас 91,1,40,6/6,Рекон.,108000
2025-09-15,центр,Бривибас 91,2,38,2/6,Рекон.,99000
2025-09-15,центр,Бривибас 91,1,38,2/6,Рекон.,97000
2025-09-15,центр,Бривибас 91,1,27,3/6,Рекон.,73000
2025-09-15,центр,Элияс 20,1,12,1/5,Дов. дом,21000
2025-09-15,Плявниеки,Дравниеку 3,4,86,2/10,Нов.,172000
2025-09-15,Агенскалнс,Лапу 29,2,53,3/3,Дов. дом,85000
2025-09-15,Болдерая,Адмиралю 1,2,37,1/1,Ч. дом,49950
2025-09-15,Тейка,Бривибас 201,4,82,2/5,Нов.,145900
2025-09-15,Пурвциемс,Индуля 16,1,64,2/2,Ч. дом,58000
2025-09-15,Агенскалнс,Ауцес 1A,1,31,2/5,Хрущ.,59900
2025-09-15,Межапарк,Кемпес 2,4,80,2/12,Нов.,212900
2025-09-15,центр,Дунтес 28,3,131,9/16,Нов.,211000
2025-09-15,Межапарк,Кишезера 10,4,78,4/9,Нов.,234900
2025-09-15,Межапарк,Кишезера 10,3,63,5/9,Нов.,190900
2025-09-15,Агенскалнс,О. Вациеша 8,2,53,2/3,Нов.,147100
2025-09-15,Агенскалнс,О. Вациеша 8,3,63,3/3,Нов.,180600
2025-09-15,Межапарк,Кишезера 10,2,44,2/9,Нов.,124900
2025-09-15,Вецмилгравис,Вецмилгравья 1 л. 28,2,50,4/5,Лит. пр.,40000
2025-09-15,Золитуде,Русес 5,3,75,8/9,119-я,71500
2025-09-15,Плявниеки,Каудзишу 12,2,50,7/9,602-я,61500
2025-09-15,Иманта,Анниньмуйжас 60,2,49,5/5,Лит. пр.,63000
2025-09-15,Пурвциемс,Ницгалес 4,2,48,5/9,602-я,54000
2025-09-15,центр,Блауманя 3,4,137,3/6,Рекон.,339000
2025-09-15,Межапарк,Эзермалас 13,3,130,3/5,Нов.,254800
2025-09-15,Пурвциемс,Пуцес 45,2,87,4/10,Нов.,175000
2025-09-15,Пурвциемс,Пуцес 45,2,87,4/10,Нов.,175000
2025-09-15,Югла,Мурьяню 46,2,46,5/5,Лит. пр.,57000
2025-09-15,Югла,Бривибас 410A,1,36,6/12,Спец. пр.,48000
2025-09-15,Вецмилгравис,Сниега 2 k. 2.,2,51,5/5,Лит. пр.,53500
2025-09-15,Иманта,Талавас Г. 5,3,67,4/5,Лит. пр.,80000
2025-09-15,центр,Виландес 8,4,145,5/5,Рекон.,303450
2025-09-15,Дзегужкалнс,Даугавгривас 70 k-2,1,26,2/5,Хрущ.,33800
2025-09-15,Зиепниеккалнс,Кометас 28,2,66,1/4,Нов.,160000
2025-09-15,Вецрига,Грециниеку 11,2,49,4/6,Сталинка,129000
2025-09-15,Чиекуркалнс,Чиекуркална 7 п. л. 7A,2,28,4/4,Рекон.,63300
2025-09-15,Чиекуркалнс,Чиекуркална 7 п. л. 7A,2,35,3/4,Нов.,83000
2025-09-15,Чиекуркалнс,Чиекуркална 7 п. л. 7,1,19,1/4,Нов.,41525
2025-09-15,Тейка,Вийциема 8,1,19,1/4,Нов.,41525
2025-09-15,Иманта,Клеисту 11/1,3,70,2/12,Нов.,139900
2025-09-15,центр,Дзирнаву 53,4,116,4/6,Дов. дом,335850
2025-09-15,Вецрига,Бискапа Гате 6,2,50,3/3,Дов. дом,85000
2025-09-15,Межциемс,Кайвас 50/4,2,55,3/5,Нов.,99000
2025-09-15,центр,Гертрудес 106,1,30,3/5,Дов. дом,56850
2025-09-15,Межциемс,Друвиенас 21,3,61,2/5,Лит. пр.,65000
2025-09-15,р-он,ул. Латгалес Даугавпилс 49,1,32,5/6,Дов. дом,20500
2025-09-15,Кенгарагс,Латгалес 275,1,34,11/12,Чеш. пр.,48000
2025-09-15,Чиекуркалнс,Чиекуркална 8 п. л. 1C,2,52,5/5,103-я,68000
2025-09-15,Золитуде,Грамздас 80-1,3,78,1/4,Нов.,135000
2025-09-15,Пурвциемс,Звайгзная Г. 12,3,56,5/5,Лит. пр.,59500
2025-09-15,Чиекуркалнс,Чиекуркална 2 л. 49a,1,30,5/5,Нов.,46500
2025-09-15,Вецмилгравис,Яунциема Г. 265,3,53,1/2,Дов. дом,73000
2025-09-15,Брекши,Югласциема б. 60,2,46,1/2,Нов.,94800
2025-09-15,центр,Лачплеша 121,2,42,3/5,Рекон.,75000
2025-09-15,Даугавгрива,Парадес 7,2,46,5/5,103-я,33900
2025-09-15,Тейка,Бикерниеку 28,2,65,2/5,103-я,75000
2025-09-15,Плявниеки,Зебиекстес 3,2,61,2/9,119-я,60000
2025-09-15,Плявниеки,Сахарова 20,1,46,5/16,104-я,60000
2025-09-15,Югла,Бривибас 363,3,55,2/5,Хрущ.,56500
2025-09-15,Ильгюциемс,Скуйенес 9,2,47,3/5,Хрущ.,39000
2025-09-15,центр,Дунтес 28,6,262,15/15,Нов.,288000
2025-09-15,р-он,ул. Латгалес Виляну 3,3,75,2/5,Спец. пр.,99500
2025-09-15,центр,Дзирнаву 61,3,77,4/6,Рекон.,300000
2025-09-15,Вецмилгравис,Сармас 7,2,50,5/9,602-я,42000
2025-09-15,Иманта,Слокас 142,2,49,4/5,Лит. пр.,44200
2025-09-15,центр,Гертрудес 113,2,40,2/6,Дов. дом,55000
2025-09-15,Кенгарагс,Булту 7,1,35,5/9,М. сем.,33000
2025-09-15,Зиепниеккалнс,М. Стерсту 6,4,71,1/4,Нов.,165900
2025-09-15,Зиепниеккалнс,Баускас 97,4,98,3/5,Нов.,226900
2025-09-15,Шампетерис-Плескодале,Лиелирбес 11,4,124,19/30,Нов.,235000
2025-09-15,центр,Аусекля 3,3,129,1/5,Дов. дом,269000
2025-09-15,Межапарк,Эзермалас 4a,1,28,4/5,Рекон.,38800
2025-09-15,Зиепниеккалнс,М. Стерсту 8,2,48,2/5,Нов.,119900
2025-09-15,Тейка,Ропажу 41,3,89,1/3,Дов. дом,99000
2025-09-15,Зиепниеккалнс,М. Стерсту 6,3,64,3/5,Нов.,161900
2025-09-15,Плявниеки,Ясмуйжас 18/1,3,89,4/10,Нов.,170000
2025-09-15,Кенгарагс,Прушу 3/5,4,61,5/5,Лит. пр.,56000
2025-09-15,центр,Элизабетес 22,4,93,5/6,Рекон.,265000
2025-09-15,центр,Акас 2,-,127,4/4,Дов. дом,220000
2025-09-15,центр,Дзирнаву 6,3,88,4/4,Рекон.,245000
2025-09-15,Пурвциемс,Калснавас 1,3,64,2/9,602-я,88750
2025-09-15,Кенгарагс,Малтас 24,2,50,3/5,Лит. пр.,59900
2025-09-15,Пурвциемс,Ницгалес 46,2,52,2/9,602-я,67000
2025-09-15,Агенскалнс,Марупес 6,2,37,1/2,Рекон.,53838
2025-09-15,Саркандаугава,Твайка 54 k-1,1,30,4/5,Хрущ.,22000
2025-09-15,Ильгюциемс,Риексту 23,3,62,3/5,Лит. пр.,53000
2025-09-15,Агенскалнс,Ранькя Д. 34,5,184,14/22,Нов.,557000
2025-09-15,центр,Стрелниеку 5,3,139,5/7,Нов.,583000
2025-09-15,центр,Блауманя 5,5,144,6/6,Дов. дом,398800
2025-09-15,Торнякалнс,Цепля 14,2,38,2/3,Дов. дом,13890
2025-09-15,Дзегужкалнс,Вильняс 3,3,80,2/2,Дов. дом,25890
2025-09-15,Саркандаугава,Приежу 6,1,23,3/3,Дов. дом,22000
2025-09-15,центр,Томсона 39/1,3,96,5/9,Нов.,250000
2025-09-15,Кенгарагс,Латгалес 109,3,48,3/5,Рекон.,64395
2025-09-15,Пурвциемс,Илукстес 109,1,35,9/9,602-я,37500
2025-09-15,Зиепниеккалнс,Баускас 57,3,69,3/5,Нов.,140000
2025-09-15,Агенскалнс,Кристапа 2,4,89,1/2,Рекон.,235000
2025-09-15,Югла,Вангажу 19,2,41,2/5,Хрущ.,38000
2025-09-15,центр,Меркеля 2,2,57,2/5,Рекон.,204480
2025-09-15,Плявниеки,Улброкас 7,2,60,12/12,104-я,65500
2025-09-15,Торнякалнс,Баускас 57,3,68,1/5,Нов.,137000
2025-09-15,центр,Гростонас 21,3,84,4/10,Нов.,270000
2025-09-15,центр,Садовникова 2,1,39,3/5,Сталинка,43000
2025-09-15,Югла,Бривибас 446,4,341,4/4,Нов.,345000
2025-09-15,Межциемс,Хипократа 9,5,90,1/9,602-я,79999
2025-09-15,Пурвциемс,Браслас 53,3,92,3/5,Нов.,165000
2025-09-15,центр,Клияну 22,1,28,2/8,Рекон.,18200
2025-09-15,Кенгарагс,Латгалес 381,2,51,1/3,Сталинка,69000
2025-09-15,р-н,ул.Краста Латгалес 222a,2,51,7/9,467-я,49000
2025-09-15,Ильгюциемс,Балта 9,2,43,3/4,Хрущ.,41998
2025-09-15,центр,Валдемара 72,3,43,1/3,Рекон.,118800
2025-09-15,центр,Беньяминяс 13,2,42,1/5,Дов. дом,74900
2025-09-15,центр,Чака 52,5,120,4/5,Рекон.,189000
2025-09-15,центр,Бривибас 103,2,61,6/6,Дов. дом,130000
2025-09-15,центр,Барона 70,3,58,2/3,Дов. дом,92500
2025-09-15,центр,Дзирнаву 10,3,87,5/5,Дов. дом,175000
2025-09-15,Агенскалнс,Ранькя Д. 31,2,50,3/4,Рекон.,76626
2025-09-15,центр,Матиса 68,2,44,4/4,Дов. дом,74900
2025-09-15,Агенскалнс,Ранькя Д. 31,2,65,2/4,Дов. дом,111834
2025-09-15,Агенскалнс,Калнциема 1a,2,54,1/3,Дов. дом,55000
2025-09-15,центр,Валдемара 72,3,70,2/4,Рекон.,169000
2025-09-15,Иманта,Имантас 2,3,54,1/5,Лит. пр.,48999
2025-09-15,Вецмилгравис,Вецмилгравья 17 k-3,1,31,1/4,Хрущ.,27000
2025-09-15,центр,Пулкв. Бриежа 15,2,42,3/7,Рекон.,111300
2025-09-15,центр,Пулкв. Бриежа 15,3,92,7/7,Рекон.,286440
2025-09-15,Даугавгрива,Парадес 2/1,2,46,3/5,103-я,30000
2025-09-15,Агенскалнс,Лиепаяс 2,3,97,4/6,Нов.,264000
2025-09-15,центр,Антонияс 20,3,133,7/7,Нов.,130000
2025-09-15,Плявниеки,Тинужу 1A,3,81,2/5,Нов.,170000
2025-09-15,центр,Бруниниеку 92b,1,19,1/4,Дов. дом,36000
2025-09-15,Пурвциемс,Мадонас 2,3,66,3/5,Нов.,128000
2025-09-15,Югла,Мурьяню 155,2,50,2/4,Нов.,123000
2025-09-15,Югла,Мурьяню 151,4,102,2/4,Нов.,259000
2025-09-15,Югла,Мурьяню 153,3,81,4/4,Нов.,210000
2025-09-15,Межциемс,Межциема 6,2,49,5/5,Лит. пр.,62500
2025-09-15,Даугавгрива,Парадес 24,2,42,4/5,Хрущ.,35000
2025-09-15,центр,Валдемара 72,3,70,2/4,Рекон.,169000
2025-09-15,центр,Валдемара 72,3,46,1/3,Рекон.,118800
2025-09-15,Аплокциемс,Бриежу 9,1,27,4/6,Нов.,60500
2025-09-15,Чиекуркалнс,Гауяс 32,3,58,5/5,Хрущ.,50000
2025-09-15,Вецрига,Грециниеку 11,2,52,3/5,Дов. дом,154000
2025-09-15,центр,Сканстес 29,2,67,17/24,Нов.,161000
2025-09-15,центр,Красотаю 6A,3,91,1/2,Дов. дом,75000
2025-09-15,центр,Заубес 2,3,76,2/5,Дов. дом,190000
2025-09-15,центр,Катринас Д. 22,2,48,2/4,Спец. пр.,78000
2025-09-15,Кенгарагс,Латгалес 260k2,1,32,4/5,Лит. пр.,34500
2025-09-15,Шампетерис-Плескодале,Стендес 5,2,57,4/5,Нов.,144000
2025-09-15,центр,Миленбаха 1,3,72,3/6,Рекон.,182000
2025-09-15,центр,Алукснес 5,2,40,5/6,Рекон.,84800
2025-09-15,центр,Артилерияс 25,2,40,2/5,Рекон.,92500
2025-09-15,Пурвциемс,Илукстес 60,3,67,2/5,Лит. пр.,61500
2025-09-15,центр,Сканстес 29A,3,89,8/24,Нов.,216000
2025-09-15,Тейка,Цаунес 10k1,3,83,8/9,Спец. пр.,86500
2025-09-15,Тейка,Бривибас 201,3,76,4/5,Нов.,162900
2025-09-15,Пурвциемс,Калснавас 2c,2,49,10/12,104-я,68950
2025-09-15,Тейка,Бривибас 201,1,37,2/5,Нов.,70900
2025-09-15,Агенскалнс,Веца Юрмалас г. 1,1,33,8/12,Чеш. пр.,30000
2025-09-15,Тейка,Бривибас 201,3,73,2/5,Нов.,186500
