Date,District,Street,Rooms,m2,Floor,Serie,Price
2025-09-01,Иманта,Курземес пр. 56,3,55,4/5,Лит. пр.,66000
2025-09-01,центр,Чака 33,1,22,6/7,Дов. дом,67000
2025-09-01,Зиепниеккалнс,Стерсту 22,2,40,1/2,Дов. дом,18000
2025-09-01,Тейка,Бривибас 235,2,66,4/5,Дов. дом,128500
2025-09-01,Чиекуркалнс,Чиекуркална 4 п. л. 9,4,87,5/5,Нов.,155000
2025-09-01,Торнякалнс,Дикя 2,2,46,2/2,Дов. дом,36500
2025-09-01,Болдерая,Гайгалас 23A,2,52,4/5,103-я,41000
2025-09-01,Пурвциемс,Виршу 1,4,90,7/9,119-я,102000
2025-09-01,центр,Валдемара 72,3,70,2/4,Рекон.,169000
2025-09-01,Межциемс,Эйзенштейна 45,3,62,7/9,602-я,71000
2025-09-01,Болдерая,Финиера 7,2,46,5/5,103-я,27000
2025-09-01,центр,Базницас 41/43,3,99,1/7,Спец. пр.,150000
2025-09-01,Болдерая,Гобас 20,1,40,3/9,Спец. пр.,27500
2025-09-01,Межциемс,Межциема 11,3,68,5/5,Лит. пр.,49000
2025-09-01,Югла,Бривибас 418,2,52,3/4,Сталинка,120000
2025-09-01,центр,Валдемара 72,3,64,2/5,Рекон.,169000
2025-09-01,центр,Стрелниеку 8,5,160,5/7,Нов.,542000
2025-09-01,Зиепниеккалнс,Раценю 4,1,20,2/2,Сталинка,12500
2025-09-01,центр,Бривибас 68,2,49,4/6,Дов. дом,156800
2025-09-01,Агенскалнс,М. Нометню 24,2,42,2/5,Рекон.,141900
2025-09-01,центр,Бруниниеку 89,2,45,4/4,Дов. дом,109000
2025-09-01,р-н,ул.Краста Коюсалас 17,2,45,7/12,Чеш. пр.,64000
2025-09-01,центр,Катринас Д. 6,2,43,1/3,Рекон.,78840
2025-09-01,Пурвциемс,Буртниеку 35,1,13,4/4,М. сем.,19000
2025-09-01,центр,Лачплеша 36,2,39,1/5,Рекон.,108920
2025-09-01,центр,Лачплеша 36,2,50,6/6,Рекон.,122800
2025-09-01,центр,Лачплеша 36,3,66,2/5,Рекон.,260305
2025-09-01,центр,Алукснес 5,2,40,5/6,Рекон.,85800
2025-09-01,центр,Валдемара 23 K-2,6,253,6/6,Рекон.,480000
2025-09-01,Ильгюциемс,Гривас 11,3,55,3/5,Хрущ.,63000
2025-09-01,центр,Терезес 8,2,52,1/5,Рекон.,79000
2025-09-01,Вецмилгравис,Балтасбазницас 44,3,66,1/3,Сталинка,52000
2025-09-01,Югла,Юглас 21,3,58,2/5,Хрущ.,68500
2025-09-01,Вецмилгравис,Мелдру 18,1,28,1/5,Лит. пр.,22500
2025-09-01,Межапарк,Эзермалас 13,5,162,1/5,Нов.,259000
2025-09-01,Кенгарагс,Вишкю 1,2,49,1/9,467-я,50000
2025-09-01,Зиепниеккалнс,Озолциема 18,2,61,2/9,119-я,54000
2025-09-01,центр,Лачплеша 129,3,74,3/5,Дов. дом,164000
2025-09-01,центр,Чака 44,4,135,5/5,Рекон.,220000
2025-09-01,центр,Клияну 16,3,63,7/10,Нов.,154000
2025-09-01,центр,Клияну 16,2,47,7/10,Нов.,119000
2025-09-01,Ильгюциемс,Лилияс 15 k-2,3,53,5/5,Хрущ.,48000
2025-09-01,Межциемс,Межциема 52,2,51,8/9,602-я,48500
2025-09-01,Кенгарагс,Прушу 3 k-2,2,40,5/5,Лит. пр.,64000
2025-09-01,Агенскалнс,Грина бульв. 9,3,58,4/5,Спец. пр.,59900
2025-09-01,Тейка,Бривибас 201,2,50,2/5,Нов.,101900
2025-09-01,Тейка,Бривибас 201,3,65,2/5,Нов.,169500
2025-09-01,Тейка,Бривибас 201,2,52,3/5,Нов.,149900
2025-09-01,Тейка,Бривибас 201,2,50,2/5,Нов.,101900
2025-09-01,Тейка,Бривибас 338,2,60,5/7,Нов.,115000
2025-09-01,Тейка,Бривибас 201,4,80,2/5,Нов.,133500
2025-09-01,Тейка,Бривибас 201,4,93,2/5,Нов.,172500
2025-09-01,Тейка,Бривибас 201,2,39,3/5,Нов.,79500
2025-09-01,Агенскалнс,Ауцес 10,3,82,2/4,Дов. дом,180000
2025-09-01,Иманта,Слокас 130,3,82,6/8,Нов.,196000
2025-09-01,Зиепниеккалнс,Валдекю 66,1,35,5/9,602-я,41900
2025-09-01,Пурвциемс,Марциенас 6,3,76,6/9,119-я,68000
2025-09-01,Пурвциемс,Стайцелес 15,3,62,7/9,602-я,55000
2025-09-01,р-он,ул. Латгалес Краславас 22,2,42,3/5,Рекон.,72000
2025-09-01,Луцавсала,Луцавсала 5,3,69,7/9,Нов.,186900
2025-09-01,Луцавсала,Луцавсала 5,4,86,5/9,Нов.,230800
2025-09-01,Зиепниеккалнс,Ислицес 5,2,61,5/10,119-я,95000
2025-09-01,Саркандаугава,Загеру 6,1,31,2/4,Дов. дом,15600
2025-09-01,Ильгюциемс,Стурес 9,2,49,4/5,Лит. пр.,45000
2025-09-01,Зиепниеккалнс,Кометас 24,2,65,2/4,Нов.,154500
2025-09-01,Ильгюциемс,Мотору 5,2,50,5/5,Лит. пр.,41500
2025-09-01,центр,Лачплеша 129,3,74,3/5,Дов. дом,164000
2025-09-01,центр,Мелнгайля 2,4,155,5/7,Нов.,620000
2025-09-01,Зиепниеккалнс,Зиепниеккална 64,2,71,1/6,Нов.,125000
2025-09-01,Югла,Мурьяню 54,2,46,5/5,Хрущ.,34000
2025-09-01,центр,Звайгжню 31,1,31,2/3,Дов. дом,29780
2025-09-01,центр,Цесу 32,1,29,3/3,Дов. дом,23867
2025-09-01,центр,Бруниниеку 96,1,15,2/4,Дов. дом,17990
2025-09-01,Чиекуркалнс,Чиекуркална 2 л. 67,2,47,1/2,Дов. дом,21880
2025-09-01,центр,Матиса 82a,2,46,1/2,Дов. дом,23570
2025-09-01,Агенскалнс,Калнциема 81,1,30,1/2,Спец. пр.,25690
2025-09-01,р-н,ул.Краста Латгалес 219,1,22,2/2,Дов. дом,5280
2025-09-01,Ильгюциемс,Даугавгривас 1B,4,80,2/3,Дов. дом,25680
2025-09-01,Пурвциемс,Унияс 7,1,27,2/2,Дов. дом,15888
2025-09-01,центр,Катринас Д. 24k3,2,37,1/2,Спец. пр.,38580
2025-09-01,Саркандаугава,Саркандаугавас 33,1,27,3/6,Дов. дом,14880
2025-09-01,Тейка,Ропажу 93,1,29,2/2,Дов. дом,13780
2025-09-01,Даугавгрива,Парадес 1B,2,47,1/2,Дов. дом,17580
2025-09-01,Агенскалнс,Ранькя Д. 31,2,43,2/4,Рекон.,118071
2025-09-01,центр,Калниня 2,5,126,4/6,Дов. дом,250000
2025-09-01,центр,Рупниецибас 21,2,74,2/7,Нов.,250000
2025-09-01,центр,Рупниецибас 21,3,94,2/7,Нов.,295000
2025-09-01,р-н,ул.Краста Зилупес 16,4,74,2/9,467-я,84000
2025-09-01,Иманта,Курземес пр. 84,2,54,7/9,602-я,57000
2025-09-01,Агенскалнс,Кристапа 8b,1,18,1/4,Дов. дом,23800
2025-09-01,Саркандаугава,Приежу 14A,1,22,3/3,Дов. дом,25400
2025-09-01,р-он,ул. Латгалес Лудзас 42 k-1,2,44,1/5,Хрущ.,46500
2025-09-01,Болдерая,Гайгалас 23,1,38,4/5,Спец. пр.,29000
2025-09-01,Иманта,Курземес пр. 20,1,32,4/5,М. сем.,37000
2025-09-01,Ильгюциемс,Мотору 5,2,49,1/5,Лит. пр.,64000
2025-09-01,Зиепниеккалнс,Грауду 30,3,54,3/5,Хрущ.,55000
2025-09-01,центр,Экспорта 12,3,120,4/6,Рекон.,260000
2025-09-01,Плявниеки,Улброкас 5,1,43,6/9,104-я,43000
2025-09-01,Тейка,Буртниеку 35,1,18,2/5,Хрущ.,26000
2025-09-01,Тейка,Джутас 13a,2,45,1/5,103-я,43000
2025-09-01,Золитуде,Лейиня 6,4,94,2/10,119-я,95000
2025-09-01,Плявниеки,Дзеню 7/1,3,80,2/8,Нов.,136000
2025-09-01,Кенгарагс,Е. Ранцана 8,2,43,5/5,Лит. пр.,40000
2025-09-01,Вецмилгравис,Мелдру 8,2,54,2/2,Хрущ.,42000
2025-09-01,Плявниеки,Купричу 1B,2,54,4/6,Нов.,130000
2025-09-01,Зиепниеккалнс,Баускас 73/2,3,59,2/4,Хрущ.,9990
2025-09-01,Кенгарагс,Прушу 1/2,2,44,5/5,Лит. пр.,48000
2025-09-01,Пурвциемс,Илукстес 42,3,83,8/9,119-я,88000
2025-09-01,центр,Дзирнаву 3,3,79,1/5,Дов. дом,160000
2025-09-01,центр,Рупниецибас 25,3,80,4/6,Нов.,280000
2025-09-01,центр,Гертрудес 137,1,16,3/5,Дов. дом,20000
2025-09-01,Плявниеки,Дравниеку 4,1,50,3/12,104-я,52000
2025-09-01,Ильгюциемс,Мотору 5,2,38,2/5,103-я,41400
2025-09-01,Агенскалнс,Пукю 7,2,71,1/2,Дов. дом,125000
2025-09-01,Пурвциемс,Марса Г. 12,2,50,5/5,Лит. пр.,60000
2025-09-01,Золитуде,Лейиня 20,3,75,2/9,119-я,71500
2025-09-01,Пурвциемс,Дзелзавас 88,1,28,3/5,Лит. пр.,33000
2025-09-01,Кенгарагс,Прушу 22,2,41,4/5,Хрущ.,37000
2025-09-01,центр,Пернавас 37a,1,21,4/5,Сталинка,43000
2025-09-01,Кенгарагс,Прушу 20,2,41,2/5,Хрущ.,39000
2025-09-01,Межапарк,Кокнесес пр. 4 K-1,2,50,1/13,Нов.,103000
2025-09-01,Межапарк,Кемпес 4,3,139,9/12,Нов.,239000
2025-09-01,Зиепниеккалнс,Дижозолу 9,5,115,3/9,602-я,124300
2025-09-01,Саркандаугава,Патверсмес 5 k 1,1,30,2/5,Дов. дом,33000
2025-09-01,Кенгарагс,Прушу 24,2,54,2/2,Сталинка,53500
2025-09-01,Пурвциемс,Дзелзавас 35,2,49,1/9,602-я,62000
2025-09-01,Саркандаугава,Слиежу 1,2,50,3/7,Рекон.,62500
2025-09-01,р-он,ул. Латгалес Даугавпилс 43,2,55,1/3,Дов. дом,69000
2025-09-01,Пурвциемс,Виршу 7,1,46,5/9,119-я,59000
2025-09-01,Агенскалнс,Вилипа 8,3,60,3/48,467-я,63000
2025-09-01,Пурвциемс,Бранткална 17,1,46,4/9,104-я,50000
2025-09-01,Плявниеки,Сахарова 5,1,35,1/9,602-я,28500
2025-09-01,Югла,Бривибас 432,2,44,9/9,Спец. пр.,38000
2025-09-01,центр,Валдемара 69,1,20,1/5,Рекон.,70000
2025-09-01,центр,Аусекля 7,3,68,4/6,Рекон.,220000
2025-09-01,Дзегужкалнс,Буллю 10-6,5,106,2/2,Дов. дом,48000
2025-09-01,Агенскалнс,Кристапа 10,1,13,2/4,Хрущ.,25000
2025-09-01,центр,Валдемара 117,3,59,2/5,Дов. дом,91000
2025-09-01,Межциемс,Межциема 23,3,75,9/16,104-я,79900
2025-09-01,центр,Садовникова 17,2,44,5/5,Дов. дом,52800
2025-09-01,Шампетерис-Плескодале,Лиелирбес 11,3,93,1/24,Нов.,163900
2025-09-01,Зиепниеккалнс,Виенибас Г. 186A,2,55,5/6,Нов.,104000
2025-09-01,Дзегужкалнс,Уденс 12,3,107,3/5,Нов.,190000
2025-09-01,Тейка,Бривибас 358,3,82,4/4,Сталинка,130000
2025-09-01,Зиепниеккалнс,Валдекю 60/2,2,64,4/9,Спец. пр.,70000
2025-09-01,Даугавгрива,Лепью 11,2,50,4/5,Спец. пр.,31000
2025-09-01,Кенгарагс,Каниера 18,1,35,1/12,М. сем.,42600
2025-09-01,Яунциемс,Яунциема 2 л. 5a,1,25,1/5,Хрущ.,27000
2025-09-01,Плявниеки,Ю. Вациеша 12,2,52,3/9,602-я,53500
2025-09-01,Плявниеки,Руденс 10,1,32,6/9,602-я,34000
2025-09-01,Болдерая,Лиелупес 1-k6,3,57,4/4,Хрущ.,58000
2025-09-01,центр,Бривибас 146,4,85,3/5,Дов. дом,165000
2025-09-01,Торнякалнс,Тадайкю 1,3,62,4/5,Лит. пр.,54900
2025-09-01,Вецмилгравис,Крейменю 4,1,27,3/5,Лит. пр.,26000
2025-09-01,Ильгюциемс,Буллю 33/3,3,61,5/6,Нов.,105000
2025-09-01,Вецрига,Театра 2,3,97,2/6,Нов.,275000
2025-09-01,центр,Стрелниеку 9,4,177,5/6,Рекон.,750000
2025-09-01,Зиепниеккалнс,Виенибас Г. 100,2,44,1/2,Дов. дом,48000
2025-09-01,Ильгюциемс,Стурес 2,2,35,2/5,Спец. пр.,14500
2025-09-01,Югла,Малиенас 78,3,59,4/5,Лит. пр.,45000
2025-09-01,центр,Гертрудес 65,2,56,3/6,Нов.,161000
2025-09-01,центр,Гертрудес 65A,3,60,2/7,Нов.,147000
2025-09-01,р-он,ул. Латгалес Пиртс 9,2,34,4/4,Дов. дом,35000
2025-09-01,Тейка,Унияс 55,1,34,5/5,103-я,55000
2025-09-01,центр,Гертрудес 135A,3,64,1/2,Дов. дом,43000
2025-09-01,Югла,М. Юглас 3A,4,178,3/4,Нов.,227000
2025-09-01,Межциемс,Гайльэзера 2,4,77,2/9,602-я,69000
2025-09-01,центр,Барона 129,1,22,4/6,Рекон.,67800
2025-09-01,Шампетерис-Плескодале,Лиелирбес 11,2,69,13/26,Нов.,130000
2025-09-01,Кенгарагс,Локомотивес 86,1,29,5/5,Лит. пр.,25500
2025-09-01,центр,Таллинас 96,3,76,1/2,Рекон.,140000
2025-09-01,Зиепниеккалнс,Кекавас 8,2,42,2/3,Хрущ.,53500
2025-09-01,центр,Аусекля 8,4,136,2/6,Спец. пр.,220000
2025-09-01,центр,Чака 44,3,97,2/5,Рекон.,135000
2025-09-01,Агенскалнс,Лиелирбес 9A,2,45,3/4,Нов.,103500
2025-09-01,Плявниеки,Рембатес 8,3,77,2/10,Нов.,148000
2025-09-01,Межциемс,Кайвас 50 k-4,2,48,3/5,Нов.,86400
2025-09-01,Пурвциемс,Лиелвардес 123,2,50,5/5,Рекон.,68250
2025-09-01,центр,Госпиталю 7,1,35,2/5,103-я,40400
2025-09-01,Даугавгрива,Плекснес 6,1,44,5/5,М. сем.,35900
2025-09-01,Пурвциемс,Илукстес 107k-3,3,60,3/9,467-я,79800
2025-09-01,Пурвциемс,Стайцелес 21,1,29,1/5,Лит. пр.,24000
2025-09-01,Дарзциемс,Ницгалес 47,2,55,5/6,103-я,61000
2025-09-01,Дарзциемс,Деглава 56B,3,56,2/2,Ч. дом,70000
2025-09-01,Межциемс,Эйзенштейна 43,2,50,2/9,602-я,53500
2025-09-01,центр,Стабу 15,5,218,8/8,Сталинка,199000
2025-09-01,Агенскалнс,Баускас 15,1,43,4/5,М. сем.,32900
2025-09-01,Зиепниеккалнс,Баускас 15,1,43,4/5,М. сем.,32900
2025-09-01,центр,Блауманя 25,3,82,1/5,Дов. дом,149000
2025-09-01,центр,Валдемара 39,3,89,1/6,Дов. дом,109000
2025-09-01,центр,Матиса 91,2,33,5/6,Рекон.,28900
2025-09-01,центр,Стабу 71A,1,23,1/3,Дов. дом,19900
2025-09-01,Кенгарагс,Лубанас 43,2,46,2/2,Сталинка,47000
2025-09-01,Плявниеки,Лубанас 43,2,46,2/2,Сталинка,47000
2025-09-01,Плявниеки,Деглава 152,3,63,1/9,602-я,49900
2025-09-01,центр,Шарлотес 7,4,94,5/7,Нов.,299000
2025-09-01,Тейка,Бикерниеку 67,2,40,2/5,Хрущ.,36000
2025-09-01,Пурвциемс,Дзелзавас 11,2,42,1/5,Хрущ.,64900
2025-09-01,центр,Эвелес 6,3,78,1/7,Спец. пр.,145000
2025-09-01,Тейка,Кастранес 2,3,60,4/5,Хрущ.,89950
2025-09-01,центр,Валмиерас 28,3,90,3/5,Рекон.,200000
2025-09-01,Саркандаугава,Саркандаугавас 26,2,39,4/5,Хрущ.,38500
2025-09-01,Югла,Бривибас 410A,1,36,6/12,Спец. пр.,48000
2025-09-01,Агенскалнс,Кугю 26,3,101,4/5,Нов.,340000
2025-09-01,Кенгарагс,Вишкю 7,3,60,5/5,Лит. пр.,49000
2025-09-01,Межциемс,Юглас 2,2,65,2/2,Нов.,115000
2025-09-01,Вецрига,Пилс 7,3,60,4/5,Дов. дом,210000
2025-09-01,Биерини,Робежу 31,4,66,2/2,Дов. дом,130000
2025-09-01,центр,Элизабетес 22,4,112,1/5,Рекон.,120000
2025-09-01,Иманта,Слокас 130A K1,2,62,4/8,Нов.,122199
2025-09-01,Яунциемс,Яунциема Г. 182,1,29,4/5,Хрущ.,24000
2025-09-01,центр,Ганибу Д. 15,3,78,1/5,Дов. дом,66500
2025-09-01,р-он,ул. Латгалес Латгалес 174,1,30,2/2,Дов. дом,16900
2025-09-01,центр,Валдемара 53,5,127,2/6,Дов. дом,170000
2025-09-01,Иманта,Анниньмуйжас 38,2,59,6/18,Нов.,145000
2025-09-01,Ильгюциемс,Дзирциема 59,3,59,7/9,467-я,65000
2025-09-01,Гризинькалнс,Пернавас 52,4,82,2/3,Дов. дом,89000
2025-09-01,Тейка,Бривибас 320,1,30,1/5,Хрущ.,28500
2025-09-01,центр,Экспорта 2,2,58,3/5,Сталинка,116000
2025-09-01,Кипсала,Кипсалас 4,1,37,2/4,Спец. пр.,112000
2025-09-01,Югла,Юглас 1,4,82,2/2,Нов.,165000
2025-09-01,Кенгарагс,Локомотивес 46,3,66,3/5,Лит. пр.,60000
2025-09-01,Межциемс,Кайвас 33,4,100,4/1,Нов.,240000
2025-09-01,Агенскалнс,Кристапа 24,2,43,4/5,Хрущ.,45000
2025-09-01,Агенскалнс,Марупес 6,2,55,3/4,Рекон.,124875
2025-09-01,Саркандаугава,Хапсалас 5,1,17,4/5,Спец. пр.,19000
2025-09-01,Агенскалнс,Лиелирбес 9A,2,45,3/4,Рекон.,103500
2025-09-01,Югла,Бривибас 411,1,27,3/5,Хрущ.,39000
2025-09-01,Агенскалнс,Амалияс 5a,3,68,3/3,Рекон.,198787
2025-09-01,центр,Пулкв. Бриежа 15,3,61,5/7,Рекон.,172480
2025-09-01,Агенскалнс,Амалияс 5,3,70,2/3,Рекон.,193126
2025-09-01,Агенскалнс,Ранькя Д. 31,3,81,2/4,Рекон.,127908
2025-09-01,Плявниеки,Сахарова 13,5,124,4/12,104-я,169000
2025-09-01,Агенскалнс,Калнциема 9a,5,200,9/10,Нов.,379000
2025-09-01,Пурвциемс,Дзелзавас 25,2,50,1/9,602-я,57500
2025-09-01,Дзегужкалнс,Тапешу 53,3,63,5/5,103-я,43000
2025-09-01,р-н,ул.Краста Салацас 21,3,59,2/9,467-я,68500
2025-09-01,Тейка,Кастранес 3,3,62,4/5,Лит. пр.,55000
2025-09-01,Плявниеки,Дравниеку 3 K-3,3,71,9/10,Нов.,159661
2025-09-01,р-он,ул. Латгалес Виляну 9,2,43,4/5,Хрущ.,37000
2025-09-01,Плявниеки,Сахарова 7,1,43,5/9,М. сем.,43900
2025-09-01,центр,Латгалес 88,3,82,5/5,Дов. дом,64000
2025-09-01,Золитуде,Анниньмуйжас 13,4,183,11/12,Нов.,275000
2025-09-01,Шампетерис-Плескодале,Лиелирбес 9A,2,42,2/4,Рекон.,107000
2025-09-01,центр,Бривибас 139,3,107,4/4,Рекон.,185000
2025-09-01,VEF,Бривибас 209,2,42,5/5,Дов. дом,70000
2025-09-01,центр,Весетас 30,2,40,4/5,Хрущ.,47000
2025-09-01,центр,Аусекля 4,3,90,3/7,Нов.,320000
2025-09-01,центр,Лачплеша 110,2,65,5/5,Рекон.,134900
2025-09-01,Агенскалнс,Лиелирбес 9A,3,47,3/4,Нов.,122500
2025-09-01,Тейка,Земгала 78,3,71,10/16,Нов.,176250
2025-09-01,Межциемс,Кайвас 50 k1,1,32,3/5,Нов.,60000
