Date,District,Street,Rooms,m2,Floor,Serie,Price
2025-03-25,центр,Алаукста 7,4,85,1/4,Рекон.,250000
2025-03-25,центр,Бруниниеку 93c,1,30,1/2,Рекон.,79000
2025-03-25,центр,Алаукста 7,2,33,2/2,Рекон.,145000
2025-03-25,Вецмилгравис,Стиебру 2,3,69,1/5,Лит. пр.,45000
2025-03-25,Торнякалнс,Сатиксмес 3,2,56,5/6,Нов.,112500
2025-03-25,центр,Катринас Д. 27,3,65,4/11,Рекон.,129000
2025-03-25,Кипсала,Кипсалас 49,3,76,1/3,Нов.,275000
2025-03-25,центр,Пушкина 1,-,59,2/6,Рекон.,66932
2025-03-25,Агенскалнс,Кристапа 3,3,65,1/2,Дов. дом,80000
2025-03-25,центр,Пулкв. Бриежа 15,4,114,4/7,Рекон.,365888
2025-03-25,Югла,Циемупес 1,3,129,1/10,Нов.,159000
2025-03-25,Зиепниеккалнс,Биксту 6,3,110,6/6,Нов.,139000
2025-03-25,центр,Бруниниеку 72a,4,74,5/5,Сталинка,140000
2025-03-25,Зиепниеккалнс,Батас 3a,2,101,4/4,Нов.,130000
2025-03-25,центр,Гростонас 9A,3,70,4/8,Нов.,309900
2025-03-25,центр,Гростонас 9B,2,32,4/8,Нов.,124900
2025-03-25,Дарзциемс,Трасуна 17,2,48,1/5,Нов.,113100
2025-03-25,центр,Бруниниеку 104,1,30,2/4,Рекон.,45000
2025-03-25,центр,Артилерияс 66,2,42,2/2,Дов. дом,78000
2025-03-25,Иманта,Курземес пр. 72,2,50,3/5,Лит. пр.,42500
2025-03-25,Шкиротава,Дзиркалю 24,1,17,3/3,Хрущ.,18000
2025-03-25,центр,Экспорта 10,2,55,4/5,Сталинка,122000
2025-03-25,центр,Сколас 30,3,118,4/5,Рекон.,280000
2025-03-25,центр,Спорта 3,6,237,4/5,Дов. дом,349500
2025-03-25,Кенгарагс,Прушу 46,3,86,2/10,Спец. пр.,110000
2025-03-25,центр,Дзирнаву 159a,2,38,1/4,Дов. дом,33800
2025-03-25,Агенскалнс,Капселю 6,4,125,2/2,Дов. дом,227000
2025-03-25,Агенскалнс,М. Нометню 24,2,38,4/5,Нов.,103980
2025-03-25,Ильгюциемс,Балта 22/1,3,64,3/5,103-я,82900
2025-03-25,Пурвциемс,Калснавас 2с,2,60,6/12,104-я,60000
2025-03-25,Югла,Бривибас 446,4,186,3/3,Нов.,290000
2025-03-25,Кенгарагс,Крустпилс 75,2,41,1/3,Хрущ.,30000
2025-03-25,Тейка,Раунас 45,2,43,4/4,Хрущ.,46000
2025-03-25,Плявниеки,Праулиенас 10,2,50,1/9,602-я,56000
2025-03-25,центр,Валдемара 145,3,62,1/6,Хрущ.,82000
2025-03-25,Пурвциемс,Звайгзная Г. 4,3,66,2/5,Лит. пр.,84000
2025-03-25,Плявниеки,Деглава 126,3,75,1/9,119-я,59000
2025-03-25,Кенгарагс,Саласпилс 18,1,30,5/5,Лит. пр.,25500
2025-03-25,центр,Латгалес 121,3,57,4/6,Рекон.,89000
2025-03-25,центр,Миера 105,2,42,6/6,Рекон.,108499
2025-03-25,Шампетерис-Плескодале,Апузес 37,2,30,1/2,Дов. дом,38995
2025-03-25,Вецмилгравис,Домбровска 9B,1,24,2/2,Спец. пр.,12990
2025-03-25,Гризинькалнс,Красотаю 13,2,42,1/5,Рекон.,84952
2025-03-25,центр,Красотаю 13,3,52,1/5,Рекон.,109005
2025-03-25,Дарзциемс,Трасуна 17,4,87,2/5,Нов.,206100
2025-03-25,Кенгарагс,Аглонас 14,3,61,2/5,Лит. пр.,69900
2025-03-25,центр,Авоту 46A,2,40,1/5,Рекон.,97800
2025-03-25,Агенскалнс,Пукю 6,3,67,2/2,Рекон.,173905
2025-03-25,Агенскалнс,Пукю 6,2,59,2/3,Рекон.,153141
2025-03-25,Агенскалнс,Ранькя Д. 31,2,47,3/4,Рекон.,129500
2025-03-25,центр,Красотаю 13,2,56,5/5,Рекон.,123119
2025-03-25,Вецрига,Грециниеку 26,6,389,4/4,Рекон.,1900000
2025-03-25,центр,Элизабетес 10B,3,154,4/4,Рекон.,270000
2025-03-25,Агенскалнс,Бишу 14-8,3,78,2/3,Рекон.,212598
2025-03-25,центр,Екаба 26/28,4,123,2/5,Рекон.,240000
2025-03-25,центр,Кунгу 25,3,132,3/6,Нов.,299000
2025-03-25,Агенскалнс,Амалияс 5a,3,71,2/3,Рекон.,177408
2025-03-25,Агенскалнс,Амалияс 5a,3,62,3/3,Рекон.,168480
2025-03-25,Агенскалнс,Амалияс 5a,3,68,3/3,Рекон.,188325
2025-03-25,Торнякалнс,Елгава 63,4,188,6/6,Нов.,295000
2025-03-25,центр,Блауманя 9,2,39,3/5,Рекон.,125000
2025-03-25,Гризинькалнс,Красотаю 13,1,29,1/5,Рекон.,68175
2025-03-25,центр,Лиенес 13,2,41,1/2,Спец. пр.,38000
2025-03-25,Кенгарагс,Локомотивес 86,2,36,1/5,Лит. пр.,35000
2025-03-25,Тейка,Берзпилс 7,3,52,1/5,Хрущ.,87000
2025-03-25,Ильгюциемс,Саулгожу 17,1,30,2/5,Хрущ.,24900
2025-03-25,Плявниеки,Плявниеку 6,2,51,8/9,602-я,62000
2025-03-25,Биерини,Лиепаяс 37c,4,84,2/4,Нов.,224800
2025-03-25,Плявниеки,Салнас 28,3,70,1/9,602-я,69700
2025-03-25,Вецмилгравис,Домбровска 11,1,13,3/3,Сталинка,7999
2025-03-25,Плявниеки,Дравниеку 14,3,65,9/9,602-я,74500
2025-03-25,Вецмилгравис,Вецмилгравья 1 л. 8,1,12,1/4,Сталинка,5000
2025-03-25,Кенгарагс,Расас 4,2,51,4/5,Лит. пр.,37000
2025-03-25,центр,Дзирнаву 132,1,36,2/6,Дов. дом,75300
2025-03-25,центр,Лиенес 9,1,35,2/5,Дов. дом,44472
2025-03-25,Агенскалнс,Слокас 61,3,88,3/3,Нов.,229000
2025-03-25,Ильгюциемс,Даугавгривас 132,2,62,4/6,Сталинка,45500
2025-03-25,Межапарк,Эзермалас 27,1,34,12/12,Спец. пр.,56000
2025-03-25,Пурвциемс,Марциенас 3,1,43,1/9,119-я,45800
2025-03-25,центр,Аусекля 7,5,178,6/6,Рекон.,630000
2025-03-25,Чиекуркалнс,Тераудлиетувес 10,1,22,2/2,Дов. дом,12700
2025-03-25,р-он,ул. Латгалес Латгалес 222c,1,36,1/9,467-я,30000
2025-03-25,Зиепниеккалнс,Илмаяс 15,1,34,5/5,103-я,50800
2025-03-25,центр,Калпака бульв. 5,6,280,4/4,Рекон.,650000
2025-03-25,центр,Калниня 2,4,118,6/6,Рекон.,260000
2025-03-25,центр,Блауманя 11/13,4,159,6/6,Дов. дом,192000
2025-03-25,Вецмилгравис,Балтасбазницас 31,2,47,1/3,Спец. пр.,32000
2025-03-25,Югла,Балтезера 2,2,47,3/5,Хрущ.,46500
2025-03-25,центр,Элизабетес 10B,2,116,2/4,Дов. дом,290000
2025-03-25,Золитуде,Анниньмуйжас 6,1,49,16/16,104-я,54000
2025-03-25,Гризинькалнс,Звайгжню 22,2,48,6/6,Дов. дом,88800
2025-03-25,центр,Пейтавас 5,2,80,2/6,Рекон.,158000
2025-03-25,Золитуде,Лейиня 7,3,78,1/9,119-я,80000
2025-03-25,центр,Матиса 93,2,60,5/5,Дов. дом,90000
2025-03-25,Тейка,Буртниеку 1,2,34,2/5,Рекон.,80000
2025-03-25,Дарзциемс,Ситас 50,1,43,1/5,М. сем.,29000
2025-03-25,центр,Стругу 3,4,130,3/4,Дов. дом,147000
2025-03-25,Пурвциемс,Астрас 8 k1,4,81,6/23,Нов.,190000
2025-03-25,Пурвциемс,Андромедас Г. 12,2,50,1/5,Лит. пр.,47777
2025-03-25,центр,Бирзниека-Упиша 27,2,64,4/6,Дов. дом,136000
2025-03-25,центр,Катринас Д. 27,3,64,3/12,Спец. пр.,116500
2025-03-25,Иманта,Слокас 167,2,38,2/5,Лит. пр.,57000
2025-03-25,Кенгарагс,Латгалес 250\11,2,39,5/5,Лит. пр.,40000
2025-03-25,Саркандаугава,Виестура пр. 71,1,26,3/5,Хрущ.,26500
2025-03-25,Вецмилгравис,Калнгалес 11,1,39,1/9,Спец. пр.,32000
2025-03-25,Ильгюциемс,Саулгожу 9,2,43,2/5,Хрущ.,47700
2025-03-25,центр,Пернавас 15A,2,44,2/5,Рекон.,105000
2025-03-25,р-н,ул.Краста Латгалес 65,1,30,2/5,Спец. пр.,44500
2025-03-25,Пурвциемс,Ницгалес 19,3,63,3/5,Лит. пр.,63000
2025-03-25,Дарзциемс,Дарзциема 131,3,63,1/5,Спец. пр.,67500
2025-03-25,Иманта,Ригондас Г. 7,1,35,3/12,Чеш. пр.,46900
2025-03-25,центр,Бривибас 148,2,54,5/6,Дов. дом,68700
2025-03-25,центр,Стабу 50,2,63,1/6,Дов. дом,111000
2025-03-25,центр,Клияну 16,2,54,3/10,Нов.,115000
2025-03-25,центр,Лачплеша 65,2,42,1/6,Дов. дом,52000
2025-03-25,Кенгарагс,Вишкю 19,4,62,5/5,Лит. пр.,47500
2025-03-25,центр,Валдемара 77,2,51,1/5,Дов. дом,115000
2025-03-25,Пурвциемс,Вайдавас 2 k4,2,40,1/5,Хрущ.,44000
2025-03-25,Вецмилгравис,Мелидас 3,2,49,5/5,Лит. пр.,37000
2025-03-25,Межапарк,Эзермалас 4,2,34,1/5,Рекон.,46230
2025-03-25,Мангальсала,Тралеру 19,3,63,3/5,103-я,59000
2025-03-25,Плявниеки,Сахарова 17,1,42,12/12,104-я,40000
2025-03-25,центр,Зирню 5 k-1,2,50,2/9,467-я,70000
2025-03-25,центр,Гростонас 21,3,85,4/5,Нов.,242500
2025-03-25,Золитуде,Золитудес 75,3,193,1/6,Нов.,165000
2025-03-25,центр,Чака 143,2,62,4/5,Рекон.,107500
2025-03-25,центр,Таллинас 90A,2,46,5/6,Рекон.,124500
2025-03-25,Вецрига,Паста 9,3,100,3/4,Дов. дом,270000
2025-03-25,центр,Лачплеша 129,3,74,3/5,Дов. дом,164000
2025-03-25,Агенскалнс,Сабилес 13,2,45,1/3,Нов.,146250
2025-03-25,центр,Стабу 41,3,75,2/5,Дов. дом,135000
2025-03-25,Ильгюциемс,Буллю 3a,2,44,3/4,Хрущ.,37500
2025-03-25,р-он,ул. Латгалес Даугавпилс 49,2,50,1/5,Дов. дом,30000
2025-03-25,Вецрига,Алдару 12/14,6,177,2/3,Дов. дом,340000
2025-03-25,Гризинькалнс,Лабораторияс 25A,5,150,1/3,Рекон.,190000
2025-03-25,центр,Сколас 22a,4,114,5/6,Дов. дом,320000
2025-03-25,центр,Элизабетес 9,3,70,5/5,Дов. дом,221840
2025-03-25,центр,Блауманя 27,4,140,5/5,Дов. дом,198920
2025-03-25,центр,Лачплеша 129,3,74,3/5,Дов. дом,164000
2025-03-25,Плявниеки,Земес 3,1,33,1/9,602-я,35000
2025-03-25,Иманта,Прогреса 3,2,37,5/5,Нов.,72500
2025-03-25,центр,Нарвас 6,2,63,4/5,Дов. дом,105000
2025-03-25,Югла,Дзирнупес 17,2,32,1/2,Спец. пр.,32000
2025-03-25,Межапарк,Эзермалас 4,2,20,1/5,Рекон.,27048
2025-03-25,центр,Валдемара 83,2,55,2/7,Рекон.,118000
2025-03-25,центр,Валдемара 83,2,48,2/7,Рекон.,118000
2025-03-25,центр,Бруниниеку 52,1,47,1/5,Дов. дом,59000
2025-03-25,Плявниеки,Деглава 174,2,50,2/4,Нов.,115500
2025-03-25,Дрейлини,Валтера 1,3,78,3/4,Нов.,173600
2025-03-25,Плявниеки,Деглава 174,4,73,1/4,Нов.,159900
2025-03-25,р-н,ул.Краста Плявиню 25,2,47,3/5,Хрущ.,36800
2025-03-25,Тейка,Бикерниеку 9,2,43,4/5,Дов. дом,73200
2025-03-25,Пурвциемс,Стирну 47,3,60,2/5,Лит. пр.,55000
2025-03-25,центр,Бруниниеку 92,2,42,2/2,Дов. дом,52500
2025-03-25,Кенгарагс,Прушу 21 k-2,1,18,4/4,М. сем.,20000
2025-03-25,центр,Таллинас 61,3,66,2/4,Дов. дом,155000
2025-03-25,Берги,Эглес 10,2,30,1/1,Спец. пр.,17900
2025-03-25,Саркандаугава,Аптиекас 6,2,46,3/5,Сталинка,48000
2025-03-25,центр,Рупниецибас 9,3,95,6/6,Рекон.,259000
2025-03-25,центр,Пушкина 17/2,3,85,4/6,Дов. дом,122950
2025-03-25,Зиепниеккалнс,Озолциема 28,2,50,5/9,602-я,52000
2025-03-25,Югла,"Силциема 13, k3",3,58,1/5,Хрущ.,50000
2025-03-25,Болдерая,Лиела 59,1,36,2/5,Спец. пр.,29500
2025-03-25,Плявниеки,Дзеню 3,2,51,5/9,602-я,68000
2025-03-25,р-он,ул. Латгалес Ломоносова 3,2,49,5/6,Дов. дом,71000
2025-03-25,Зиепниеккалнс,Валдекю 15,2,49,5/5,Хрущ.,53000
2025-03-25,Агенскалнс,Кристапа 2,2,46,1/2,Рекон.,125000
2025-03-25,Пурвциемс,Дзелзавас 104,3,58,6/8,Нов.,150100
2025-03-25,Саркандаугава,Патверсмес 1k-1,3,93,3/3,Дов. дом,86000
2025-03-25,центр,Микеля 1,2,57,4/5,Спец. пр.,145000
2025-03-25,Саркандаугава,Тилта 5,2,57,2/4,Дов. дом,65550
2025-03-25,Вецрига,Вецпилсетас 5,-,283,5/6,Рекон.,365000
2025-03-25,центр,Екаба 26/28,3,110,3/4,Дов. дом,229000
2025-03-25,Ильгюциемс,Даугавгривас 60,2,50,1/7,Спец. пр.,36800
2025-03-25,Плявниеки,Дравниеку 3,2,49,10/10,Нов.,106337
2025-03-25,Плявниеки,Дравниеку 3,1,33,9/10,Нов.,75024
2025-03-25,Плявниеки,Дравниеку 3 K-1,4,86,6/10,Нов.,174165
2025-03-25,центр,Экспорта 10,3,68,3/5,Сталинка,140000
2025-03-25,Тейка,Бикерниеку 16,3,69,4/6,Нов.,178500
2025-03-25,Тейка,Ропажу 50,2,50,1/4,Сталинка,64700
2025-03-25,Межапарк,Кемпес 7,3,68,2/12,Спец. пр.,108000
2025-03-25,Иманта,Анниньмуйжас 20,3,66,3/5,Лит. пр.,69950
2025-03-25,Вецмилгравис,Вецмилгравья 8,3,60,4/5,Хрущ.,59800
2025-03-25,Межапарк,Инчукална 4,2,68,4/4,Рекон.,152000
2025-03-25,Межапарк,Инчукална 2,3,78,3/4,Нов.,197000
2025-03-25,Межапарк,Инчукална 2,4,96,2/4,Рекон.,198000
2025-03-25,р-н,ул.Краста Коюсалас 25,1,23,2/3,Рекон.,39000
2025-03-25,Брекши,Сидрабургас 1,3,82,2/2,Нов.,160000
2025-03-25,Плявниеки,Праулиенас 8,4,78,6/10,467-я,67500
2025-03-25,Тейка,Буртниеку 1,2,37,5/5,Рекон.,73000
2025-03-25,Шампетерис-Плескодале,Лиелирбес 11,3,178,24/25,Нов.,370000
2025-03-25,Зиепниеккалнс,Тадайкю 1,2,48,4/5,Лит. пр.,68300
2025-03-25,Зиепниеккалнс,М. Стерсту 6,3,64,3/5,Нов.,161900
2025-03-25,Зиепниеккалнс,М. Стерсту 6,4,71,1/4,Нов.,165900
2025-03-25,р-он,ул. Латгалес Лудзас 36 k-1,2,49,1/5,Дов. дом,41550
2025-03-25,центр,Рупниецибас 34A,3,93,2/5,Нов.,198000
2025-03-25,Тейка,Таливалжа 18,2,78,1/2,Рекон.,115000
2025-03-25,Межциемс,Хипократа 18,2,46,4/6,Нов.,113000
2025-03-25,Межциемс,Хипократа 18,2,53,6/6,Нов.,129200
2025-03-25,Межциемс,Хипократа 18,3,62,3/6,Нов.,156600
2025-03-25,Пурвциемс,Унияс 60,2,39,4/5,Лит. пр.,37800
2025-03-25,центр,Авоту 54,5,204,1/5,Дов. дом,162000
2025-03-25,Зиепниеккалнс,Озолциема 18,4,93,9/9,119-я,95000
2025-03-25,Плявниеки,Рембатес 10,2,47,1/10,Нов.,91800
2025-03-25,Иманта,Анниньмуйжас 48,2,49,3/9,602-я,44000
2025-03-25,Плявниеки,Рембатес 10,2,52,2/10,Нов.,107000
2025-03-25,Плявниеки,Рембатес 10,3,77,3/10,Нов.,157000
2025-03-25,Вецмилгравис,Мелидас 3,2,49,5/5,Лит. пр.,32000
2025-03-25,Ильгюциемс,Саулгожу 2,3,55,5/5,Лит. пр.,39000
2025-03-25,р-он,ул. Латгалес Даугавпилс 49,2,50,1/5,Дов. дом,30000
2025-03-25,центр,Чака 36,4,84,3/5,Рекон.,189900
2025-03-25,Межциемс,Кайвас 50 k-1,3,76,5/5,Нов.,174000
2025-03-25,Иманта,Викснес 21,4,160,6/7,Нов.,240000
2025-03-25,Пурвциемс,Дзелзавас 15,3,53,5/5,Хрущ.,47500
2025-03-25,Кенгарагс,Латгалес 285 k-3,3,60,4/5,Лит. пр.,42000
2025-03-25,центр,Томсона 2,4,132,4/5,Дов. дом,223000
2025-03-25,Пурвциемс,Дудаева Г. 13,3,65,3/5,Лит. пр.,88000
2025-03-25,Иманта,Слокас 130A 37,4,95,2/8,Нов.,210000
2025-03-25,Пурвциемс,Дзелзавас 104,3,57,6/8,Нов.,138300
2025-03-25,Иманта,Анниньмуйжас 38 K-1,2,64,10/18,Нов.,125000
2025-03-25,Межапарк,Кемпес 2,4,80,2/12,Нов.,212900
2025-03-25,центр,Сколас 14,4,158,4/6,Дов. дом,370000
2025-03-25,Кенгарагс,Латгалес 285,1,30,4/5,Лит. пр.,26500
2025-03-25,центр,Валдемара 91,2,51,2/5,Сталинка,75000
2025-03-25,Дарзциемс,Стопиню 18,1,32,1/2,Дов. дом,14900
2025-03-25,Кенгарагс,Латгалес 260,2,46,1/5,Лит. пр.,58000
2025-03-25,Кенгарагс,Латгалес 385,1,30,1/3,Сталинка,23000
2025-03-25,Агенскалнс,Ранькя Д. 31,2,46,4/4,Рекон.,87780
2025-03-25,Межапарк,Эзермалас 27,1,34,12/12,Чеш. пр.,56000
2025-03-25,Шампетерис-Плескодале,Стендес 1 k-3,2,44,3/4,Хрущ.,48000
2025-03-25,Плявниеки,Сахарова 7,1,41,3/9,М. сем.,45000
2025-03-25,Чиекуркалнс,Эзермалас 27,1,34,12/12,Чеш. пр.,56000
2025-03-25,Мангали,Эзера 5A,1,24,2/2,Дов. дом,9000
2025-03-25,центр,Базницас 45,6,170,3/6,Дов. дом,320000
2025-03-25,Пурвциемс,Дзелзавас 25,2,50,1/9,602-я,53000
2025-03-25,Пурвциемс,Унияс 78,1,30,3/5,Лит. пр.,37500
2025-03-25,Плявниеки,Сахарова 19,1,49,3/12,104-я,44000
2025-03-25,центр,Гростонас 25,3,109,14/24,Нов.,265000
2025-03-25,Югла,Вангажу 15,1,35,9/12,Чеш. пр.,36500
2025-03-25,Дрейлини,Каивас 48A,2,47,6/6,Нов.,121200
2025-03-25,Дрейлини,Каивас 48A,3,59,1/6,Нов.,158600
2025-03-25,Зиепниеккалнс,Валдекю 60/3,3,63,8/9,602-я,65000
2025-03-25,Пурвциемс,Дзелзавас 33,2,48,2/2,Лит. пр.,59900
2025-03-25,центр,Бривибас 159A,3,130,1/6,Дов. дом,110000
2025-03-25,Плявниеки,Салнас 28,1,35,2/9,602-я,35000
2025-03-25,центр,Аусекля 5,6,240,6/7,Дов. дом,950000
2025-03-25,Вецмилгравис,Эммас 6,3,51,3/3,Сталинка,65000
2025-03-25,Вецмилгравис,Сармас 7,2,50,5/9,602-я,38499
2025-03-25,Болдерая,Силикату 14/a,2,40,1/3,Хрущ.,25000
2025-03-25,Пурвциемс,Айнавас 2,2,37,4/5,Лит. пр.,47000
2025-03-25,Зиепниеккалнс,Эбельмуйжас 24,2,53,2/9,602-я,43000
2025-03-25,р-н,ул.Краста Салацас 16,3,72,11/16,104-я,110000
2025-03-25,р-н,ул.Краста Салацас 23,2,51,2/9,467-я,48000
2025-03-25,Плявниеки,Улброкас 7,1,50,8/12,104-я,59900
2025-03-25,центр,Гертрудес 23,3,81,2/7,Рекон.,198000
2025-03-25,Болдерая,Лемешу 11,3,64,8/9,602-я,46000
2025-03-25,Тейка,Апес 10,3,68,2/3,Дов. дом,128000
2025-03-25,центр,Чака 70,6,178,3/6,Дов. дом,219800
2025-03-25,центр,Госпиталю 7,1,34,4/5,103-я,49999
2025-03-25,центр,Лачплеша 47,3,114,2/6,Дов. дом,170000
2025-03-25,центр,Валдемара 143/3,3,55,4/6,Хрущ.,75000
2025-03-25,Кипсала,Баласта Д. 70,3,199,3/3,Рекон.,460000
2025-03-25,центр,Вагнера 12,3,67,2/3,Дов. дом,195000
2025-03-25,центр,Гертрудес 93,2,48,2/5,Дов. дом,75000
2025-03-25,центр,Лугажу 14,2,52,1/3,Сталинка,58000
2025-03-25,Кенгарагс,Латгалес 285/2,1,32,4/5,Лит. пр.,34500
2025-03-25,Плявниеки,Илукстес 99,3,74,4/16,Спец. пр.,83000
2025-03-25,центр,Стрелниеку 9,4,176,4/6,Рекон.,335160
2025-03-25,центр,Дзирнаву 92,3,134,4/6,Рекон.,399000
2025-03-25,центр,Элияс 26,2,60,2/6,Нов.,160000
2025-03-25,Агенскалнс,М. Нометню 82a,1,36,3/3,Дов. дом,45000
2025-03-25,Агенскалнс,Кулдигас 45A,2,57,3/3,Дов. дом,22000
2025-03-25,центр,Валдемара 75,3,100,2/5,Дов. дом,260000
2025-03-25,Кенгарагс,Аглонас 11,2,46,4/4,Нов.,110000
2025-03-25,р-н,ул.Краста Латгалес 190,2,41,8/9,Нов.,118900
2025-03-25,Ильгюциемс,Спилвес 35,3,56,4/5,Лит. пр.,64900
2025-03-25,Межциемс,Хипократа 13,2,57,16/16,104-я,93900
2025-03-25,центр,Гростонас 21,3,85,9/10,Нов.,255000
2025-03-25,Тейка,Структору 5,1,29,1/3,Рекон.,49000
