Date,District,Street,Rooms,m2,Floor,Serie,Price
2025-04-27,Плявниеки,Илукстес 36,4,90,4/9,119-я,95000
2025-04-27,Тейка,Бривибас 205,2,41,5/5,Рекон.,71500
2025-04-27,центр,Сколас 14,4,158,4/6,Дов. дом,370000
2025-04-27,Иманта,Имантас 3а,3,60,3/5,Лит. пр.,75000
2025-04-27,Саркандаугава,Софияс 4,4,73,5/5,Хрущ.,87000
2025-04-27,Агенскалнс,Кристапа 8,1,12,2/4,Дов. дом,18880
2025-04-27,Кенгарагс,Лубанас 17,1,28,1/2,Дов. дом,8780
2025-04-27,Дзегужкалнс,Вильняс 3,2,47,2/2,Дов. дом,16690
2025-04-27,Ильгюциемс,Реньгес 2b,2,50,3/5,Лит. пр.,64000
2025-04-27,Саркандаугава,Саркандаугавас 33,1,25,3/3,Дов. дом,15680
2025-04-27,Пурвциемс,Вайдавас 10,2,41,2/5,Хрущ.,47000
2025-04-27,Ильгюциемс,Даугавгривас 1B,2,47,2/3,Дов. дом,16680
2025-04-27,Болдерая,Гобас 8,1,30,2/2,Дов. дом,7690
2025-04-27,центр,Упес 2a,1,34,5/5,Рекон.,46000
2025-04-27,Ильгюциемс,Буллю 35A,3,60,3/5,Лит. пр.,54850
2025-04-27,Даугавгрива,Звиню 3,2,47,2/2,Спец. пр.,16890
2025-04-27,Даугавгрива,Парадес 1B,2,47,1/2,Дов. дом,19580
2025-04-27,Тейка,Ропажу 93,1,29,2/2,Дов. дом,14680
2025-04-27,Кенгарагс,Локомотивес 80,2,39,2/5,Лит. пр.,32680
2025-04-27,Тейка,Ропажу 93,3,59,1/2,Дов. дом,28880
2025-04-27,Чиекуркалнс,Чиекуркална 1 л. 12,3,60,1/2,Дов. дом,28880
2025-04-27,Агенскалнс,Лиепаяс 40 k12,3,70,1/4,Спец. пр.,55680
2025-04-27,центр,Цесу 32,1,29,3/3,Дов. дом,25789
2025-04-27,р-н,ул.Краста Латгалес 219,1,22,2/2,Дов. дом,5880
2025-04-27,Золитуде,Лейиня 3,3,75,1/9,119-я,59990
2025-04-27,Торнякалнс,Цепля 14,2,38,2/3,Дов. дом,16590
2025-04-27,центр,Валдемара 76,3,82,7/11,Чеш. пр.,150000
2025-04-27,Саркандаугава,Патверсмес 22k3,2,55,1/4,Хрущ.,46000
2025-04-27,Торнякалнс,Акменю 15,1,28,2/6,Дов. дом,57999
2025-04-27,Югла,Дзирнупес 1,1,15,2/3,Спец. пр.,10270
2025-04-27,Вецмилгравис,Лайвиниеку 8,2,41,1/2,Рекон.,43000
2025-04-27,Иманта,Курземес пр. 164,3,62,4/9,602-я,51700
2025-04-27,Пурвциемс,Дзелзавас 104,2,46,7/8,Нов.,110100
2025-04-27,Тейка,Земгала 80,3,60,3/9,Нов.,129000
2025-04-27,Пурвциемс,Стайцелес 1/2,2,51,9/9,602-я,50900
2025-04-27,Даугавгрива,Парадес 1B,1,30,2/2,Дов. дом,7890
2025-04-27,центр,Иерочу 6,1,16,1/2,Дов. дом,10260
2025-04-27,центр,Стабу 68,2,36,1/2,Дов. дом,38590
2025-04-27,Плявниеки,Сахарова 5,2,51,1/9,602-я,65800
2025-04-27,Вецмилгравис,Мелдру 28,3,61,3/5,Лит. пр.,50000
2025-04-27,Ильгюциемс,Гара 28,2,48,3/5,Лит. пр.,36800
2025-04-27,Дарзциемс,Какю 4,3,67,4/4,Нов.,125000
2025-04-27,центр,Матиса 29,3,68,1/3,Рекон.,134000
2025-04-27,Межциемс,Эйзенштейна 39,1,39,5/9,602-я,42000
2025-04-27,Кенгарагс,Аглонас 28,1,28,2/5,Лит. пр.,33000
2025-04-27,Кенгарагс,Локомотивес 86,2,36,1/5,Лит. пр.,35000
2025-04-27,центр,Матиса 29,3,75,1/3,Рекон.,153000
2025-04-27,Иманта,Слокас 215,3,54,4/5,Лит. пр.,59000
2025-04-27,Зиепниеккалнс,Биксту 6,3,86,2/6,Нов.,105000
2025-04-27,Ильгюциемс,Лидоню 20,3,55,5/5,Лит. пр.,57000
2025-04-27,Агенскалнс,Кристапа 2,3,50,1/2,Рекон.,145000
2025-04-27,Торнякалнс,Алтонавас 9-6,1,33,1/2,Дов. дом,15000
2025-04-27,Иманта,Даммес 23,1,32,1/9,Хрущ.,35000
2025-04-27,Яунциемс,Яунциема Г. 182,1,29,4/5,Хрущ.,26700
2025-04-27,Вецрига,Миесниеку 14,2,77,2/5,Дов. дом,242000
2025-04-27,Плявниеки,Салнас 28,1,35,2/9,602-я,34000
2025-04-27,Чиекуркалнс,Русова 7,1,35,3/5,Нов.,75000
2025-04-27,Вецрига,Миесниеку 14,1,32,4/5,Дов. дом,68000
2025-04-27,Плявниеки,Рембатес 10,2,51,6/10,Нов.,115400
2025-04-27,Плявниеки,Рембатес 10,3,77,3/10,Нов.,157000
2025-04-27,Плявниеки,Тинужу 18,4,75,5/9,467-я,59000
2025-04-27,Плявниеки,Рембатес 10,2,51,3/10,Нов.,107200
2025-04-27,Плявниеки,Рембатес 10,3,77,1/10,Нов.,139200
2025-04-27,Плявниеки,Рембатес 10,4,96,7/10,Нов.,212800
2025-04-27,Плявниеки,Рембатес 10,2,47,1/10,Нов.,91800
2025-04-27,р-н,ул.Краста Дзервью 3,4,77,9/9,467-я,87500
2025-04-27,Иманта,Клеисту 11,2,67,7/12,Нов.,130000
2025-04-27,Тейка,Ропажу 14 k-1,2,52,9/10,Нов.,169000
2025-04-27,Тейка,Бривибас 356,3,66,3/4,Сталинка,96000
2025-04-27,центр,Валдемара 39,3,87,1/5,Дов. дом,119000
2025-04-27,центр,Валдемара 145,3,57,1/6,Хрущ.,64900
2025-04-27,Кенгарагс,Локомотивес 74,2,37,1/5,Лит. пр.,45000
2025-04-27,центр,Латгалес 121,3,47,3/6,Рекон.,79000
2025-04-27,Вецдаугава,Палеяс 8,2,50,2/2,Спец. пр.,29900
2025-04-27,Ильгюциемс,Гривас 21,2,41,2/5,Хрущ.,34000
2025-04-27,Межциемс,Эйзенштейна 41,2,51,3/9,602-я,41000
2025-04-27,Вецмилгравис,Вецмилгравья 8,3,60,4/5,Хрущ.,58500
2025-04-27,Даугавгрива,Бирзес 26,2,49,4/12,Спец. пр.,55000
2025-04-27,Кенгарагс,Латгалес 121,3,47,2/6,Рекон.,79000
2025-04-27,Зиепниеккалнс,Картупелю 31,2,46,2/2,Спец. пр.,43000
2025-04-27,центр,Латгалес 121,3,47,2/6,Рекон.,79000
2025-04-27,центр,Виландес 12,3,105,5/6,Рекон.,230000
2025-04-27,Пурвциемс,Лиелвардес 121,3,59,1/5,Лит. пр.,52900
2025-04-27,Югла,Квелес 15/15,3,59,2/5,Лит. пр.,56000
2025-04-27,Вецрига,Краму 4,3,60,2/3,Дов. дом,125000
2025-04-27,центр,Весетас 34,2,56,6/12,Спец. пр.,72395
2025-04-27,Кливерсала,Кугю 26,3,110,2/5,Рекон.,278000
2025-04-27,Пурвциемс,Мадонас 21,3,85,3/18,Спец. пр.,88500
2025-04-27,Другой,Baznīcas 18A,2,65,3/7,Нов.,290000
2025-04-27,Агенскалнс,Мукусалас 56,1,26,3/3,Рекон.,66400
2025-04-27,Пурвциемс,Вайдавас 2k5,1,30,3/5,Хрущ.,41500
2025-04-27,центр,Аусекля 3,3,65,3/5,Дов. дом,165000
2025-04-27,центр,Миера 10,4,136,5/5,Дов. дом,210000
2025-04-27,Пурвциемс,Раунас 37,2,42,1/5,Хрущ.,39000
2025-04-27,Зиепниеккалнс,Баускас 149,2,43,2/4,Дов. дом,54950
2025-04-27,Плявниеки,Дравниеку 7,2,55,1/9,602-я,41000
2025-04-27,Иманта,Талавас Г. 9,3,61,2/3,Лит. пр.,59900
2025-04-27,Агенскалнс,Лермонтова 3,3,59,1/2,Рекон.,86900
2025-04-27,Зиепниеккалнс,Чакстес Г. 49,1,25,2/2,Спец. пр.,16900
2025-04-27,центр,Лачплеша 70a,5,195,5/7,Дов. дом,175000
2025-04-27,центр,Дзирнаву 15,3,72,2/3,Дов. дом,219000
2025-04-27,центр,Элизабетес 9,3,78,2/6,Дов. дом,199000
2025-04-27,центр,Чака 45,3,57,3/3,Рекон.,84000
2025-04-27,центр,Чака 45,2,58,2/3,Рекон.,83000
2025-04-27,центр,Зирню 5 k-1,2,50,2/9,467-я,67000
2025-04-27,Ильгюциемс,Шаулю 6,2,42,2/3,Сталинка,37000
2025-04-27,Иманта,Прогреса 2A,1,49,4/12,104-я,120000
2025-04-27,центр,Красотаю 13,2,56,5/5,Рекон.,123119
2025-04-27,центр,Алаукста 7,2,35,4/4,Рекон.,105000
2025-04-27,центр,Дунтес 28,6,262,15/15,Нов.,299000
2025-04-27,Агенскалнс,Бишу 14-8,3,78,2/3,Рекон.,212598
2025-04-27,Агенскалнс,Амалияс 5a,3,71,2/3,Рекон.,177408
2025-04-27,Югла,Малиенас 74,2,46,1/5,Хрущ.,46200
2025-04-27,Агенскалнс,Кристапа 2,2,46,1/2,Рекон.,128500
2025-04-27,Ильгюциемс,Спилвес 27,3,63,4/7,Нов.,140400
2025-04-27,Югла,Вангажу 37,2,45,2/12,Чеш. пр.,39000
2025-04-27,Тейка,Буртниеку 1,2,37,5/5,Рекон.,71000
2025-04-27,Пурвциемс,Мадонас 25,3,82,8/9,119-я,86000
2025-04-27,Саркандаугава,Патверсмес 3/1,1,43,6/6,М. сем.,40900
2025-04-27,Торнякалнс,Баускас 57,3,68,1/5,Нов.,133000
2025-04-27,Букулты,Канала 4,5,131,3/3,Нов.,240000
2025-04-27,Югла,Балтезера 1,3,60,5/5,Хрущ.,72000
2025-04-27,Торнякалнс,Елгава 63,4,188,6/6,Нов.,295000
2025-04-27,Золитуде,Анниньмуйжас 3,3,81,6/9,119-я,85000
2025-04-27,р-н,ул.Краста Балву 7,2,49,4/5,Хрущ.,53000
2025-04-27,Агенскалнс,Сабилес 13,2,44,3/3,Нов.,132065
2025-04-27,Агенскалнс,Сабилес 13,3,81,2/3,Нов.,246530
2025-04-27,центр,Базницас 45,6,170,3/6,Дов. дом,320000
2025-04-27,центр,Риепниеку 2,5,165,5/5,Сталинка,195000
2025-04-27,Югла,Бривибас 355,1,30,5/5,Хрущ.,28000
2025-04-27,Зиепниеккалнс,Биксту 6,3,86,5/6,Нов.,125000
2025-04-27,центр,Элизабетес 12,1,28,5/5,Нов.,76000
2025-04-27,центр,Марияс 14,2,34,5/6,Рекон.,104160
2025-04-27,центр,Я. Далиня 8,5,194,20/24,Нов.,535000
2025-04-27,центр,Валмиерас 39,2,39,3/4,Дов. дом,48000
2025-04-27,Кенгарагс,Яняварту 11,1,27,1/2,Дов. дом,21000
2025-04-27,Вецмилгравис,Домбровска 75,2,55,4/5,103-я,42800
2025-04-27,Тейка,Арайшу 24,2,50,2/2,Дов. дом,117420
2025-04-27,Дарзциемс,Трасуна 17,3,62,2/5,Нов.,149400
2025-04-27,Дрейлини,Валтера 1,4,81,3/4,Нов.,190500
2025-04-27,Плявниеки,Деглава 174,2,52,1/4,Нов.,122700
2025-04-27,Дарзциемс,Трасуна 17,2,48,1/5,Нов.,113100
2025-04-27,Межапарк,Виестура пр. 41,1,35,7/9,Спец. пр.,37000
2025-04-27,Вецмилгравис,Стиебру 3,3,43,2/5,М. сем.,48000
2025-04-27,центр,Миера 74,2,42,8/8,Спец. пр.,90000
2025-04-27,Плявниеки,Салнас 20,2,51,5/9,602-я,50000
2025-04-27,центр,Матиса 52A,1,25,2/2,Дов. дом,25000
2025-04-27,центр,Матиса 101,1,29,2/5,Рекон.,62000
2025-04-27,Плявниеки,Салнас 11,3,61,6/9,602-я,70000
2025-04-27,Вецаки,Вецакю пр. 191,4,171,3/4,Нов.,280000
2025-04-27,Пурвциемс,Звайгзная Г. 4,3,66,2/5,Лит. пр.,78500
2025-04-27,центр,Катринас Д. 27,1,25,5/11,Рекон.,60500
2025-04-27,Межапарк,Эзермалас 4,1,19,1/5,Рекон.,33600
2025-04-27,центр,Катринас Д. 27,3,114,1/11,Рекон.,183330
2025-04-27,центр,Лиенес 9,2,38,1/6,Дов. дом,75000
2025-04-27,центр,Катринас Д. 27,3,150,1/11,Рекон.,197820
2025-04-27,Ильгюциемс,Буллю 35B,2,49,2/5,Лит. пр.,36000
2025-04-27,Плявниеки,Улброкас 6,1,40,1/5,М. сем.,36500
2025-04-27,Пурвциемс,Марса Г. 3,3,67,4/5,119-я,67000
2025-04-27,Югла,Мурьяню 151,2,44,2/4,Нов.,97700
2025-04-27,Межциемс,Бикерниеку 224,2,47,4/5,Хрущ.,48000
2025-04-27,Югла,М. Юглас 102,2,47,4/5,Хрущ.,48000
2025-04-27,Вецрига,Шкюню 6,1,42,3/4,Рекон.,142000
2025-04-27,Ильгюциемс,Шаулю 6,2,42,2/3,Хрущ.,36000
2025-04-27,центр,Авоту 46A,2,40,1/5,Рекон.,97800
2025-04-27,Вецрига,М. Музея 1,2,42,4/5,Дов. дом,108000
2025-04-27,Плявниеки,Каудзишу 9,3,64,4/6,602-я,89000
2025-04-27,Югла,Циемупес 2,4,130,1/9,Нов.,135000
2025-04-27,Вецмилгравис,Скую 12,2,51,5/5,Лит. пр.,27500
2025-04-27,Вецмилгравис,Балтасбазницас 34,2,54,5/5,103-я,35500
2025-04-27,Плявниеки,Салнас 21,2,45,4/9,Нов.,84900
2025-04-27,Золитуде,Биезиня 4,4,93,6/10,119-я,125000
2025-04-27,Зиепниеккалнс,Баускас 43А,2,70,1/4,Сталинка,103000
2025-04-27,Вецмилгравис,Эммас 28,1,17,3/5,Рекон.,26550
2025-04-27,центр,Заубес 12,4,132,2/5,Нов.,343200
2025-04-27,центр,Блауманя 5,5,144,6/6,Дов. дом,398800
2025-04-27,Агенскалнс,Кристапа 2,2,46,1/2,Рекон.,128500
2025-04-27,Кенгарагс,Латгалес 385,1,30,1/3,Сталинка,22000
2025-04-27,Зиепниеккалнс,Грауду 30,3,54,5/5,Хрущ.,61800
2025-04-27,Чиекуркалнс,Тераудлиетувес 10,1,22,2/2,Дов. дом,12500
2025-04-27,центр,Экспорта 2,4,102,5/5,Спец. пр.,205000
2025-04-27,Югла,Юглас 3,2,46,4/5,Лит. пр.,44000
2025-04-27,центр,Таллинас 96,3,59,2/2,Рекон.,105000
2025-04-27,центр,Валдемара 145,3,62,1/6,Хрущ.,82000
2025-04-27,Плявниеки,Каудзишу 9,2,50,6/6,602-я,46500
2025-04-27,Торнякалнс,Апшу 4,2,39,2/3,Рекон.,87494
2025-04-27,центр,Бривибас 142,5,108,2/6,Рекон.,175000
2025-04-27,центр,Сколас 22A,4,115,5/6,Дов. дом,320000
2025-04-27,Плявниеки,Сахарова 5,2,50,4/9,602-я,63998
2025-04-27,Агенскалнс,Агенскална 55,2,48,1/2,Дов. дом,48998
2025-04-27,Зиепниеккалнс,Баускас 170,1,27,2/2,Дов. дом,16680
2025-04-27,центр,Дзирнаву 171,2,39,2/2,Дов. дом,17880
2025-04-27,р-он,ул. Латгалес Ликснас 20A,1,20,2/3,Дов. дом,8976
2025-04-27,Тейка,Бривибас 308,2,47,4/5,Дов. дом,80000
2025-04-27,Кенгарагс,Латгалес 214,2,49,1/9,467-я,42000
2025-04-27,Пурвциемс,Веявас 3,2,46,1/2,Хрущ.,44598
2025-04-27,Ильгюциемс,Стурес 9,3,54,1/5,Лит. пр.,63000
2025-04-27,Агенскалнс,Слокас 21,2,35,1/3,Рекон.,99000
2025-04-27,Дзегужкалнс,Уденс 12,3,107,3/5,Нов.,190000
2025-04-27,р-н,ул.Краста Латгалес 245,5,60,5/9,467-я,78500
2025-04-27,Кенгарагс,Латгалес 245,3,60,5/9,467-я,78500
2025-04-27,Пурвциемс,Астрас 8/1,4,90,6/24,Нов.,242000
2025-04-27,р-он,ул. Латгалес Латгалес 245,3,60,5/9,467-я,78500
2025-04-27,Межциемс,Бикерниеку 250,1,39,1/2,Дов. дом,22000
2025-04-27,Золитуде,Биезиня 12,2,57,5/10,119-я,84000
2025-04-27,центр,Таллинас 35c,2,53,5/5,Дов. дом,92000
2025-04-27,центр,Стругу 3,4,130,3/4,Дов. дом,145000
2025-04-27,Агенскалнс,Марупес 33,3,53,4/5,Хрущ.,66500
2025-04-27,Агенскалнс,Кулдигас 41A,3,60,2/5,Лит. пр.,55000
2025-04-27,Пурвциемс,Зиленю 22,2,57,7/9,602-я,45000
2025-04-27,центр,Рупниецибас 5,3,105,3/5,Рекон.,197400
2025-04-27,Саркандаугава,Тилта 11,1,30,5/5,Хрущ.,38850
2025-04-27,Иманта,Слокас 191,3,66,1/5,Лит. пр.,55000
2025-04-27,центр,Дзирнаву 53,2,35,2/6,Рекон.,138832
2025-04-27,Агенскалнс,Кристапа 2,3,50,1/2,Рекон.,145000
2025-04-27,Агенскалнс,Кристапа 2,2,46,1/2,Рекон.,128500
2025-04-27,Саркандаугава,Лимбажу 1B,1,25,2/2,Дов. дом,5900
2025-04-27,Пурвциемс,Жагату 20a,2,50,2/9,602-я,44500
2025-04-27,Межциемс,Гайльэзера 13,3,87,4/9,Нов.,225000
2025-04-27,Тейка,Раунас 45/3,2,44,4/4,Хрущ.,60000
2025-04-27,центр,Бривибас 99,3,130,3/6,Рекон.,169910
2025-04-27,центр,Барона 23,3,74,5/5,Рекон.,125000
2025-04-27,Плявниеки,Сахарова 19,3,76,5/12,104-я,95000
2025-04-27,Межапарк,Виестура пр. 22,2,45,3/5,Лит. пр.,31000
2025-04-27,Агенскалнс,Эрнестинес 43,2,58,3/3,Нов.,165000
2025-04-27,Агенскалнс,Дрейлиню 18,2,42,1/5,Хрущ.,39000
2025-04-27,Биерини,Лиепаяс 37c,2,48,2/4,Нов.,120600
2025-04-27,Агенскалнс,Эрнестинес 43,2,44,1/3,Нов.,137500
2025-04-27,Пурвциемс,Унияс 7,1,25,1/2,Дов. дом,19500
2025-04-27,Пурвциемс,Унияс 60,2,39,4/5,Лит. пр.,36700
2025-04-27,Кенгарагс,Латгалес 315,1,36,4/12,Чеш. пр.,62000
2025-04-27,центр,Пернавас 14,1,30,4/5,Хрущ.,46500
2025-04-27,центр,Сканстес 29а,3,229,23/24,Нов.,617777
2025-04-27,центр,Экспорта 10,2,48,4/5,Сталинка,90000
2025-04-27,Агенскалнс,М. Нометню 24,2,47,3/5,Рекон.,131670
2025-04-27,центр,Экспорта 14,1,37,4/5,Сталинка,70000
2025-04-27,Зиепниеккалнс,Стерсту 13,3,49,3/3,Нов.,139000
2025-04-27,Пурвциемс,Стайцелес 1k-2,2,51,1/9,602-я,53800
2025-04-27,Кенгарагс,Булту 2к1,2,46,5/5,Нов.,109000
2025-04-27,Югла,Силциема 7,2,46,5/5,Лит. пр.,34000
2025-04-27,Тейка,Бривибас 201,2,38,5/5,Нов.,81900
2025-04-27,Тейка,Бривибас 201,3,71,3/5,Нов.,123000
2025-04-27,Тейка,Бривибас 201,1,37,1/5,Нов.,67500
2025-04-27,Тейка,Бривибас 201,4,100,2/5,Нов.,181900
2025-04-27,Тейка,Бривибас 201,3,76,4/5,Нов.,162900
2025-04-27,центр,Аугшиела 8,1,22,5/6,Рекон.,36750
2025-04-27,центр,Аугшиела 8,2,34,5/6,Рекон.,56950
2025-04-27,центр,Аугшиела 8,2,29,4/6,Рекон.,51500
2025-04-27,Гризинькалнс,Аугшиела 8,1,22,5/6,Рекон.,36750
2025-04-27,Гризинькалнс,Аугшиела 8,2,29,2/6,Рекон.,49950
2025-04-27,Болдерая,Лемешу 11,3,64,8/9,602-я,46000
2025-04-27,Гризинькалнс,Аугшиела 8,2,34,5/6,Рекон.,56950
