Date,District,Street,Rooms,m2,Floor,Serie,Price
2025-09-06,центр,Валдемара 123,3,120,2/6,Дов. дом,140000
2025-09-06,Плявниеки,Салнас 11,3,61,6/9,602-я,70000
2025-09-06,Саркандаугава,Виестура пр. 47,1,34,4/9,Спец. пр.,39000
2025-09-06,Плявниеки,Дравниеку 3 K-1,4,86,6/10,Нов.,174165
2025-09-06,центр,Садовникова 29A,5,134,5/6,Рекон.,296000
2025-09-06,Пурвциемс,Жагату 20,4,76,6/9,602-я,67950
2025-09-06,центр,Авоту Iela,1,31,1/5,Дов. дом,47000
2025-09-06,Агенскалнс,Кулдигас 56,4,115,1/2,Дов. дом,95000
2025-09-06,центр,Антонияс 24,3,92,5/6,Дов. дом,200567
2025-09-06,центр,Антонияс 24,4,96,1/6,Дов. дом,187016
2025-09-06,Тейка,Арайшу 6,1,30,1/3,Дов. дом,60000
2025-09-06,Кенгарагс,Латгалес 250 k-2,2,42,2/5,Хрущ.,36000
2025-09-06,Агенскалнс,Мерсрага 5,2,35,1/2,Дов. дом,60000
2025-09-06,Шампетерис-Плескодале,Лиелирбес 9A,1,23,1/4,Нов.,61500
2025-09-06,Шампетерис-Плескодале,Лиелирбес 9A,3,47,2/4,Нов.,119000
2025-09-06,Вецмилгравис,Мелдру 16,3,62,3/5,Лит. пр.,37000
2025-09-06,Шампетерис-Плескодале,Лиелирбес 9A,2,45,3/4,Нов.,103500
2025-09-06,Агенскалнс,Лиелирбес 9A,2,42,2/4,Нов.,107000
2025-09-06,центр,Миленбаха 123,5,134,5/6,Рекон.,296000
2025-09-06,Пурвциемс,Пурвциема 20,2,61,9/9,119-я,76000
2025-09-06,Дарзциемс,Скудру 39 k-1,3,70,3/5,103-я,82000
2025-09-06,Межциемс,Гайльэзера 7,3,87,2/9,Нов.,215000
2025-09-06,Плявниеки,Сахарова 7,1,44,9/9,М. сем.,37900
2025-09-06,Межциемс,Эйзенштейна 63,2,50,7/9,602-я,58000
2025-09-06,Плявниеки,Тинужу 14,2,50,2/9,602-я,57500
2025-09-06,Плявниеки,Праулиенас 2,4,77,4/9,602-я,70000
2025-09-06,Югла,Квелес 9,1,31,1/4,Нов.,68000
2025-09-06,Золитуде,Ростокас 22,4,90,2/6,119-я,83500
2025-09-06,Кенгарагс,Вишкю 9,1,32,2/5,Лит. пр.,36000
2025-09-06,Плявниеки,Сахарова 7,1,44,9/9,М. сем.,38000
2025-09-06,Тейка,Бривибас 338,2,59,7/7,Нов.,111000
2025-09-06,центр,Тербатас 4,2,73,6/7,Рекон.,240000
2025-09-06,Югла,Циемупес 1,5,216,9/10,Нов.,298000
2025-09-06,Кенгарагс,Латгалес 381,3,71,3/3,Сталинка,89900
2025-09-06,Даугавгрива,Парадес 7,3,66,5/5,103-я,45000
2025-09-06,Аплокциемс,Крапес 8,2,56,1/3,Нов.,125000
2025-09-06,Дарзциемс,Дарзциема 131,3,65,5/5,103-я,78000
2025-09-06,Зиепниеккалнс,Малу 16,1,36,1/3,Дов. дом,33000
2025-09-06,Пурвциемс,Унияс 67,2,49,2/6,Нов.,120000
2025-09-06,Золитуде,Биезиня 4,3,75,7/10,119-я,70000
2025-09-06,центр,Бривибас 209,3,48,3/5,Рекон.,91200
2025-09-06,Пурвциемс,Кегума 43,1,39,4/5,М. сем.,52000
2025-09-06,Даугавгрива,Слимницас 9,2,54,3/5,103-я,45500
2025-09-06,Тейка,Бривибас 209,3,48,3/5,Рекон.,91200
2025-09-06,Межциемс,Бикерниеку 160,3,76,5/5,Нов.,167000
2025-09-06,Югла,Бривибас 445,2,56,2/2,Сталинка,55000
2025-09-06,Тейка,Бривибас 209,3,56,2/3,Рекон.,105000
2025-09-06,Иманта,Клеисту 11,2,51,6/9,602-я,43500
2025-09-06,Болдерая,Гобас 22,2,47,5/5,103-я,27500
2025-09-06,Болдерая,Лиелупес 68,3,54,4/5,Лит. пр.,39000
2025-09-06,Югла,Маркалнес 9,1,32,1/5,М. сем.,28900
2025-09-06,центр,Валдемара 145,3,62,1/6,Хрущ.,82000
2025-09-06,центр,Блауманя 34,2,59,1/5,Рекон.,169000
2025-09-06,Агенскалнс,Марупес 8,2,48,3/4,Дов. дом,114000
2025-09-06,Кенгарагс,Саласпилс 12/5,4,63,5/5,Лит. пр.,57000
2025-09-06,Агенскалнс,Лермонтова 3,3,59,1/2,Рекон.,79500
2025-09-06,Межапарк,Эзермалас 4,2,23,5/5,Рекон.,42000
2025-09-06,Югла,Силциема 5,2,46,1/5,Хрущ.,51000
2025-09-06,Тейка,Унияс 7,1,27,2/2,Дов. дом,15788
2025-09-06,Золитуде,Ростокас 40,1,43,5/9,119-я,42000
2025-09-06,Кенгарагс,Лубанас 17,1,28,1/2,Дов. дом,5580
2025-09-06,Болдерая,Гобас 8,1,30,2/2,Дов. дом,7490
2025-09-06,Даугавгрива,Бирзес 40,3,65,1/5,103-я,63000
2025-09-06,центр,Риепниеку 4,1,37,5/5,Сталинка,73000
2025-09-06,центр,Рупниецибас 27,3,71,3/5,Нов.,270000
2025-09-06,центр,Стабу 29,2,85,2/5,Дов. дом,155000
2025-09-06,Иманта,Даммес 25,3,62,7/9,602-я,55000
2025-09-06,Агенскалнс,М. Нометню 11a,1,28,2/3,Дов. дом,17500
2025-09-06,Агенскалнс,Лиепаяс 40 k12,3,70,1/4,Спец. пр.,53580
2025-09-06,центр,Блауманя 26,3,100,6/6,Дов. дом,185000
2025-09-06,Болдерая,Лиелупес 1 k-13,2,53,2/5,Спец. пр.,34500
2025-09-06,центр,Лачплеша 114,2,54,4/5,Дов. дом,120000
2025-09-06,центр,Звайгжню 27,1,36,5/6,Сталинка,34500
2025-09-06,центр,Алберта 1,5,164,5/5,Рекон.,520000
2025-09-06,Саркандаугава,Саркандаугавас 3,2,40,1/5,Сталинка,44000
2025-09-06,Агенскалнс,Олгас 3,3,79,3/3,Дов. дом,114600
2025-09-06,Гризинькалнс,Пернавас 39A,1,29,3/4,Дов. дом,27550
2025-09-06,Кенгарагс,Прушу 1,2,45,1/5,Лит. пр.,55000
2025-09-06,Вецмилгравис,Эммас 3A,3,59,3/5,Спец. пр.,70000
2025-09-06,Тейка,Земгала 60,2,60,1/3,Дов. дом,86000
2025-09-06,Иманта,Зентенес 3,3,63,8/9,602-я,57000
2025-09-06,Шампетерис-Плескодале,Лиелирбес 9A,2,42,4/4,Нов.,107000
2025-09-06,Шампетерис-Плескодале,Лиелирбес 9A,1,32,1/4,Нов.,75500
2025-09-06,Шампетерис-Плескодале,Лиелирбес 9A,3,47,4/4,Нов.,122500
2025-09-06,Шампетерис-Плескодале,Лиелирбес 9A,2,45,4/4,Рекон.,102500
2025-09-06,Югла,Юглас 10,3,114,8/9,Нов.,157500
2025-09-06,Югла,Квелес 25,2,47,2/5,Лит. пр.,46000
2025-09-06,Межапарк,Инчукална 2,2,69,4/4,Рекон.,152000
2025-09-06,Межапарк,Инчукална 2,2,34,1/4,Рекон.,83000
2025-09-06,Межапарк,Инчукална 2,3,78,3/4,Рекон.,197000
2025-09-06,центр,Сколас 25,6,192,6/6,Дов. дом,259420
2025-09-06,центр,Марияс 8A,2,56,5/5,Дов. дом,129720
2025-09-06,центр,Антонияс 24,3,96,6/6,Дов. дом,196678
2025-09-06,центр,Антонияс 24,5,113,3/6,Дов. дом,218444
2025-09-06,центр,Антонияс 24,3,87,2/6,Дов. дом,173052
2025-09-06,Зиепниеккалнс,Стерсту 13,3,49,3/3,Нов.,139000
2025-09-06,Кенгарагс,Латгалес 287,1,33,5/12,Чеш. пр.,35400
2025-09-06,Гризинькалнс,Асара 15,1,37,4/4,Дов. дом,60000
2025-09-06,Вецмилгравис,Зиемельблазмас 51,1,36,2/9,602-я,37000
2025-09-06,Пурвциемс,Виршу 1,4,90,9/9,119-я,110000
2025-09-06,Пурвциемс,Звайгзная Г. 3,2,38,5/5,Лит. пр.,55000
2025-09-06,центр,Алаукста 7,2,46,2/4,Рекон.,138000
2025-09-06,Плявниеки,Ясмуйжас 11,3,61,7/8,602-я,79500
2025-09-06,центр,Дарзауглю 1,3,110,4/6,Рекон.,155000
2025-09-06,Пурвциемс,Лиелвардес 107,2,59,5/12,104-я,72000
2025-09-06,центр,Звайгжню 31,1,31,2/3,Дов. дом,29500
2025-09-06,центр,Латгалес 109,2,34,5/5,Рекон.,43800
2025-09-06,Вецрига,Валдемара 39,3,89,1/6,Дов. дом,109000
2025-09-06,Агенскалнс,Ранькя Д. 31,1,37,2/4,Рекон.,111805
2025-09-06,Пурвциемс,Калснавас 1,2,50,9/9,602-я,67500
2025-09-06,центр,Миленбаха 19,4,98,2/5,Сталинка,146500
2025-09-06,центр,Стабу 52B,1,34,4/4,Дов. дом,47000
2025-09-06,Золитуде,Скринес 6,3,73,3/3,Нов.,180000
2025-09-06,центр,Стабу 16,4,125,3/6,Рекон.,325000
2025-09-06,центр,Висвалжа 7,2,64,2/7,Дов. дом,85000
2025-09-06,Ильгюциемс,Балта 22,1,27,2/5,Лит. пр.,38000
2025-09-06,Болдерая,Лемешу 5,3,67,5/5,Спец. пр.,51000
2025-09-06,Зиепниеккалнс,Озолциема 56/1,1,33,7/9,602-я,35000
2025-09-06,р-он,ул. Латгалес Калупес 12,3,67,3/3,Дов. дом,66888
2025-09-06,р-он,ул. Латгалес Латгалес 153,1,30,2/2,Дов. дом,20000
2025-09-06,Зиепниеккалнс,Ливциема 57,2,50,5/9,602-я,52000
2025-09-06,Ильгюциемс,Дзирциема 87,2,49,5/5,Лит. пр.,42000
2025-09-06,центр,Меркеля 8,4,115,5/5,Дов. дом,167000
2025-09-06,р-он,ул. Латгалес Лудзас 56,3,59,6/6,Рекон.,85000
2025-09-06,Иманта,Курземес пр. 118,2,49,8/9,602-я,46500
2025-09-06,Агенскалнс,Пукю 6,3,63,1/3,Рекон.,162888
2025-09-06,центр,Бруниниеку 28,4,119,3/6,Дов. дом,278000
2025-09-06,Тейка,Бривибас 1,2,50,3/7,Рекон.,62500
2025-09-06,Иманта,Викснес 21,4,157,6/7,Нов.,265000
2025-09-06,Саркандаугава,Саркандаугавас 26k1,2,41,5/5,Хрущ.,47500
2025-09-06,центр,Бирзниека-Упиша 27,4,338,5/6,Рекон.,198000
2025-09-06,Плявниеки,Салнас 21,2,46,5/9,Нов.,110000
2025-09-06,центр,Дзирнаву 86/88,2,60,3/6,Дов. дом,106000
2025-09-06,Агенскалнс,Вилипа 8,2,51,2/9,467-я,51700
2025-09-06,центр,Катринас Д. 15,1,29,4/4,Рекон.,43400
2025-09-06,центр,Элизабетес 39,3,124,3/6,Нов.,630000
2025-09-06,Кенгарагс,Латгалес 252,3,61,1/5,Лит. пр.,40000
2025-09-06,Иманта,Курземес пр. 128,4,75,7/9,602-я,60000
2025-09-06,центр,Катринас Д. 22D,1,29,1/5,Хрущ.,39000
2025-09-06,Тейка,Бривибас 362,1,31,4/9,Спец. пр.,54000
2025-09-06,Аплокциемс,Бриежу 7,3,52,2/5,Нов.,110000
2025-09-06,Шампетерис-Плескодале,Калнциема 101,2,39,5/5,Хрущ.,35000
2025-09-06,Мангали,Бриежу 7,3,52,2/5,Нов.,110000
2025-09-06,Межапарк,Виестура пр. 7,3,52,2/5,Нов.,110000
2025-09-06,Межциемс,Межциема 11,3,68,5/5,Лит. пр.,47500
2025-09-06,Ильгюциемс,Риексту 13,3,55,1/5,Лит. пр.,42000
2025-09-06,Тейка,Ропажу 78,3,61,5/5,Хрущ.,84000
2025-09-06,Агенскалнс,Валентина 16,1,34,3/4,Рекон.,85700
2025-09-06,Ильгюциемс,В. Буллю 2,1,31,1/2,Дов. дом,17990
2025-09-06,Ильгюциемс,Спилвес 7,1,29,5/5,Лит. пр.,32000
2025-09-06,Агенскалнс,Ранькя Д. 34,3,102,10/22,Нов.,243000
2025-09-06,Саркандаугава,Приежу 6,2,30,2/3,Дов. дом,27990
2025-09-06,Вецрига,Мейстару 6,4,67,4/5,Дов. дом,189000
2025-09-06,центр,Дунтес 56,2,30,2/3,Дов. дом,27990
2025-09-06,центр,Алаукста 9,1,44,4/7,Нов.,89000
2025-09-06,Агенскалнс,Валгума 4,3,80,1/4,Нов.,258000
2025-09-06,центр,Бривибас 19,4,144,6/6,Рекон.,394000
2025-09-06,Агенскалнс,Веца Юрмалас г. 1B,1,33,7/12,Чеш. пр.,33500
2025-09-06,Дарзциемс,Резекнес 27,6,207,2/3,Спец. пр.,255000
2025-09-06,р-н,ул.Краста Латгалес 222с,3,61,2/9,467-я,71000
2025-09-06,Кенгарагс,Саласпилс 22,4,74,2/4,Спец. пр.,112000
2025-09-06,Пурвциемс,Буртниеку 33,1,16,2/5,Хрущ.,12500
2025-09-06,центр,Рупниецибас 21,2,74,2/7,Спец. пр.,250000
2025-09-06,Вецрига,Вальню 21,4,133,7/7,Дов. дом,585000
2025-09-06,центр,Виландес 20,4,100,1/4,Дов. дом,258000
2025-09-06,центр,Заля 4,2,83,5/7,Спец. пр.,138000
2025-09-06,Кенгарагс,Локомотивес 64,3,54,5/5,Лит. пр.,50000
2025-09-06,Кенгарагс,Локомотивес 46,3,66,3/5,Лит. пр.,57000
2025-09-06,Вецмилгравис,Мелдру 2,2,43,2/5,Хрущ.,45000
2025-09-06,Тейка,Джутас 13a,2,53,5/5,103-я,75000
2025-09-06,Межапарк,Кокнесес пр. 4,3,139,6/12,Нов.,260000
2025-09-06,центр,Спорта 3,5,237,4/5,Дов. дом,304500
2025-09-06,Межциемс,Эйзенштейна 43,2,50,2/9,602-я,53500
2025-09-06,центр,Матиса 19,2,53,5/6,Дов. дом,125020
2025-09-06,Агенскалнс,Веца Юрмалас г. 1b,3,75,7/12,Чеш. пр.,70000
2025-09-06,центр,Таллинас 96,2,41,2/2,Рекон.,62000
2025-09-06,центр,Чака 134,2,76,4/6,Нов.,180000
2025-09-06,Торнякалнс,Елгава 63,4,188,6/6,Нов.,255000
2025-09-06,центр,Артилерияс 11,3,44,2/3,Рекон.,81200
2025-09-06,центр,Артилерияс 11,2,36,3/3,Рекон.,67900
2025-09-06,центр,Меркеля 17/19,4,74,3/4,Рекон.,135400
2025-09-06,центр,Пулкв. Бриежа 15,1,26,5/7,Рекон.,92100
2025-09-06,Пурвциемс,Дзелзавас 76 k-1,3,63,1/9,602-я,70000
2025-09-06,центр,Лачплеша 36,1,29,4/5,Нов.,101885
2025-09-06,Югла,Силциема 15-к 5,2,46,1/5,Лит. пр.,32750
2025-09-06,Иманта,Слокас 130a,4,93,2/8,Нов.,194900
2025-09-06,Гризинькалнс,Красотаю 13,2,52,3/5,Рекон.,128000
2025-09-06,Тейка,Ропажу 98,2,34,2/3,Дов. дом,58500
2025-09-06,р-он,ул. Латгалес Лудзас 42 k-1,2,44,1/5,Хрущ.,46500
2025-09-06,центр,Красотаю 13,2,52,3/5,Рекон.,128000
2025-09-06,Зиепниеккалнс,Каплавас 5,1,59,5/6,Нов.,97000
2025-09-06,Агенскалнс,Ранькя Д. 31,1,26,2/4,Рекон.,87500
2025-09-06,центр,Барона 129,1,22,4/6,Рекон.,67800
2025-09-06,Плявниеки,Салнас 21,3,58,4/9,Нов.,110000
2025-09-06,Мангальсала,Мангальсалас 21,2,41,1/2,Рекон.,45900
2025-09-06,Болдерая,Лиела 59,1,36,2/5,Спец. пр.,28400
2025-09-06,Зиепниеккалнс,Озолциема 22 k-2,4,95,5/10,119-я,120000
2025-09-06,Тейка,Бривибас 201,3,81,2/5,Нов.,163900
2025-09-06,Тейка,Бривибас 201,2,60,4/5,Нов.,128400
2025-09-06,Тейка,Бривибас 201,2,38,5/5,Нов.,81900
2025-09-06,Шампетерис-Плескодале,Лиелирбес 9A,3,47,2/4,Рекон.,119500
2025-09-06,Агенскалнс,М. Нометню 75,3,63,3/4,Дов. дом,103620
2025-09-06,центр,Бривибас 99,4,95,5/6,Дов. дом,119595
2025-09-06,центр,Госпиталю 23,3,131,5/7,Нов.,293000
2025-09-06,Плявниеки,Яняварту 7,2,65,1/2,Дов. дом,114000
2025-09-06,Зиепниеккалнс,Озолциема 18,3,74,3/9,119-я,76000
2025-09-06,центр,Иерочу 6,1,16,1/2,Дов. дом,9000
2025-09-06,центр,Чака 49,3,104,6/6,Дов. дом,250000
2025-09-06,VEF,Унияс 35a,2,32,1/2,Дов. дом,55000
2025-09-06,Чиекуркалнс,Чиекуркална 2 л. 26,1,38,4/5,Спец. пр.,44000
2025-09-06,Межциемс,Кайвас 31/2,3,105,1/4,Нов.,186900
2025-09-06,Плявниеки,Салнас 21,2,45,4/9,Нов.,79900
2025-09-06,Кундзиньсала,Кундзиньсалас 16 л. 24,1,30,1/1,Дов. дом,25000
2025-09-06,р-н,ул.Краста Салацас 32,3,59,9/9,467-я,52000
2025-09-06,Кенгарагс,Прушу 21k2,1,18,2/4,М. сем.,25000
2025-09-06,Пурвциемс,Пурвциема 53,1,40,5/9,М. сем.,38000
2025-09-06,Зиепниеккалнс,Серенес 4,3,75,11/16,119-я,109400
2025-09-06,центр,Гертрудес 65B,2,66,2/6,Нов.,191000
2025-09-06,Плявниеки,Руденс 9,3,63,8/9,602-я,64000
2025-09-06,Ильгюциемс,Буллю 31,1,32,5/5,Лит. пр.,28500
2025-09-06,центр,Стабу 105,2,41,5/6,Дов. дом,74000
2025-09-06,Иманта,Курземес пр. 20,1,39,1/5,М. сем.,40000
2025-09-06,Агенскалнс,Лиелирбес 9A,1,24,1/4,Нов.,61500
2025-09-06,Агенскалнс,Лиелирбес 9A,3,47,2/4,Рекон.,119500
2025-09-06,центр,Элияс 26,2,33,6/6,Нов.,79900
2025-09-06,Агенскалнс,Лиелирбес 9A,2,45,3/4,Нов.,103500
2025-09-06,Дрейлини,Валтера 5,2,50,4/9,Нов.,73498
2025-09-06,Вецмилгравис,Мелдру 8,2,54,2/2,Рекон.,43500
2025-09-06,Плявниеки,Улброкас 5,1,44,6/9,М. сем.,43000
