Date,District,Street,Rooms,m2,Floor,Serie,Price
2025-03-05,Ильгюциемс,Дзирциема 61,2,49,6/9,467-я,55000
2025-03-05,Кенгарагс,Латгалес 279,3,62,3/5,Лит. пр.,83000
2025-03-05,Иманта,Даммес 30,2,49,3/5,Лит. пр.,44500
2025-03-05,Иманта,Курземес пр. 164,2,52,5/9,602-я,51900
2025-03-05,Плявниеки,Дравниеку 9,2,51,9/9,602-я,54000
2025-03-05,центр,Ганибу Д. 13 k1,3,63,4/8,Нов.,100000
2025-03-05,Иманта,Даммес 4,2,51,9/9,602-я,50000
2025-03-05,Иманта,Курземес пр. 84,1,37,2/9,602-я,36000
2025-03-05,Яунциемс,Гайленю 8,2,55,2/5,103-я,70700
2025-03-05,Шампетерис-Плескодале,Волгунтес 40,3,117,1/4,Нов.,135000
2025-03-05,центр,Базницас 35,4,109,3/5,Дов. дом,308000
2025-03-05,Югла,Квелес 31,1,31,3/5,Хрущ.,32500
2025-03-05,Иманта,Анниньмуйжас 22,2,50,3/5,Лит. пр.,42000
2025-03-05,Саркандаугава,Кадикю 3,2,47,1/2,Рекон.,53000
2025-03-05,центр,Катринас Д. 17,2,58,6/3,Нов.,120000
2025-03-05,центр,Томсона 25 K-1,2,42,1/5,Хрущ.,55800
2025-03-05,Межциемс,Хипократа 47,2,52,9/9,602-я,49500
2025-03-05,центр,Катринас Д. 5,5,167,3/5,Спец. пр.,167200
2025-03-05,Кенгарагс,Латгалес 258/4,2,47,5/5,Хрущ.,38000
2025-03-05,центр,Аугшиела 8,1,30,5/6,Рекон.,47950
2025-03-05,центр,Аугшиела 8,1,20,3/6,Рекон.,37500
2025-03-05,центр,Ганибу Д. 15,2,113,6/6,Рекон.,165000
2025-03-05,Кенгарагс,Латгалес 258 k2,2,47,3/5,Хрущ.,34900
2025-03-05,Агенскалнс,Ранькя Д. 31,3,81,2/4,Рекон.,126562
2025-03-05,центр,Аугшиела 8,2,35,6/6,Рекон.,63750
2025-03-05,центр,Пернавас 1,3,77,5/5,Сталинка,132000
2025-03-05,центр,Аугшиела 8,3,48,3/6,Рекон.,85700
2025-03-05,центр,Аугшиела 8,2,48,5/6,Рекон.,85700
2025-03-05,центр,Дзирнаву 9,2,61,2/3,Дов. дом,134000
2025-03-05,Плявниеки,Рембатес 10,3,69,1/10,Нов.,139200
2025-03-05,Плявниеки,Рембатес 10,2,51,3/10,Нов.,107200
2025-03-05,центр,Аугшиела 8,2,30,6/6,Рекон.,55950
2025-03-05,Пурвциемс,Илукстес 109/,2,51,8/9,467-я,62800
2025-03-05,центр,Аугшиела 8,2,29,6/6,Рекон.,59950
2025-03-05,Кенгарагс,Расас 2,1,30,5/5,Лит. пр.,46000
2025-03-05,Зиепниеккалнс,Озолциема 34,1,41,6/9,Спец. пр.,44200
2025-03-05,Зиепниеккалнс,Зиепниеккална 75,4,146,1/4,Нов.,297900
2025-03-05,центр,Дарзауглю 4,3,73,1/2,Ч. дом,120000
2025-03-05,Кенгарагс,Латгалес 252/6,3,55,1/5,Хрущ.,49900
2025-03-05,Иманта,Зентенес 3,2,50,7/9,602-я,47000
2025-03-05,центр,Тербатас 59/61,2,53,5/6,Рекон.,110000
2025-03-05,Межциемс,Эйзенштейна 39,1,32,3/9,602-я,28000
2025-03-05,Пурвциемс,Раунас 37,5,177,1/5,Спец. пр.,130000
2025-03-05,Пурвциемс,Илукстес 107,2,50,2/9,467-я,75000
2025-03-05,Агенскалнс,М. Нометню 95,2,50,3/3,Дов. дом,51888
2025-03-05,Тейка,Кегума 52/2,2,53,5/5,103-я,65000
2025-03-05,Плявниеки,Салнас 24,1,39,2/5,М. сем.,30500
2025-03-05,Югла,Юглас 29,2,46,3/5,Лит. пр.,39900
2025-03-05,центр,Миера 76,3,53,3/5,Рекон.,70000
2025-03-05,Пурвциемс,Айнавас 2a,2,55,4/6,Нов.,107000
2025-03-05,Саркандаугава,Патверсмес 3/1,1,43,6/6,М. сем.,40000
2025-03-05,центр,Дунтес 28,2,66,8/15,Нов.,130000
2025-03-05,Ильгюциемс,Стурес 2a,2,49,3/5,Лит. пр.,36500
2025-03-05,Зиепниеккалнс,Дижозолу 25,2,49,9/9,602-я,49500
2025-03-05,Кенгарагс,Аглонас 29,2,42,2/5,Хрущ.,29800
2025-03-05,Кенгарагс,Латгалес 285,1,30,4/5,Лит. пр.,29000
2025-03-05,Кенгарагс,Латгалес 305,3,54,2/5,Лит. пр.,52000
2025-03-05,Вецмилгравис,Балтасбазницас 34,1,34,5/5,103-я,265000
2025-03-05,Шкиротава,Крустпилс 77,2,42,1/3,Хрущ.,24200
2025-03-05,Чиекуркалнс,Чиекуркална 3 п. л. 2A,1,24,2/2,Дов. дом,7200
2025-03-05,центр,Сколас 36A,2,50,1/5,Дов. дом,59900
2025-03-05,Тейка,Бривибас 201,2,38,4/5,Сталинка,78900
2025-03-05,Гризинькалнс,Аугшиела 8,1,22,5/6,Рекон.,36750
2025-03-05,Пурвциемс,Деглава 13,1,20,3/6,Рекон.,37500
2025-03-05,Пурвциемс,Стирну 47,3,60,1/5,Лит. пр.,58658
2025-03-05,центр,Дарзауглю 1,3,116,3/6,Нов.,179999
2025-03-05,Межапарк,Остас пр. 7,1,26,4/6,Нов.,55500
2025-03-05,Тейка,Бривибас 352,2,43,1/1,Спец. пр.,88880
2025-03-05,Агенскалнс,Кулдигас 10,3,60,1/2,Рекон.,133700
2025-03-05,Агенскалнс,Калнциема 100,2,60,1/2,Дов. дом,55000
2025-03-05,Ильгюциемс,Слокас 80,2,46,3/4,Рекон.,66000
2025-03-05,центр,Аугшиела 8,1,22,5/6,Рекон.,36750
2025-03-05,Югла,Силциема 9,2,43,4/5,Хрущ.,41600
2025-03-05,Даугавгрива,Звиню 6,2,47,2/5,Хрущ.,36500
2025-03-05,Вецрига,Скарню 9,3,80,4/6,Рекон.,250000
2025-03-05,Иманта,Даммес 1,2,49,2/9,602-я,50000
2025-03-05,р-н,ул.Краста Криденера Д. 4,3,61,9/9,Нов.,168000
2025-03-05,центр,Спорта 3,6,237,4/5,Дов. дом,349500
2025-03-05,Кенгарагс,Латгалес 250 K-1,2,42,4/5,Хрущ.,35000
2025-03-05,Пурвциемс,Веявас 12,1,39,5/5,М. сем.,32000
2025-03-05,Болдерая,Стагару 4,2,52,5/5,М. сем.,28700
2025-03-05,Межциемс,Друвиенас 34,3,59,5/5,Лит. пр.,68000
2025-03-05,Саркандаугава,Симаня 6,2,29,3/3,Дов. дом,26000
2025-03-05,Золитуде,Грамздас 17,2,43,7/9,119-я,51000
2025-03-05,Иманта,Ауру 5,1,27,4/5,Лит. пр.,37000
2025-03-05,центр,Латгалес 123,3,47,3/6,Рекон.,79000
2025-03-05,Тейка,Бривибас 228,4,75,1/4,Дов. дом,95000
2025-03-05,центр,Латгалес 123,3,47,2/6,Рекон.,79000
2025-03-05,Тейка,Земгала 60,2,60,1/3,Дов. дом,86000
2025-03-05,Саркандаугава,Слиежу 1,1,17,3/6,Рекон.,29000
2025-03-05,р-н,ул.Краста Коюсалас 17,1,35,2/12,Чеш. пр.,36965
2025-03-05,центр,Барона 14,4,117,4/6,Дов. дом,225000
2025-03-05,центр,Бривибас 159,4,122,1/5,Дов. дом,109000
2025-03-05,Вецрига,Калькю 5,3,77,5/5,Дов. дом,160000
2025-03-05,центр,Садовникова 29A,3,65,5/6,Дов. дом,112000
2025-03-05,центр,Клуса 7,1,27,1/5,Дов. дом,41000
2025-03-05,Тейка,Берзпилс 7,1,29,5/5,Хрущ.,36900
2025-03-05,Вецмилгравис,Вецмилгравья 1 л. 52,2,51,2/5,Лит. пр.,50250
2025-03-05,Иманта,Курземес пр. 86,1,36,1/9,602-я,39000
2025-03-05,Пурвциемс,Дзелзавас 74C,3,63,6/13,Нов.,163700
2025-03-05,Саркандаугава,Аптиекас 8,2,37,1/5,Спец. пр.,40777
2025-03-05,р-он,ул. Латгалес М. Лубанас 17,1,29,1/2,Дов. дом,9880
2025-03-05,центр,Латгалес 108,-,1000,1/3,Спец. пр.,169800
2025-03-05,Пурвциемс,Бранткална 3,1,43,7/9,119-я,43790
2025-03-05,центр,Латгалес 108,6,133,1/3,Спец. пр.,43960
2025-03-05,Вецмилгравис,Крейменю 3,3,70,5/5,103-я,41200
2025-03-05,Мангали,Морес 3,1,31,2/5,Лит. пр.,28000
2025-03-05,Мангали,Остас пр. 6,2,47,2/5,Лит. пр.,41500
2025-03-05,Агенскалнс,Лермонтова 3,3,59,1/2,Рекон.,88900
2025-03-05,Пурвциемс,Виршу 5,3,74,5/9,119-я,56800
2025-03-05,Зиепниеккалнс,Путну 31,3,75,6/6,Нов.,165000
2025-03-05,Зиепниеккалнс,Эбельмуйжас 30,2,50,4/9,602-я,56000
2025-03-05,центр,Рупниецибас 4,3,105,5/5,Рекон.,275000
2025-03-05,Иманта,Клеисту 18,2,50,2/5,Лит. пр.,47000
2025-03-05,Зиепниеккалнс,Дигнаяс 4,2,44,1/3,Нов.,92000
2025-03-05,центр,Бриана 15,2,92,1/2,Дов. дом,165000
2025-03-05,Межциемс,Бикерниеку 248,1,29,2/2,Сталинка,16000
2025-03-05,центр,Барона 6,3,103,5/5,Дов. дом,360000
2025-03-05,Плявниеки,Илукстес 8,2,53,1/9,602-я,49500
2025-03-05,Пурвциемс,Марциенас 2,2,57,1/9,119-я,46000
2025-03-05,центр,Риепниеку 4,1,37,5/5,Сталинка,76000
2025-03-05,центр,Блауманя 3,2,88,2/6,Дов. дом,230000
2025-03-05,Пурвциемс,Стайцелес 1,6,110,1/9,602-я,97000
2025-03-05,Агенскалнс,Номалес 8,2,42,2/4,Хрущ.,39300
2025-03-05,центр,Таллинас 31,2,41,3/4,Дов. дом,62000
2025-03-05,Гризинькалнс,Алаукста 7,3,47,4/4,Рекон.,143000
2025-03-05,центр,Алаукста 7,3,53,2/2,Рекон.,180000
2025-03-05,Пурвциемс,Дзелзавас 74C,2,42,2/13,Нов.,104900
2025-03-05,Пурвциемс,Марциенас 1,2,62,9/9,119-я,72000
2025-03-05,Мангали,Ледургас 10,1,30,2/2,Дов. дом,10480
2025-03-05,центр,Клияну 6,2,54,2/9,Нов.,108000
2025-03-05,Вецмилгравис,Мелдру 10,1,30,4/4,Хрущ.,16400
2025-03-05,Золитуде,Лейиня 1,3,75,1/9,119-я,85000
2025-03-05,Пурвциемс,Иерикю 66,2,63,1/9,Спец. пр.,49900
2025-03-05,центр,Русиня 12,5,134,5/6,Рекон.,296000
2025-03-05,Плявниеки,Плявниеку 2D,3,75,5/16,104-я,81490
2025-03-05,Пурвциемс,Айнавас 2,2,37,4/5,Лит. пр.,50000
2025-03-05,центр,Чака 78,3,75,3/5,Дов. дом,110000
2025-03-05,Межапарк,Эзермалас 27,1,34,12/12,Спец. пр.,58000
2025-03-05,центр,Латгалес 71,3,57,5/5,Хрущ.,58000
2025-03-05,Межциемс,Кайвас 48A,2,44,4/6,Нов.,114100
2025-03-05,Иманта,Анниньмуйжас 28,1,38,5/16,Спец. пр.,56000
2025-03-05,Иманта,Анниньмуйжас 38,2,64,3/18,Нов.,110000
2025-03-05,Шкиротава,Сила 4,2,25,2/2,Спец. пр.,15000
2025-03-05,Пурвциемс,Унияс 60,2,37,1/5,Лит. пр.,40900
2025-03-05,Торнякалнс,Коку 15,1,40,6/6,М. сем.,29000
2025-03-05,Иманта,Юрмалас Г. 82,3,71,9/9,Нов.,165000
2025-03-05,Вецмилгравис,Эммас 28,1,17,3/5,Рекон.,26950
2025-03-05,центр,Таллинас 41/43,1,31,1/2,Дов. дом,24500
2025-03-05,центр,Барона 49,4,134,2/6,Рекон.,332500
2025-03-05,Иманта,Имантас 1 k-2,3,68,1/5,Лит. пр.,47800
2025-03-05,Межциемс,Бикерниеку 160,2,58,2/5,Нов.,137000
2025-03-05,Плявниеки,Дравниеку 3,3,68,4/10,Нов.,143841
2025-03-05,Плявниеки,Дравниеку 3,4,86,2/10,Нов.,172000
2025-03-05,Пурвциемс,Астрас 8k1,2,62,18/24,Нов.,161500
2025-03-05,Межциемс,Лидума 2,3,55,4/5,Лит. пр.,60000
2025-03-05,Межциемс,Бикерниеку 160,4,88,5/5,Нов.,189500
2025-03-05,Пурвциемс,Ницгалес 23,3,63,4/5,Лит. пр.,47000
2025-03-05,Дзегужкалнс,Дзирциема 31,1,36,10/12,Чеш. пр.,42000
2025-03-05,Плявниеки,Зебиекстес 3,1,44,9/9,119-я,42000
2025-03-05,Торнякалнс,Дикя 2,2,46,2/2,Дов. дом,42000
2025-03-05,центр,Дзирнаву 159a,2,44,1/4,Дов. дом,38000
2025-03-05,Пурвциемс,Астрас 8k1,1,40,1/23,Нов.,80000
2025-03-05,Пурвциемс,Дзелзавас 74C,3,88,13/13,Нов.,269900
2025-03-05,центр,Гертрудес 91A,2,26,6/6,Дов. дом,18000
2025-03-05,Плявниеки,Руденс 12,3,64,3/9,602-я,69200
2025-03-05,Зиепниеккалнс,Тадайкю 8 k-1,1,19,2/3,Хрущ.,9200
2025-03-05,Саркандаугава,Виестура пр. 75,4,79,1/5,Сталинка,120000
2025-03-05,Плявниеки,Лубанас 129,1,41,6/9,М. сем.,41800
2025-03-05,Пурвциемс,Стайцелес 13,3,64,4/9,602-я,66000
2025-03-05,Агенскалнс,Баложу 16b,3,240,1/2,Нов.,300000
2025-03-05,Югла,Смилшкалну 2,2,48,2/2,Хрущ.,38000
2025-03-05,Плявниеки,Салнас 3,3,63,4/9,602-я,51000
2025-03-05,Шкиротава,Дзиркалю 24,2,25,2/3,Хрущ.,13000
2025-03-05,Вецмилгравис,Мелидас 6к2,3,55,3/5,Лит. пр.,42000
2025-03-05,Тейка,Кауказа 11,3,79,3/4,Нов.,251520
2025-03-05,Тейка,Кауказа 11,2,52,1/4,Нов.,165440
2025-03-05,центр,Экспорта 2,2,58,3/5,Сталинка,115000
2025-03-05,Тейка,Бривибас 320,1,30,1/5,Хрущ.,28500
2025-03-05,Агенскалнс,Кугю 28,5,172,1/6,Нов.,750000
2025-03-05,Вецмилгравис,Мелидас 2,1,43,5/5,М. сем.,42500
2025-03-05,Кенгарагс,Вишкю 23,1,28,1/5,Лит. пр.,35000
2025-03-05,Агенскалнс,Лермонтова 4C,3,72,3/3,Нов.,205500
2025-03-05,Ильгюциемс,Дзирциема 89,2,39,3/5,Лит. пр.,45500
2025-03-05,р-он,ул. Латгалес Латгалес 164,1,30,2/4,Хрущ.,37000
2025-03-05,Чиекуркалнс,Чиекуркална 3 п. л. 2A,1,21,1/2,Дов. дом,12900
2025-03-05,Дарзциемс,Ляудонас 1,2,59,1/4,Нов.,128000
2025-03-05,Агенскалнс,Вилипа 8,3,60,3/9,467-я,68000
2025-03-05,центр,Бривибас 132,2,55,3/4,Дов. дом,81500
2025-03-05,р-он,ул. Латгалес Латгалес 254 K-3,3,61,4/5,Лит. пр.,45000
2025-03-05,Иманта,Талавас Г. 5,2,50,2/5,Лит. пр.,51000
2025-03-05,Пурвциемс,Дзелзавас 106,2,44,6/7,Нов.,108000
2025-03-05,центр,Томсона 23,2,42,1/5,Хрущ.,53000
2025-03-05,Саркандаугава,Зиемелю 17,1,13,2/2,Дов. дом,5550
2025-03-05,Иманта,Прогреса 2A,1,49,1/12,104-я,55000
2025-03-05,Тейка,Ропажу 14B,3,61,1/10,Нов.,142000
2025-03-05,центр,Марияс 14A,2,31,6/6,Рекон.,96720
2025-03-05,Пурвциемс,Вайдавас 9,3,62,4/5,Лит. пр.,62000
2025-03-05,центр,Элизабетес 12,2,66,5/5,Рекон.,183680
2025-03-05,центр,Марияс 14A,1,20,4/6,Рекон.,54440
2025-03-05,Шампетерис-Плескодале,Ирлавас 26a,2,54,1/5,103-я,47000
2025-03-05,Ильгюциемс,Даугавгривас 132,3,66,4/4,Сталинка,54000
2025-03-05,центр,Катринас Д. 26,1,30,3/4,Хрущ.,43500
2025-03-05,Плявниеки,Илукстес 5,1,42,1/5,М. сем.,74900
2025-03-05,Саркандаугава,Саркандаугавас 26 k1,2,39,1/5,Хрущ.,29000
2025-03-05,Иманта,Клеисту 21,2,50,7/9,602-я,55000
2025-03-05,центр,Бриана 17,2,47,1/1,Спец. пр.,75000
2025-03-05,центр,Гертрудес 103B,2,67,1/3,Дов. дом,32000
2025-03-05,Тейка,Ропажу 16,2,40,1/5,Нов.,111000
2025-03-05,Ильгюциемс,Лидоню 21,2,49,5/5,Лит. пр.,41200
2025-03-05,Саркандаугава,Какясекля Д. 22,1,24,1/2,Дов. дом,11000
2025-03-05,Пурвциемс,Дзелзавас 76,3,64,9/9,602-я,58490
2025-03-05,центр,М. Пиена 8,1,25,2/4,Рекон.,49600
2025-03-05,Зиепниеккалнс,Баускас 41,2,45,1/1,Рекон.,95000
2025-03-05,Тейка,Берзпилс 3,1,30,3/5,Спец. пр.,32500
2025-03-05,Пурвциемс,Унияс 73,1,52,5/5,Нов.,130000
2025-03-05,Кенгарагс,Икшкилес 11,2,50,5/5,Лит. пр.,52500
2025-03-05,центр,Таллинас 37,1,34,5/6,Спец. пр.,56000
2025-03-05,Зиепниеккалнс,Виенибас Г. 186a,5,170,5/6,Нов.,299000
2025-03-05,центр,Садовникова 17,2,44,5/5,Дов. дом,52800
2025-03-05,Пурвциемс,Стирну 22,2,38,2/6,Спец. пр.,41800
2025-03-05,Пурвциемс,Дзелзавас 25,2,48,7/9,602-я,70000
2025-03-05,Иманта,Ригондас Г. 6,3,64,7/8,602-я,79900
2025-03-05,Болдерая,Гобас 20/3,1,40,7/9,Спец. пр.,29000
2025-03-05,центр,Элизабетес 22,3,67,4/6,Рекон.,159000
2025-03-05,Межапарк,Эзермалас 4,2,19,4/5,Рекон.,26220
2025-03-05,Межапарк,Эзермалас 4,2,27,4/5,Рекон.,37122
2025-03-05,центр,Пулкв. Бриежа 8,5,163,3/6,Дов. дом,299000
2025-03-05,Кенгарагс,Саласпилс 18/3,2,38,5/5,Лит. пр.,37000
2025-03-05,центр,Катринас Д. 24k3,3,66,1/2,Спец. пр.,82890
2025-03-05,Тейка,Бривибас 201,1,32,1/6,Нов.,61900
2025-03-05,Тейка,Бривибас 201,3,84,2/5,Нов.,164500
2025-03-05,Тейка,Бривибас 201,3,76,2/5,Нов.,149500
2025-03-05,Тейка,Бривибас 201,2,38,2/5,Нов.,76500
2025-03-05,центр,Аугшиела 8,2,29,4/6,Рекон.,49950
2025-03-05,центр,Аугшиела 8,3,58,2/6,Рекон.,98900
2025-03-05,центр,Звайгжню 26,1,46,1/6,Спец. пр.,55000
2025-03-05,Чиекуркалнс,Трикатас 16,3,84,1/2,Спец. пр.,78000
2025-03-05,центр,Бруниниеку 89,1,30,2/4,Рекон.,45000
2025-03-05,Пурвциемс,Дзелзавас 67,2,49,4/9,467-я,48000
2025-03-05,центр,Клияну 16,2,54,3/10,Нов.,115000
2025-03-05,Пурвциемс,Кастранес 2a,2,43,3/3,Рекон.,58000
2025-03-05,Зиепниеккалнс,Озолциема 12,3,77,1/10,119-я,87000
2025-03-05,Вецрига,Смилшу 14,4,102,3/5,Дов. дом,255000
2025-03-05,Межапарк,Эзермалас 4,2,34,1/5,Рекон.,46230
2025-03-05,Плявниеки,Деглава 108,3,74,3/7,119-я,90000
2025-03-05,Иманта,Клеисту 6,3,67,5/5,Лит. пр.,45500
2025-03-05,Кенгарагс,Латгалес 323,2,50,4/5,Лит. пр.,36000
2025-03-05,Кенгарагс,Латгалес 313,1,33,5/12,М. сем.,33000
2025-03-05,Иманта,М. Круму 18,3,60,6/9,602-я,50000
2025-03-05,Агенскалнс,Калнциема 22,2,52,2/2,Рекон.,98000
2025-03-05,Кипсала,Гипиша 2,2,49,2/2,Дов. дом,98000
2025-03-05,Агенскалнс,Тапешу 21,6,276,2/2,Дов. дом,210000
2025-03-05,центр,Райня бульв. 3,2,76,5/6,Рекон.,152000
2025-03-05,центр,Стабу 55,1,21,1/5,Дов. дом,15700
2025-03-05,центр,Таллинас 92,2,58,5/6,Дов. дом,92000
2025-03-05,Саркандаугава,Слиежу 33,2,46,1/5,Хрущ.,30000
2025-03-05,Агенскалнс,Веца Юрмалас г. 7,3,63,1/12,Чеш. пр.,79000
2025-03-05,Югла,Бривибас 386,3,63,3/5,Нов.,135500
2025-03-05,Пурвциемс,Дудаева Г. 10,2,39,5/5,Лит. пр.,44000
2025-03-05,Плявниеки,Салнас 21,2,45,6/9,Нов.,75000
2025-03-05,Межапарк,Виестура пр. 79,2,64,1/2,Сталинка,72000
2025-03-05,Пурвциемс,Лиелвардес 123,2,49,5/5,Рекон.,68250
2025-03-05,Золитуде,Лейиня 5,3,81,3/9,119-я,80000
2025-03-05,Межапарк,Эзермалас 2A,1,35,9/12,Чеш. пр.,42800
2025-03-05,центр,Райня бульв. 3,2,76,5/6,Рекон.,152000
2025-03-05,Чиекуркалнс,Чиекуркална 6 п. л. 16,2,58,1/4,Нов.,91800
2025-03-05,Плявниеки,Илукстес 27,1,43,3/5,Спец. пр.,30000
2025-03-05,Пурвциемс,Ницгалес 25,2,56,2/5,Спец. пр.,65000
2025-03-05,центр,Томсона 39/1,3,101,4/9,Нов.,215000
2025-03-05,Иманта,Думбрая 29,3,76,1/7,Нов.,219000
2025-03-05,Ильгюциемс,Креслера 5,1,30,3/4,Хрущ.,25000
2025-03-05,Даугавгрива,Лепью 9,2,49,1/1,Спец. пр.,50000
2025-03-05,Вецмилгравис,Эммас 11,3,68,1/5,Лит. пр.,57800
2025-03-05,Шампетерис-Плескодале,Залвес 47,3,132,4/5,Нов.,325000
