Date,District,Street,Rooms,m2,Floor,Serie,Price
2025-10-20,Тейка,Цаунес 10,2,61,6/9,Спец. пр.,66000
2025-10-20,Пурвциемс,Вайдавас 2 k-4,2,43,1/5,Хрущ.,57000
2025-10-20,центр,Пулкв. Бриежа 15,3,43,2/7,Рекон.,128400
2025-10-20,Тейка,Бривибас 320,3,57,2/5,Хрущ.,75000
2025-10-20,Агенскалнс,Кугю 26,3,102,4/5,Нов.,340000
2025-10-20,Агенскалнс,Мелнсила 9,1,27,2/3,Дов. дом,49900
2025-10-20,Иманта,Юрмалас Г. 74a,4,84,3/3,Нов.,279000
2025-10-20,центр,Сколас 17,2,50,2/7,Нов.,174895
2025-10-20,р-он,ул. Латгалес Католю 9,3,51,3/5,Дов. дом,35000
2025-10-20,Шампетерис-Плескодале,Стендес 1k3,2,43,1/4,Хрущ.,42000
2025-10-20,центр,Марияс 14,1,17,5/6,Дов. дом,61888
2025-10-20,Пурвциемс,Деглава 106 k-3,4,94,1/9,119-я,110000
2025-10-20,Волери,Волеру 21,2,29,1/3,Дов. дом,8200
2025-10-20,Брекши,Югласциема б. 60,2,46,1/2,Нов.,94000
2025-10-20,Югла,Юглас 1,2,46,1/2,Нов.,94000
2025-10-20,Кенгарагс,Латгалес 417,3,61,9/9,467-я,75000
2025-10-20,центр,Алаукста 16,1,33,5/5,103-я,43000
2025-10-20,Агенскалнс,Гарденес 3,4,90,1/5,Спец. пр.,104000
2025-10-20,центр,Лачплеша 61,5,109,1/5,Рекон.,168175
2025-10-20,р-н,ул.Краста Коюсалас 17,2,45,7/12,Чеш. пр.,64000
2025-10-20,Плявниеки,Деглава 156,2,52,2/9,602-я,67500
2025-10-20,Ильгюциемс,Балта 17,1,27,2/5,Лит. пр.,29000
2025-10-20,Зиепниеккалнс,Валдекю 68/2,1,34,6/9,602-я,33800
2025-10-20,центр,Пулкв. Бриежа 15,3,70,7/7,Рекон.,210300
2025-10-20,Плявниеки,Илукстес 32,1,41,1/9,119-я,45000
2025-10-20,р-он,ул. Латгалес Ломоносова 7,2,56,2/4,Сталинка,56000
2025-10-20,Агенскалнс,Марупес 6,2,55,3/4,Рекон.,118631
2025-10-20,р-он,ул. Латгалес Латгалес 122,1,29,3/6,Рекон.,73950
2025-10-20,Межциемс,Друвиенас 36,3,64,9/9,602-я,85200
2025-10-20,р-он,ул. Латгалес Латгалес 122,2,46,3/6,Рекон.,102600
2025-10-20,Ильгюциемс,Гривас 23,2,41,4/5,Хрущ.,38500
2025-10-20,Яунциемс,Яунциема Г. 77,1,33,1/3,Спец. пр.,22900
2025-10-20,Агенскалнс,Баложу 28,3,71,1/3,Рекон.,167000
2025-10-20,Зиепниеккалнс,Зиепниеккална 75,4,146,1/4,Нов.,297900
2025-10-20,Зиепниеккалнс,Зиепниеккална 75,4,96,2/4,Нов.,267300
2025-10-20,Зиепниеккалнс,Зиепниеккална 75,3,78,1/4,Нов.,217600
2025-10-20,Зиепниеккалнс,Путну 43,4,82,1/3,Нов.,212000
2025-10-20,Кливерсала,Кугю 15,4,96,5/6,Нов.,350000
2025-10-20,центр,Валдемара 57/59,5,109,4/7,Дов. дом,245000
2025-10-20,Межапарк,Гауяс 63,2,35,3/4,Нов.,83000
2025-10-20,Тейка,Вийциема 8,2,31,2/4,Нов.,69800
2025-10-20,Тейка,Вийциема 8,2,28,3/4,Нов.,63300
2025-10-20,Межапарк,Гауяс 63,2,31,4/4,Нов.,69800
2025-10-20,Межапарк,Гауяс 63,2,28,1/4,Нов.,64540
2025-10-20,Чиекуркалнс,Чиекуркална 7 п. л. 7,1,19,1/4,Нов.,41525
2025-10-20,Чиекуркалнс,Чиекуркална 7 п. л. 7A,2,35,3/4,Нов.,83000
2025-10-20,Чиекуркалнс,Чиекуркална 7 п. л. 7A,2,31,4/4,Нов.,69800
2025-10-20,Дрейлини,Каивас 48a,4,96,4/6,Нов.,230000
2025-10-20,Вецмилгравис,Домбровска 45,3,64,4/9,602-я,74900
2025-10-20,Зиепниеккалнс,Путну 31,2,47,5/6,Нов.,130000
2025-10-20,Тейка,Бикерниеку 67,1,29,1/5,Хрущ.,41900
2025-10-20,центр,Рупниецибас 33,2,52,1/7,Нов.,184500
2025-10-20,Яняварти,Яняварту 22,4,76,2/4,Спец. пр.,99000
2025-10-20,Ильгюциемс,Дзирциема 71,2,50,5/9,602-я,51800
2025-10-20,Дзегужкалнс,Пурва 16,4,71,1/2,Дов. дом,95000
2025-10-20,Кенгарагс,Саласпилс 6 k-4,3,60,4/5,Лит. пр.,62000
2025-10-20,Зиепниеккалнс,Виенибас Г. 186a,2,65,3/6,Нов.,146000
2025-10-20,центр,Лачплеша 53,2,45,5/5,Дов. дом,121000
2025-10-20,Югла,Юглас 3/1,1,37,6/9,Спец. пр.,38000
2025-10-20,центр,Сканстес 29a,2,67,11/24,Нов.,162000
2025-10-20,Зиепниеккалнс,Валдекю 64,1,40,6/9,М. сем.,48000
2025-10-20,Золитуде,Золитудес 38 K-2,1,43,1/9,119-я,46500
2025-10-20,центр,Бривибас 158,3,70,6/6,Дов. дом,75900
2025-10-20,Чиекуркалнс,Трикатас 11,1,36,2/2,Хрущ.,29000
2025-10-20,центр,Звайгжню 2,2,52,3/5,Дов. дом,101500
2025-10-20,Кенгарагс,Икшкилес 18,3,61,2/5,602-я,66000
2025-10-20,Зиепниеккалнс,Озолциема 12/3,2,58,1/9,119-я,52900
2025-10-20,Дзегужкалнс,Уденс 12,1,39,2/3,Нов.,66900
2025-10-20,Агенскалнс,Ранькя Д. 31,1,37,2/4,Рекон.,99900
2025-10-20,Саркандаугава,Виестура пр. 23,2,43,2/3,Хрущ.,53000
2025-10-20,центр,Миленбаха 1,3,62,5/6,Рекон.,129000
2025-10-20,Кенгарагс,Латгалес 259,3,60,3/5,Лит. пр.,59000
2025-10-20,Иманта,Юрмалас Г. 7,2,49,4/5,Лит. пр.,44900
2025-10-20,центр,Бруниниеку 89,1,30,2/4,Рекон.,45000
2025-10-20,центр,Авоту Iela,1,31,1/5,Дов. дом,47000
2025-10-20,Кундзиньсала,Кундзиньсалас 7 п. л.,3,51,1/2,Рекон.,24990
2025-10-20,Вецмилгравис,Мелдру 24,3,57,4/4,Лит. пр.,45000
2025-10-20,Пурвциемс,Стирну 19а,3,60,1/5,Лит. пр.,79800
2025-10-20,Пурвциемс,Упеню 19,1,40,2/8,Нов.,78000
2025-10-20,Зиепниеккалнс,Басу 3A,2,73,2/2,Нов.,149500
2025-10-20,Дарзциемс,Славу 23,1,33,1/9,467-я,41000
2025-10-20,центр,Артилерияс 11,2,36,2/3,Рекон.,67700
2025-10-20,центр,Артилерияс 11,3,50,2/3,Рекон.,115000
2025-10-20,Кенгарагс,Булту 6,2,49,5/5,Лит. пр.,49000
2025-10-20,Агенскалнс,Вентспилс 13,2,63,2/5,Дов. дом,89888
2025-10-20,Зиепниеккалнс,Тадайкю 1,3,62,4/5,Лит. пр.,54200
2025-10-20,Кенгарагс,Науйенес 2,3,59,4/5,Лит. пр.,61000
2025-10-20,центр,Звайгжню 2a,3,55,4/4,Дов. дом,59000
2025-10-20,Пурвциемс,Дзелзавас 15/2,2,43,5/5,Хрущ.,51995
2025-10-20,Чиекуркалнс,Русова 7,2,42,8/9,Нов.,103000
2025-10-20,центр,Цесу 43,3,63,1/5,Дов. дом,20000
2025-10-20,Кенгарагс,Латгалес 387,2,40,4/4,Хрущ.,50200
2025-10-20,Ильгюциемс,Скуйенес 9,2,47,3/5,Хрущ.,38500
2025-10-20,Иманта,Анниньмуйжас 54,5,91,1/9,602-я,110000
2025-10-20,р-он,ул. Латгалес Екабпилс 25,3,57,2/3,Дов. дом,36500
2025-10-20,Болдерая,Спайлес 7,1,28,1/1,Дов. дом,15500
2025-10-20,Ильгюциемс,Саулгожу 17,2,40,1/5,Хрущ.,38800
2025-10-20,Плявниеки,Салнас 20,2,51,5/9,602-я,50000
2025-10-20,Плявниеки,Праулиенас 2,4,77,4/9,602-я,70000
2025-10-20,Гризинькалнс,Асара 15,2,52,3/4,Дов. дом,85000
2025-10-20,центр,Сканстес 29,3,86,5/24,Нов.,215000
2025-10-20,центр,Райня бульв. 2,3,75,3/6,Рекон.,395000
2025-10-20,Иманта,Талавас Г. 9,2,49,4/5,Лит. пр.,42500
2025-10-20,Ильгюциемс,Мотору 3,1,26,4/5,М. сем.,27500
2025-10-20,р-он,ул. Латгалес Ломоносова 12,2,45,2/4,Дов. дом,51600
2025-10-20,Чиекуркалнс,Тераудлиетувес 16,1,22,2/2,Дов. дом,31900
2025-10-20,Саркандаугава,Целиниеку 14,1,20,1/4,Дов. дом,15500
2025-10-20,центр,Гростонас 19,3,80,4/10,Нов.,229900
2025-10-20,Агенскалнс,Алисес 6,2,42,5/5,Хрущ.,64500
2025-10-20,Дарзциемс,Стопиню 8-k1,1,50,1/4,Нов.,79990
2025-10-20,Ильгюциемс,Палангас 1,2,38,3/5,Лит. пр.,45000
2025-10-20,Золитуде,Юркалнес 87,2,46,1/5,Нов.,95000
2025-10-20,Зиепниеккалнс,Зиепниеккална 64/1,2,71,5/6,Нов.,135000
2025-10-20,Чиекуркалнс,Скултес 4,1,31,2/2,Дов. дом,14500
2025-10-20,центр,Валдемара 147,3,73,1/6,Хрущ.,110000
2025-10-20,центр,Садовникова 29A,5,134,5/6,Рекон.,296000
2025-10-20,Кенгарагс,Латгалес 301,1,35,9/12,Чеш. пр.,39900
2025-10-20,Плявниеки,Дравниеку 3 K-1,3,71,7/10,Нов.,152716
2025-10-20,Плявниеки,Дравниеку 3 K-3,2,48,8/10,Нов.,103476
2025-10-20,Плявниеки,Дравниеку 3 K-3,3,65,3/10,Нов.,141776
2025-10-20,Плявниеки,Дравниеку 3 K-2,4,87,4/10,Нов.,173014
2025-10-20,Дарзциемс,Дарзциема 131,3,65,5/5,103-я,78000
2025-10-20,центр,Чака 154-47,1,26,1/2,Дов. дом,49000
2025-10-20,Иманта,Слокас 130a,4,93,2/8,Нов.,183000
2025-10-20,Вецмилгравис,Домбровска 45,1,33,8/9,602-я,40200
2025-10-20,центр,Миленбаха 123,5,134,5/6,Рекон.,296000
2025-10-20,Ильгюциемс,Буллю 35a,3,54,3/5,Лит. пр.,75000
2025-10-20,Зиепниеккалнс,Залениеку 40a,2,41,2/5,Хрущ.,59500
2025-10-20,Кенгарагс,Прушу 17A,1,13,4/4,М. сем.,15500
2025-10-20,Тейка,Структору 4a,3,69,1/5,Спец. пр.,85000
2025-10-20,Саркандаугава,Слиежу 9a,2,54,2/5,103-я,40000
2025-10-20,Тейка,Лиелвардес 40,1,50,1/1,Спец. пр.,94500
2025-10-20,центр,Калниня 6,3,79,3/5,Рекон.,209000
2025-10-20,Шампетерис-Плескодале,Лиелирбес 9A,1,24,2/4,Рекон.,61500
2025-10-20,Шампетерис-Плескодале,Лиелирбес 9A,2,45,2/4,Рекон.,103500
2025-10-20,Шампетерис-Плескодале,Лиелирбес 9A,3,48,2/4,Рекон.,119500
2025-10-20,Ильгюциемс,Бенес 3,3,60,2/3,Спец. пр.,63000
2025-10-20,Агенскалнс,М. Нометню 75,3,63,3/4,Дов. дом,99900
2025-10-20,Агенскалнс,Лиелирбес 9A,2,45,3/4,Нов.,103500
2025-10-20,центр,Стабу 15,6,218,8/8,Сталинка,184000
2025-10-20,Вецмилгравис,Балтасбазницас 31,2,42,2/3,Хрущ.,29000
2025-10-20,р-он,ул. Латгалес Лудзас 52,1,29,1/6,Дов. дом,24500
2025-10-20,Агенскалнс,Лиелирбес 9a,2,45,3/4,Рекон.,103500
2025-10-20,центр,Ганибу Д. 40a,2,45,2/3,Дов. дом,24299
2025-10-20,центр,Вежу 14,2,47,2/6,Нов.,155000
2025-10-20,Саркандаугава,Саркандаугавас 26-2,2,43,1/5,Хрущ.,44000
2025-10-20,Агенскалнс,Баложу 33,2,53,1/3,Нов.,140000
2025-10-20,Межциемс,Малиенас 1,3,131,4/4,Нов.,300000
2025-10-20,Вецрига,Екаба 26/28,3,110,3/3,Рекон.,220000
2025-10-20,центр,Аусекля 5,6,240,5/6,Рекон.,890000
2025-10-20,центр,Элизабетес 10,3,176,4/4,Рекон.,590000
2025-10-20,Кипсала,Кипсалас 4,1,37,2/4,Спец. пр.,102500
2025-10-20,Вецмилгравис,Вецмилгравья 8,1,27,1/5,467-я,23000
2025-10-20,Ильгюциемс,Стурес 6,3,60,2/5,Лит. пр.,67500
2025-10-20,Дзегужкалнс,Тапешу 54,1,30,4/5,Лит. пр.,41500
2025-10-20,центр,Рупниецибас 9,3,95,6/6,Рекон.,279000
2025-10-20,Иманта,Анниньмуйжас 38,2,59,6/18,Нов.,139500
2025-10-20,центр,Блауманя 8,6,340,3/6,Дов. дом,350000
2025-10-20,центр,Дунтес 20,3,71,1/2,Дов. дом,37000
2025-10-20,Межциемс,Лидума 8,2,39,2/5,Лит. пр.,47500
2025-10-20,центр,Лачплеша 118,1,24,3/5,Дов. дом,19555
2025-10-20,центр,Стабу 15,-,217,8/8,Сталинка,184500
2025-10-20,Межциемс,Лидума 8A,3,103,2/5,Нов.,189000
2025-10-20,Зиепниеккалнс,Дигнаяс 3a,3,91,3/6,Нов.,165000
2025-10-20,Кливерсала,Х. Целминя 15,5,162,1/4,Рекон.,329000
2025-10-20,центр,Виландес 8,4,145,5/5,Рекон.,303450
2025-10-20,центр,Валдемара 23,4,130,2/6,Рекон.,385000
2025-10-20,Биерини,Цодес 58,3,117,1/2,Дов. дом,188000
2025-10-20,Вецмилгравис,Эммас 3a,3,60,5/5,Спец. пр.,58800
2025-10-20,Тейка,Земгала 80,3,128,3/10,Нов.,240000
2025-10-20,Плявниеки,Каудзишу 22,3,63,8/9,602-я,66000
2025-10-20,Зиепниеккалнс,Озолциема 42,2,52,8/9,602-я,62000
2025-10-20,Кенгарагс,Прушу 17,1,32,3/4,Спец. пр.,35000
2025-10-20,Вецмилгравис,Вецмилгравья 6,2,46,1/5,Хрущ.,28000
2025-10-20,Вецрига,Кунгу 25,1,31,4/6,Нов.,90000
2025-10-20,Плявниеки,Тинужу 5,1,44,4/9,М. сем.,38000
2025-10-20,центр,Виландес 8,4,145,5/5,Дов. дом,303450
2025-10-20,Болдерая,Стурманю 5,3,68,5/5,Лит. пр.,58400
2025-10-20,центр,Лачплеша 36,2,35,4/5,Нов.,121800
2025-10-20,центр,Лачплеша 36,2,37,4/5,Рекон.,127050
2025-10-20,Гризинькалнс,Звайгжню 21,2,48,3/6,Дов. дом,60672
2025-10-20,центр,Звайгжню 21,2,45,4/6,Дов. дом,56832
2025-10-20,центр,Звайгжню 21,3,52,3/5,Рекон.,124560
2025-10-20,Дарзциемс,Виеталвас 14,3,67,5/5,103-я,55000
2025-10-20,Иманта,Думбрая 29,3,72,12/13,Нов.,211000
2025-10-20,Пурвциемс,Ницгалес 47,2,55,5/6,103-я,58000
2025-10-20,центр,Рупниецибас 32,3,117,5/6,Дов. дом,349000
2025-10-20,Тейка,Ваверес 4,5,168,3/3,Нов.,180000
2025-10-20,Агенскалнс,Лиелирбес 9A,3,47,2/4,Рекон.,119500
2025-10-20,Саркандаугава,Зиемелю 3,2,60,4/5,103-я,71900
2025-10-20,Агенскалнс,Лиелирбес 9a,3,47,2/4,Рекон.,119500
2025-10-20,Золитуде,Ростокас 40,1,46,5/6,119-я,47000
2025-10-20,Агенскалнс,Элвирас 13B,2,45,2/5,Лит. пр.,66000
2025-10-20,центр,Бривибас 132,4,83,2/3,Дов. дом,110000
2025-10-20,р-он,ул. Латгалес Даугавпилс 48,1,35,1/5,Дов. дом,55000
2025-10-20,Плявниеки,Дравниеку 6,3,63,7/9,602-я,79500
2025-10-20,Плявниеки,Улброкас 12/3,2,60,3/9,Нов.,108000
2025-10-20,Плявниеки,Салнас 1,4,75,5/9,467-я,65990
2025-10-20,Иманта,Лазду 53,4,117,1/1,Ч. дом,229100
2025-10-20,Кенгарагс,Каниера 6A,1,29,1/5,Лит. пр.,38900
2025-10-20,Агенскалнс,Нарас 2,3,72,2/3,Нов.,188000
2025-10-20,Пурвциемс,Андромедас Г. 5A,1,42,4/5,М. сем.,29000
2025-10-20,Торнякалнс,Баускас 29,2,52,1/3,Дов. дом,78000
2025-10-20,Плявниеки,Салнас 12,3,62,5/9,602-я,83000
2025-10-20,центр,Бривибас 117,3,67,3/4,Рекон.,164000
2025-10-20,Другой,Klusā 18,2,32,7/9,Нов.,50500
2025-10-20,Ильгюциемс,Балта 22,2,49,4/5,Лит. пр.,42000
2025-10-20,Тейка,Бривибас 201,2,53,2/5,Нов.,134900
2025-10-20,Тейка,Бривибас 201,2,37,2/5,Нов.,114900
2025-10-20,Тейка,Бривибас 201,3,73,3/5,Нов.,224900
2025-10-20,Тейка,Бривибас 201,3,64,3/5,Нов.,119900
2025-10-20,Агенскалнс,Лиелирбес 37,2,79,3/3,Нов.,169000
2025-10-20,Агенскалнс,Баускас 15,1,43,4/5,М. сем.,31900
2025-10-20,Ильгюциемс,Дзирциема 20,2,56,3/5,Нов.,134500
2025-10-20,Саркандаугава,Симаня 9a,2,42,3/4,Дов. дом,35000
2025-10-20,Тейка,Бривибас 201,2,59,3/5,Нов.,123500
2025-10-20,Зиепниеккалнс,Баускас 15,1,43,4/5,М. сем.,31900
2025-10-20,центр,Авоту 54,3,63,3/5,Дов. дом,95500
2025-10-20,Саркандаугава,Виестура пр. 47,1,26,1/9,Спец. пр.,23000
2025-10-20,Золитуде,Анниньмуйжас 20,3,100,3/5,Нов.,175000
2025-10-20,р-он,ул. Латгалес Ерсикас 29,1,24,3/4,Дов. дом,24900
2025-10-20,Агенскалнс,Калнциема 21,-,173,1/2,Рекон.,440000
2025-10-20,Иманта,Клеисту 15,1,36,2/9,602-я,47000
2025-10-20,Зиепниеккалнс,Виенибас Г. 186A,2,55,5/6,Нов.,100000
2025-10-20,Ильгюциемс,Лилияс 15a,2,41,5/5,Хрущ.,42000
2025-10-20,центр,Бруниниеку 119,1,22,2/5,Сталинка,24500
2025-10-20,центр,Стабу 15,2,55,4/5,Сталинка,115000
