Date,District,Street,Rooms,m2,Floor,Serie,Price
2025-08-23,Пурвциемс,Унияс 71,3,64,2/9,Спец. пр.,88000
2025-08-23,Агенскалнс,Пукю 6,3,63,1/3,Рекон.,162888
2025-08-23,Дрейлини,Балтинавас 1,3,77,2/10,Нов.,148000
2025-08-23,Торнякалнс,Индрикя 18,2,32,1/2,Дов. дом,22000
2025-08-23,Торнякалнс,Индрикя 18,4,72,2/2,Дов. дом,59000
2025-08-23,Кенгарагс,Вишкю 23,2,48,2/5,Лит. пр.,44990
2025-08-23,центр,Блауманя 12,4,115,5/6,Рекон.,388000
2025-08-23,Кипсала,Баласта Д. 70,3,199,3/4,Рекон.,420000
2025-08-23,р-он,ул. Латгалес Латгалес 150,2,40,1/3,Дов. дом,58000
2025-08-23,Плявниеки,Сахарова 7,1,43,5/9,М. сем.,43900
2025-08-23,Тейка,Бикерниеку 31,3,56,1/1,Хрущ.,95000
2025-08-23,Тейка,Бикерниеку 68,1,29,1/5,Хрущ.,43900
2025-08-23,Агенскалнс,Калнциема 1,2,54,1/3,Дов. дом,65498
2025-08-23,центр,Беньяминяс 13,3,60,2/5,Дов. дом,125000
2025-08-23,Кенгарагс,Латгалес 279k3,2,46,4/5,Лит. пр.,36200
2025-08-23,р-он,ул. Латгалес Садовникова 33,4,89,4/5,Дов. дом,139000
2025-08-23,центр,Стабу 15,5,218,8/8,Сталинка,199000
2025-08-23,центр,Валдемара 39,3,89,1/6,Дов. дом,109000
2025-08-23,центр,Пернавас 39,1,31,5/6,Дов. дом,35950
2025-08-23,центр,Стабу 71A,1,23,1/3,Дов. дом,19900
2025-08-23,центр,Матиса 91,2,33,5/6,Рекон.,29900
2025-08-23,центр,Висвалжа 7,4,103,3/6,Рекон.,179900
2025-08-23,Пурвциемс,Калснавас 2,1,43,1/9,119-я,46400
2025-08-23,центр,Дзирнаву 3А,3,53,1/5,Дов. дом,127900
2025-08-23,Межциемс,Друвиенас 36,2,50,5/9,602-я,53000
2025-08-23,центр,Стабу 2,2,52,1/5,Дов. дом,127900
2025-08-23,Югла,Вангажу 22,1,26,2/4,Нов.,62000
2025-08-23,центр,Весетас 10,1,46,6/7,Спец. пр.,73500
2025-08-23,Тейка,Бривибас 232,2,45,1/5,Сталинка,25000
2025-08-23,Дзегужкалнс,Усмас 19,2,58,4/5,Нов.,110000
2025-08-23,Кенгарагс,Локомотивес 90,3,61,5/5,Лит. пр.,40000
2025-08-23,Золитуде,Биезиня 4,2,52,8/9,119-я,72000
2025-08-23,Зиепниеккалнс,Берзупес 13,3,62,3/5,Лит. пр.,52900
2025-08-23,Гризинькалнс,Пернавас 58,1,26,3/3,Дов. дом,25000
2025-08-23,Торнякалнс,Елгава 88,2,60,2/5,Дов. дом,84900
2025-08-23,Торнякалнс,Елгава 88,3,60,2/5,Дов. дом,84900
2025-08-23,Иманта,Курземес пр. 18,2,36,4/5,Спец. пр.,39998
2025-08-23,Дарзциемс,Ницгалес 46,2,52,2/9,602-я,67000
2025-08-23,Вецрига,Екаба 26/28,3,110,3/3,Рекон.,220000
2025-08-23,Межциемс,Малиенас 1,3,131,4/4,Нов.,300000
2025-08-23,центр,Стабу 61,2,55,4/5,Дов. дом,82000
2025-08-23,Агенскалнс,Межа 4a,5,144,4/4,Дов. дом,395000
2025-08-23,Вецмилгравис,Вецмилгравья 1 л. 49,2,50,1/5,467-я,50000
2025-08-23,центр,Дзирнаву 62,5,134,4/5,Дов. дом,233000
2025-08-23,центр,Матиса 101,3,44,3/5,Рекон.,91500
2025-08-23,Иманта,Ригондас Г. 1,2,47,12/12,Чеш. пр.,46800
2025-08-23,Пурвциемс,Андромедас Г. 5,2,49,2/5,Лит. пр.,43000
2025-08-23,Иманта,Курземес пр. 130,3,64,4/9,602-я,89500
2025-08-23,Тейка,Бривибас 201,2,50,2/5,Нов.,101900
2025-08-23,Тейка,Бривибас 201,3,65,2/5,Нов.,169500
2025-08-23,Тейка,Бривибас 201,2,52,3/5,Нов.,149900
2025-08-23,Тейка,Бривибас 201,2,50,2/5,Нов.,101900
2025-08-23,центр,Катринас Д. 26,1,22,2/3,Сталинка,27000
2025-08-23,Тейка,Бривибас 201,2,38,4/5,Сталинка,78900
2025-08-23,центр,Гростонас 19,3,80,4/10,Нов.,229900
2025-08-23,Ильгюциемс,Мотору 5,2,49,1/5,Лит. пр.,67000
2025-08-23,Болдерая,Гобас 20k4,1,41,3/9,Чеш. пр.,31000
2025-08-23,центр,Гертрудес 52,4,118,3/5,Рекон.,225000
2025-08-23,Саркандаугава,Хапсалас 1,3,110,7/8,Нов.,150000
2025-08-23,центр,Рупниецибас 25,3,79,1/5,Нов.,227400
2025-08-23,Межциемс,Эйзенштейна 47A,4,86,2/10,Нов.,240000
2025-08-23,Плявниеки,Улброкас 5,1,43,8/9,М. сем.,34000
2025-08-23,Агенскалнс,М. Нометню 24,3,98,5/5,Нов.,258500
2025-08-23,Зиепниеккалнс,Баускас 43a,2,70,1/4,Сталинка,106000
2025-08-23,Агенскалнс,М. Нометню 24,2,43,1/5,Рекон.,102396
2025-08-23,Ильгюциемс,Даугавгривас 132 k-1,2,63,2/5,Сталинка,60000
2025-08-23,Зиепниеккалнс,Ирбенес 14,2,55,4/5,103-я,45000
2025-08-23,р-он,ул. Латгалес Виляну 9,2,41,3/5,Хрущ.,45000
2025-08-23,Зиепниеккалнс,Биксту 6,3,104,4/6,Нов.,175000
2025-08-23,Кенгарагс,Икшкилес 7,2,47,4/5,Лит. пр.,58800
2025-08-23,Болдерая,Гайгалас 23A,2,52,4/5,103-я,41000
2025-08-23,Агенскалнс,Грина бульв. 9,3,58,4/5,Спец. пр.,59900
2025-08-23,Яунциемс,Яунциема Г. 145,2,40,1/2,Сталинка,39500
2025-08-23,Зиепниеккалнс,Басу 3A,2,43,1/2,Нов.,99500
2025-08-23,Тейка,М. Цаунес 121,2,38,2/2,Дов. дом,35000
2025-08-23,Плявниеки,Салнас 14,4,77,1/9,602-я,80000
2025-08-23,центр,Сколас 36a,5,115,1/4,Дов. дом,177000
2025-08-23,центр,Рупниецибас 9,3,95,6/6,Рекон.,279000
2025-08-23,Югла,Балтезера 1,4,71,3/5,Спец. пр.,84000
2025-08-23,Болдерая,Лиелупес 68,2,49,5/5,Лит. пр.,30500
2025-08-23,Иманта,Курземес пр. 104a,2,49,1/5,Лит. пр.,58000
2025-08-23,Шампетерис-Плескодале,Залвес 37,2,77,3/3,Нов.,175000
2025-08-23,Пурвциемс,Дудаева Г. 13,2,49,4/5,Лит. пр.,57800
2025-08-23,Пурвциемс,Калснавас 2c,2,58,12/12,104-я,76700
2025-08-23,центр,Калниня 6,2,80,5/5,Рекон.,207740
2025-08-23,Вецрига,Грециниеку 20,6,275,1/3,Дов. дом,495000
2025-08-23,Вецрига,Краму 4,2,89,3/4,Дов. дом,167200
2025-08-23,Дзегужкалнс,Дзирциема 71,1,31,7/9,602-я,30000
2025-08-23,Иманта,М. Круму 10,1,33,5/9,602-я,35500
2025-08-23,Агенскалнс,М. Нометню 24,2,45,4/5,Нов.,125970
2025-08-23,Пурвциемс,Унияс 60,2,37,1/5,Лит. пр.,40900
2025-08-23,Кенгарагс,Латгалес 258,3,60,5/5,Лит. пр.,49500
2025-08-23,центр,Цесу 34,-,10,1/7,Рекон.,37500
2025-08-23,центр,Блауманя 8,6,340,3/6,Дов. дом,350000
2025-08-23,Пурвциемс,Стайцелес 9,3,62,5/9,602-я,76000
2025-08-23,центр,Клуса 20,1,37,2/9,Рекон.,48000
2025-08-23,Югла,Малиенас 78,3,58,1/5,Лит. пр.,47600
2025-08-23,Дрейлини,Каивас 50/3,1,32,4/5,Нов.,65000
2025-08-23,центр,Звайгжню 21,3,52,3/5,Рекон.,124560
2025-08-23,центр,Звайгжню 21,2,30,3/6,Рекон.,71760
2025-08-23,р-н,ул.Краста Латгалес 153a,1,25,1/5,Дов. дом,24900
2025-08-23,р-он,ул. Латгалес М. Лубанас 18,1,24,1/2,Дов. дом,7900
2025-08-23,Агенскалнс,Лиепаяс 2,4,118,5/6,Нов.,268000
2025-08-23,Иманта,Клеисту 11,2,49,5/9,602-я,48900
2025-08-23,Межциемс,Гайльэзера 2,3,64,9/9,602-я,73500
2025-08-23,центр,Бруниниеку 12,2,59,5/5,Рекон.,145000
2025-08-23,Кенгарагс,Латгалес 260 k-6,2,43,2/5,Лит. пр.,42000
2025-08-23,центр,Казарму 3,2,54,4/5,Рекон.,127000
2025-08-23,центр,Пулкв. Бриежа 3,6,193,2/5,Дов. дом,240000
2025-08-23,центр,Валдемара 115,3,91,2/5,Дов. дом,151000
2025-08-23,Агенскалнс,Ранькя Д. 34,5,259,21/23,Нов.,762000
2025-08-23,Тейка,Ропажу 24,3,54,1/5,Хрущ.,53900
2025-08-23,р-н,ул.Краста Латгалес 222C,3,62,7/9,467-я,67000
2025-08-23,Плявниеки,Дравниеку 3,1,33,9/10,Нов.,75024
2025-08-23,Плявниеки,Дравниеку 3 K-1,3,71,6/10,Нов.,152044
2025-08-23,Кенгарагс,Прушу 3 k-2,2,40,5/5,Лит. пр.,64000
2025-08-23,центр,Лачплеша 118,1,24,3/5,Дов. дом,18555
2025-08-23,центр,Блауманя 11/13,5,128,2/5,Дов. дом,220000
2025-08-23,Тейка,Ропажу 98,2,34,2/3,Дов. дом,59900
2025-08-23,Агенскалнс,Тапешу 25,1,55,3/5,Спец. пр.,57000
2025-08-23,Пурвциемс,Илукстес 103k1,2,49,7/9,467-я,51000
2025-08-23,Пурвциемс,Илукстес 101 k2,1,32,8/9,467-я,35500
2025-08-23,Кенгарагс,Вишкю 19,4,62,5/5,Лит. пр.,49000
2025-08-23,Кенгарагс,Латгалес 313,1,33,5/12,М. сем.,33000
2025-08-23,Тейка,Бривибас 237,2,52,1/5,Спец. пр.,63600
2025-08-23,Иманта,Анниньмуйжас 86,4,75,3/9,467-я,95000
2025-08-23,Пурвциемс,Илукстес 101,2,46,5/5,103-я,48500
2025-08-23,центр,Латгалес 131,3,140,2/4,Дов. дом,95800
2025-08-23,Агенскалнс,Сабилес 13,3,72,1/3,Нов.,213000
2025-08-23,центр,Валдемара 41a,3,65,4/7,Нов.,250000
2025-08-23,Югла,Бривибас 398,2,53,5/5,Спец. пр.,83500
2025-08-23,Иманта,Анниньмуйжас 82,2,52,9/9,467-я,72500
2025-08-23,р-он,ул. Латгалес Ломоносова 2,2,37,4/4,Дов. дом,55000
2025-08-23,Зиепниеккалнс,Баускас 158,1,26,1/2,103-я,24700
2025-08-23,Шампетерис-Плескодале,Вентспилс 65A,1,37,1/4,Рекон.,31000
2025-08-23,Пурвциемс,Мадонас 27,1,41,1/9,119-я,39500
2025-08-23,центр,Лабораторияс 5,3,68,2/5,Нов.,164800
2025-08-23,Ильгюциемс,Лилияс 29,1,27,2/2,Дов. дом,34950
2025-08-23,Кенгарагс,Латгалес 431,1,29,5/5,Лит. пр.,28800
2025-08-23,центр,Лабораторияс 5,3,68,1/5,Нов.,159800
2025-08-23,центр,Лабораторияс 5,3,73,1/5,Нов.,169800
2025-08-23,центр,Стабу 105,4,111,2/5,Дов. дом,210710
2025-08-23,центр,Лабораторияс 5,3,68,3/5,Нов.,169800
2025-08-23,центр,Лабораторияс 5,3,43,3/3,Нов.,119800
2025-08-23,Агенскалнс,Ранькя Д. 31,1,32,1/4,Рекон.,60990
2025-08-23,центр,Валдемара 159,4,75,3/5,Дов. дом,108000
2025-08-23,центр,Садовникова 17,4,75,3/5,Дов. дом,98000
2025-08-23,Плявниеки,Каудзишу 42,3,63,2/9,602-я,83000
2025-08-23,центр,Дзирнаву 55,5,135,2/4,Дов. дом,270000
2025-08-23,Плявниеки,Салнас 22,1,43,3/5,М. сем.,42800
2025-08-23,центр,Томсона 30,2,81,2/7,Нов.,210000
2025-08-23,Вецмилгравис,Балтасбазницас 21,2,44,3/3,Хрущ.,33000
2025-08-23,центр,Лабораторияс 7A,2,45,2/3,Дов. дом,66800
2025-08-23,Торнякалнс,Баускас 15,1,43,5/5,М. сем.,39800
2025-08-23,Югла,Видземес 7,3,74,11/12,Чеш. пр.,83000
2025-08-23,Зиепниеккалнс,Кометас 30,2,65,1/4,Нов.,153000
2025-08-23,Агенскалнс,Кристапа 2,3,83,2/2,Рекон.,240000
2025-08-23,Пурвциемс,Дзелзавас 42,1,49,10/12,104-я,45000
2025-08-23,Вецмилгравис,Вецмилгравья 1 л. 49,1,28,3/5,Лит. пр.,22500
2025-08-23,Плявниеки,Праулиенас 16,4,77,4/6,602-я,92000
2025-08-23,Пурвциемс,Илукстес 107/3,3,60,4/9,467-я,75000
2025-08-23,Кенгарагс,Прушу 17A,1,13,4/4,М. сем.,16500
2025-08-23,Пурвциемс,Вайдавас 7,2,49,4/5,Лит. пр.,61500
2025-08-23,центр,Вагону 31,2,56,3/3,Спец. пр.,64800
2025-08-23,Пурвциемс,Пуцес 47,2,55,5/7,Нов.,112000
2025-08-23,Пурвциемс,Дзелзавас 104,3,64,7/8,Нов.,158500
2025-08-23,центр,Микеля 1,2,57,4/5,Спец. пр.,157000
2025-08-23,Дрейлини,Каивас 48A,3,64,1.00/6,Нов.,158600
2025-08-23,центр,Стрелниеку 4B,1,22,4/6,Нов.,87000
2025-08-23,Иманта,Курземес пр. 36,2,38,1/5,Лит. пр.,37000
2025-08-23,Болдерая,Гобас 22,2,47,5/5,103-я,27700
2025-08-23,центр,Мартас 9,3,96,1/5,Дов. дом,129000
2025-08-23,Межциемс,Межциема 52,2,51,8/9,602-я,48600
2025-08-23,Иманта,Даммес 24,2,49,5/5,Лит. пр.,45000
2025-08-23,Кенгарагс,Латгалес 387,3,53,4/4,Хрущ.,34399
2025-08-23,Кенгарагс,Локомотивес 88,2,45,5/5,Лит. пр.,59000
2025-08-23,центр,11 ноября наб. 9,4,96,4/7,Нов.,345000
2025-08-23,Зиепниеккалнс,Ливциема 49,2,51,7/9,602-я,47000
2025-08-23,Агенскалнс,Акменю 13,4,124,2/4,Рекон.,156000
2025-08-23,центр,Матиса 101,2,48,4/5,Рекон.,99000
2025-08-23,Яунциемс,Яунциема 2 п. л. 2,2,48,4/5,Хрущ.,52000
2025-08-23,центр,Лачплеша 36,3,57,3/6,Дов. дом,136500
2025-08-23,р-он,ул. Латгалес Католю 9,2,36,1/5,Дов. дом,37000
2025-08-23,Агенскалнс,Вилипа 8,3,60,3/48,467-я,65000
2025-08-23,центр,Пулкв. Бриежа 11,5,90,1/6,Дов. дом,158000
2025-08-23,центр,Марияс 23,4,116,2/6,Дов. дом,168000
2025-08-23,Плявниеки,Дравниеку 1k1,3,69,2/10,Нов.,190000
2025-08-23,Тейка,Бикерниеку 67,1,28,5/5,Хрущ.,32000
2025-08-23,Плявниеки,Улброкас 11,3,63,3/9,602-я,57000
2025-08-23,р-он,ул. Латгалес Калупес 19A,1,23,4/5,Дов. дом,23000
2025-08-23,Другой,Zaķusalas krastmala 27,2,51,1/3,Нов.,121900
2025-08-23,центр,Аусекля 3,3,60,2/5,Дов. дом,155000
2025-08-23,центр,Пулкв. Бриежа 35,3,72,5/7,Нов.,250000
2025-08-23,Межапарк,Эзермалас 13,3,86,1/5,Нов.,150000
2025-08-23,центр,Дзирнаву 31,4,116,5/6,Дов. дом,300000
2025-08-23,центр,Бруниниеку 104,2,38,1/5,Рекон.,43500
2025-08-23,Межциемс,Эйзенштейна 79,2,51,6/9,602-я,68500
2025-08-23,Тейка,Бривибас 201,2,59,3/5,Нов.,123000
2025-08-23,Тейка,Бривибас 201,1,38,5/5,Нов.,81900
2025-08-23,Тейка,Бривибас 201,3,64,3/5,Нов.,119900
2025-08-23,Тейка,Бривибас 201,3,86,3/5,Нов.,179500
2025-08-23,р-н,ул.Краста Латгалес 247,3,59,9/9,467-я,60000
2025-08-23,Тейка,Бривибас 201,4,88,2/5,Нов.,143900
2025-08-23,центр,Лачплеша 36,3,60,4/6,Рекон.,195000
2025-08-23,Пурвциемс,Звайгзная Г. 5,3,61,3/5,Лит. пр.,67000
2025-08-23,центр,Сколас 17,4,112,3/7,Нов.,409150
2025-08-23,Другой,Apguldes 2,2,37,1/2,Дов. дом,26000
2025-08-23,Ильгюциемс,Гара 23,1,29,5/5,Лит. пр.,36000
2025-08-23,Ильгюциемс,Балта 19,2,49,4/5,Лит. пр.,44000
2025-08-23,Кенгарагс,Локомотивес 80,1,29,1/5,Лит. пр.,27000
2025-08-23,центр,Авоту 8,2,60,3/6,Дов. дом,160000
2025-08-23,центр,Дзирнаву 9,2,61,2/3,Дов. дом,125000
2025-08-23,Вецмилгравис,Вецмилгравья 6,3,63,4/5,Хрущ.,62850
2025-08-23,Агенскалнс,Ранькя Д. 5,1,30,2/5,Нов.,131900
2025-08-23,Иманта,Юрмалас Г. 74a,4,78,3/3,Нов.,280000
2025-08-23,Пурвциемс,Дзелзавас 25,4,77,4/9,602-я,65600
2025-08-23,Чиекуркалнс,Тераудлиетувес 16,1,22,2/2,Дов. дом,31900
2025-08-23,Золитуде,Биезиня 4,4,93,6/9,119-я,125000
2025-08-23,Югла,Бривибас 363,3,55,2/5,Хрущ.,57500
2025-08-23,центр,Калниня 6,3,79,3/5,Рекон.,215000
2025-08-23,Саркандаугава,Саркандаугавас 26,2,39,4/5,Хрущ.,38500
2025-08-23,Кенгарагс,Каниера 6A,1,28,1/5,Лит. пр.,39800
2025-08-23,Иманта,Анниньмуйжас 43,5,140,7/24,Нов.,295000
2025-08-23,Иманта,Лазду 53,4,117,1/1,Ч. дом,229100
2025-08-23,Югла,Бривибас 387,6,176,1/4,Дов. дом,74000
2025-08-23,центр,Валдемара 72,3,43,1/3,Рекон.,118800
2025-08-23,центр,Валдемара 72,2,37,1/3,Рекон.,97500
2025-08-23,Кенгарагс,Кенгарага 7,3,60,3/5,Лит. пр.,59500
2025-08-23,Плявниеки,Ясмуйжас 13,1,32,9/10,467-я,37500
2025-08-23,центр,Аспазияс бульв. 30,2,44,6/6,Дов. дом,88000
2025-08-23,Пурвциемс,Дзелзавас 81,2,50,4/9,467-я,65800
2025-08-23,Агенскалнс,Кристапа 2,3,56,2/2,Рекон.,165000
2025-08-23,центр,Валдемара 72,2,37,1/3,Рекон.,97500
2025-08-23,центр,Валдемара 72,3,46,1/3,Рекон.,118800
2025-08-23,центр,Лачплеша 36,3,86,1/6,Рекон.,158000
2025-08-23,Тейка,Бривибас 229,1,29,2/5,Хрущ.,38500
2025-08-23,Агенскалнс,Лермонтова 3,3,59,1/2,Рекон.,83000
2025-08-23,Межапарк,Эзермалас 4,2,23,5/5,Рекон.,45000
2025-08-23,Иманта,Юрмалас Г. 74,3,63,1/1,Нов.,184900
2025-08-23,Агенскалнс,Ранькя Д. 5,2,49,1/5,Нов.,159500
2025-08-23,Агенскалнс,Сабилес 13,2,45,1/3,Нов.,141500
2025-08-23,центр,Лачплеша 36,2,37,4/5,Рекон.,130550
2025-08-23,Иманта,Клеисту 15,1,36,2/8,602-я,48500
2025-08-23,Ильгюциемс,Скуйенес 9,2,47,3/5,Хрущ.,40000
2025-08-23,центр,Красотаю 25,1,29,5/5,Дов. дом,40000
2025-08-23,центр,Цесу 3,3,72,2/2,Дов. дом,132000
2025-08-23,Кенгарагс,Латгалес 250,2,42,3/5,Хрущ.,42000
2025-08-23,Агенскалнс,Ранькя Д. 34,3,100,8/24,Нов.,320000
2025-08-23,центр,Лачплеша 65,2,42,1/6,Дов. дом,45000
2025-08-23,р-он,ул. Латгалес Краславас 34,2,37,1/5,Дов. дом,37500
2025-08-23,р-он,ул. Латгалес Калупес 3,1,22,2/4,Дов. дом,22500
2025-08-23,Кенгарагс,Прушу 4,3,63,4/5,Нов.,109000
2025-08-23,р-он,ул. Латгалес Латгалес 174,1,30,2/2,Дов. дом,17850
2025-08-23,Иманта,Акацию 2D,3,97,1/9,Нов.,255990
2025-08-23,Иманта,Юрмалас Г. 82 k-1,1,31,1/9,Нов.,70000
2025-08-23,Кенгарагс,Вишкю 7,2,45,2/5,Лит. пр.,52000
2025-08-23,центр,Дарзауглю 1,3,80,5/7,Нов.,216000
2025-08-23,центр,Бруниниеку 121,2,33,1/5,Рекон.,60000
2025-08-23,Тейка,Бривибас 310,3,93,2/5,Сталинка,150000
2025-08-23,центр,Калпака бульв. 7,4,107,4/5,Рекон.,515000
2025-08-23,Пурвциемс,Ницгалес 36a,2,49,1/5,Нов.,105800
2025-08-23,центр,Звайгжню 2,1,29,1/5,Дов. дом,30000
2025-08-23,Золитуде,Биезиня 9,2,60,6/9,119-я,67000
2025-08-23,Зиепниеккалнс,Зиепниеккална 75,4,96,2/4,Нов.,267300
2025-08-23,Зиепниеккалнс,Зиепниеккална 75,3,78,1/4,Нов.,217600
2025-08-23,Плявниеки,Илукстес 15,2,86,1/4,Нов.,119000
2025-08-23,Гризинькалнс,Терезес 8,2,52,1/5,Рекон.,80000
2025-08-23,Агенскалнс,Кристапа 10,1,12,3/4,Хрущ.,31000
2025-08-23,Шампетерис-Плескодале,Лиелирбес 11,4,124,19/30,Нов.,240000
2025-08-23,Плявниеки,Салнас 28,1,36,4/9,602-я,29900
2025-08-23,Ильгюциемс,Риексту 10,3,71,2/5,Лит. пр.,68000
2025-08-23,Пурвциемс,Стирну 22,2,38,2/5,Спец. пр.,51600
2025-08-23,Даугавгрива,Лепью 13,2,55,5/5,103-я,40700
2025-08-23,Вецмилгравис,Вецмилгравья 6,2,38,4/5,Хрущ.,28000
2025-08-23,центр,Казарму 2A,1,33,1/5,Дов. дом,24900
2025-08-23,Тейка,Бривибас 239,2,49,5/5,Спец. пр.,78498
2025-08-23,Дрейлини,Валтера 5,2,50,4/9,Нов.,74498
2025-08-23,Пурвциемс,Веявас 1,2,44,3/3,Спец. пр.,59000
2025-08-23,центр,Бирзниека-Упиша 10a,3,67,4/5,Рекон.,200000
2025-08-23,Вецмилгравис,Вецмилгравья 5 л. 9,4,151,1/3,Сталинка,35000
2025-08-23,Дзегужкалнс,Слокас 59A,3,87,1/5,Нов.,189000
2025-08-23,Пурвциемс,Унияс 37,1,38,1/5,Спец. пр.,49000
2025-08-23,Агенскалнс,Слокас 59A,3,87,1/5,Нов.,189000
2025-08-23,Берги,Бривибас 443,3,69,2/2,Сталинка,65000
2025-08-23,Зиепниеккалнс,Илмаяс 15,2,47,3/5,103-я,53500
2025-08-23,Кенгарагс,Латгалес 425,1,33,8/9,467-я,29000
2025-08-23,Пурвциемс,Андромедас Г. 6,2,38,3/5,Лит. пр.,40000
2025-08-23,р-он,ул. Латгалес Екабпилс 9,3,60,1/3,Дов. дом,110000
2025-08-23,центр,Авоту 66a,2,35,1/5,Дов. дом,67000
2025-08-23,центр,Гертрудес 105,3,60,2/5,Дов. дом,93000
2025-08-23,Дарзциемс,Ляудонас 1,2,86,1/4,Нов.,119000
2025-08-23,Яунциемс,Яунциема Г. 182,1,30,5/5,Хрущ.,26000
2025-08-23,центр,Таллинас 1,2,62,2/6,Нов.,142300
2025-08-23,Плявниеки,Купричу 1a,3,68,1/5,Нов.,180000
2025-08-23,Пурвциемс,Стирну 61,1,28,5/5,Лит. пр.,30000
2025-08-23,Пурвциемс,Ницгалес 4,3,62,5/9,602-я,84900
2025-08-23,Кливерсала,Х. Целминя 15,5,162,1/4,Рекон.,329000
2025-08-23,Зиепниеккалнс,Дигнаяс 3a,3,91,3/6,Нов.,169000
2025-08-23,Агенскалнс,Агенскална 25,2,62,2/3,Нов.,179000
