Date,District,Street,Rooms,m2,Floor,Serie,Price
2025-01-10,Иманта,Имантас 3B,3,54,1/5,Лит. пр.,69900
2025-01-10,центр,Калпака бульв. 9,4,193,5/5,Дов. дом,750000
2025-01-10,Югла,Саламандрас 8,3,64,2/2,Дов. дом,68000
2025-01-10,центр,Виландес 6,5,150,3/4,Рекон.,420000
2025-01-10,Чиекуркалнс,Русова 30,2,40,4/5,М. сем.,33500
2025-01-10,р-он ул. Латгалес,Резнас 5,2,60,2/5,Сталинка,78600
2025-01-10,центр,Катринас Д. 6,2,44,1/3,Рекон.,80100
2025-01-10,Шампетерис-Плескодале,Лиелирбес 11,3,93,1/24,Нов.,178600
2025-01-10,центр,Менесс 22,2,41,2/4,Нов.,107500
2025-01-10,Пурвциемс,Бранткална 6,2,58,8/9,119-я,77000
2025-01-10,Межапарк,Кемпес 2,3,63,5/12,Нов.,190000
2025-01-10,Иманта,Думбрая 18,4,97,1/4,Нов.,200000
2025-01-10,Саркандаугава,Твайка 60,2,58,3/4,Сталинка,47000
2025-01-10,Ильгюциемс,Лидоню 7,3,60,1/5,Лит. пр.,60900
2025-01-10,Кенгарагс,Малтас 22,3,54,5/5,Лит. пр.,43500
2025-01-10,Торнякалнс,Торнякална 2,4,79,2/5,Нов.,220000
2025-01-10,Агенскалнс,Эрнестинес 17,4,85,1/2,Дов. дом,139500
2025-01-10,Кенгарагс,Аглонас 33,2,46,3/5,Хрущ.,32500
2025-01-10,Плявниеки,Лубанас 115,1,43,9/9,М. сем.,31000
2025-01-10,Ильгюциемс,Дзирциема 31,1,37,10/12,Чеш. пр.,43000
2025-01-10,Саркандаугава,Виестура пр. 77,1,34,5/5,103-я,25000
2025-01-10,Гризинькалнс,Звайгжню 13,1,25,1/5,Дов. дом,42000
2025-01-10,Иманта,Юрмалас Г. 91,2,49,3/5,Лит. пр.,39000
2025-01-10,Кенгарагс,Локомотивес 90,1,31,4/5,Лит. пр.,25500
2025-01-10,Пурвциемс,Ницгалес 19,2,57,5/5,Лит. пр.,60000
2025-01-10,Югла,М. Юглас 3a,6,123,1/3,Нов.,144900
2025-01-10,Саркандаугава,Патверсмес 22/3,2,55,1/4,Сталинка,48000
2025-01-10,Плявниеки,Улброкас 7,3,75,3/12,104-я,90000
2025-01-10,Саркандаугава,Саркандаугавас 19а,1,32,5/5,Дов. дом,15900
2025-01-10,центр,Катринас Д. 26,1,30,3/4,Хрущ.,44500
2025-01-10,Иманта,Талавас Г. 13,2,49,1/5,Лит. пр.,68600
2025-01-10,Саркандаугава,Хапсалас 9,1,32,2/2,Дов. дом,12500
2025-01-10,Плявниеки,Сахарова 3,2,50,6/9,602-я,46700
2025-01-10,Зиепниеккалнс,Тадайкю 7,2,43,3/3,Хрущ.,43000
2025-01-10,Ильгюциемс,Риексту 10,3,71,2/5,Лит. пр.,65900
2025-01-10,Межциемс,Веца Бикерниеку 23,2,60,2/4,Нов.,115000
2025-01-10,Шампетерис-Плескодале,Стендес 1,2,42,2/4,Хрущ.,45700
2025-01-10,Саркандаугава,Саркандаугавас 19A,1,27,5/5,Дов. дом,15000
2025-01-10,Пурвциемс,Пурвциема 20,3,79,9/9,119-я,63000
2025-01-10,Агенскалнс,Гарденес 7,2,42,4/5,Хрущ.,47300
2025-01-10,центр,Садовникова 21,2,56,6/6,Спец. пр.,94500
2025-01-10,Болдерая,Лиелупес 1/13,1,28,5/5,Спец. пр.,21000
2025-01-10,Зиепниеккалнс,Озолциема 18,3,60,6/9,119-я,61500
2025-01-10,центр,Таллинас 32,3,117,3/4,Дов. дом,199000
2025-01-10,Агенскалнс,Пукю 7,3,71,1/2,Дов. дом,140000
2025-01-10,Вецмилгравис,Сармас 7,3,63,5/9,602-я,65000
2025-01-10,Вецмилгравис,Эджиня Г. 5,3,68,1/5,Лит. пр.,47000
2025-01-10,Зиепниеккалнс,Баускас 45,1,28,2/5,Нов.,74500
2025-01-10,Саркандаугава,Хапсалас 1/3,3,74,4/4,Спец. пр.,60500
2025-01-10,Мангальсала,Тралеру 19,3,62,3/5,103-я,60000
2025-01-10,центр,Матиса 29,3,52,3/3,Рекон.,117500
2025-01-10,Ильгюциемс,Спилвес 33,3,66,1/5,Лит. пр.,70990
2025-01-10,Мангали,Эзера 5A,3,53,1/2,Дов. дом,30000
2025-01-10,центр,Матиса 91,3,50,3/5,Дов. дом,79000
2025-01-10,Пурвциемс,Ницгалес 38,2,53,3/5,103-я,53000
2025-01-10,Агенскалнс,Лиепаяс 37,2,36,2/2,Дов. дом,25000
2025-01-10,Пурвциемс,Ницгалес 4,3,61,2/9,602-я,85000
2025-01-10,центр,Бруниниеку 49,2,45,3/4,Рекон.,148500
2025-01-10,центр,Бирзниека-Упиша 13,3,78,2/7,Нов.,235000
2025-01-10,Пурвциемс,Дзелзавас 35,3,60,1/9,602-я,62900
2025-01-10,Кенгарагс,Прушу 26,1,21,2/3,Рекон.,45000
2025-01-10,центр,Весетас 10,1,48,4/7,Спец. пр.,80000
2025-01-10,Болдерая,Лемешу 19,3,54,3/5,Лит. пр.,38000
2025-01-10,Дарзциемс,Зелтиню 58,2,43,4/5,М. сем.,47000
2025-01-10,Золитуде,Лиедес 2,4,123,4/4,Нов.,238000
2025-01-10,Тейка,Бривибас 282,2,48,1/5,Спец. пр.,65000
2025-01-10,центр,Бруниниеку 79B,2,33,2/2,Дов. дом,59000
2025-01-10,Вецмилгравис,Мелидас 6K3,2,39,2/5,Лит. пр.,28000
2025-01-10,Югла,Маркалнес 3,2,53,4/5,103-я,70000
2025-01-10,центр,Рупниецибас 50,3,95,4/7,Нов.,290000
2025-01-10,Пурвциемс,Кастранес 2a,2,43,3/3,Рекон.,66000
2025-01-10,Тейка,Кастранес 2A,2,43,3/3,Рекон.,66000
2025-01-10,центр,Томсона 33,3,63,4/5,Рекон.,134810
2025-01-10,центр,Лачплеша 104A,2,52,2/3,Дов. дом,45000
2025-01-10,центр,Гертрудес 23,3,119,5/7,Рекон.,321300
2025-01-10,Агенскалнс,Баложу 11,3,50,1/3,Рекон.,180000
2025-01-10,центр,Миера 78,1,33,1/5,Дов. дом,33000
2025-01-10,центр,Элияс 26,1,40,6/6,Нов.,99900
2025-01-10,центр,Бривибас 132,3,65,4/4,Спец. пр.,130000
2025-01-10,Тейка,Буртниеку 1,2,35,3/5,Рекон.,85000
2025-01-10,Агенскалнс,Ранькя Д. 31,3,56,2/4,Рекон.,166380
2025-01-10,Агенскалнс,Кристапа 8b,1,18,2/5,Хрущ.,25000
2025-01-10,Пурвциемс,Пурвциема 44,2,50,2/2,Хрущ.,35250
2025-01-10,Кенгарагс,Икшкилес 16,4,61,4/5,Лит. пр.,60000
2025-01-10,Межапарк,Виестура пр. 35,2,44,4/9,Спец. пр.,44800
2025-01-10,р-н ул.Краста,Салацас 19,2,50,8/9,467-я,56000
2025-01-10,центр,Стабу 46,3,73,2/6,Дов. дом,128000
2025-01-10,Даугавгрива,Звиню 7,1,33,4/5,103-я,29000
2025-01-10,центр,Бривибас 91,1,24,4/6,Рекон.,67000
2025-01-10,Межапарк,Межнорас 4,1,29,3/3,Нов.,67500
2025-01-10,Кенгарагс,Авиацияс 1,2,50,5/5,Лит. пр.,44100
2025-01-10,центр,Бривибас 91,3,57,2/6,Рекон.,135000
2025-01-10,центр,Бривибас 91,1,27,3/6,Рекон.,72000
2025-01-10,центр,Бривибас 91,1,36,6/6,Рекон.,106000
2025-01-10,центр,Бривибас 91,2,38,4/6,Рекон.,108000
2025-01-10,центр,Бривибас 91,2,38,6/6,Рекон.,109000
2025-01-10,центр,Бривибас 91,1,28,5/6,Рекон.,75000
2025-01-10,центр,Бривибас 91,1,38,2/6,Рекон.,96000
2025-01-10,центр,Бривибас 91,1,32,2/6,Рекон.,79000
2025-01-10,центр,Бривибас 91,1,40,4/6,Рекон.,100000
2025-01-10,центр,Бривибас 91,1,28,4/6,Рекон.,74000
2025-01-10,центр,Бривибас 91,2,35,4/6,Рекон.,98000
2025-01-10,Плявниеки,Руденс 10,3,62,1/9,602-я,46000
2025-01-10,центр,Виландес 5,3,102,2/5,Рекон.,215000
2025-01-10,Агенскалнс,Ранькя Д. 31,2,53,3/4,Рекон.,129000
2025-01-10,Кенгарагс,Прушу 73,3,60,5/5,Лит. пр.,55000
2025-01-10,Болдерая,Текстилниеку 5-3,1,35,1/2,Рекон.,16000
2025-01-10,центр,Пушкина 1,3,58,2/6,Рекон.,66932
2025-01-10,Пурвциемс,Иерикю 36,1,25,2/5,Лит. пр.,31000
2025-01-10,Тейка,Бикерниеку 16 A,1,38,1/5,Нов.,79950
2025-01-10,Агенскалнс,Лиепаяс 37c,4,84,2/4,Нов.,224800
2025-01-10,центр,Пушкина 1,3,74,2/6,Рекон.,88200
2025-01-10,Кенгарагс,Саласпилс 18,1,30,5/5,Лит. пр.,30000
2025-01-10,Югла,Бривибас 391,2,43,5/5,Хрущ.,42500
2025-01-10,р-н ул.Краста,Латгалес 65,2,30,2/5,Спец. пр.,47500
2025-01-10,центр,Валдемара 57/59,1,28,1/6,Дов. дом,65000
2025-01-10,центр,Базницас 41/43,3,99,7/7,Спец. пр.,190000
2025-01-10,центр,Виландес 16,3,145,5/6,Рекон.,297000
2025-01-10,центр,Авоту 31,3,82,2/5,Дов. дом,106000
2025-01-10,центр,Калниня 2,-,126,5/6,Рекон.,250000
2025-01-10,центр,Калниня 2,-,204,3/6,Рекон.,259000
2025-01-10,центр,Стрелниеку 9,4,176,4/6,Рекон.,335160
2025-01-10,Плявниеки,Тинужу 5,2,42,1/9,М. сем.,36800
2025-01-10,Агенскалнс,Ранькя Д. 31,2,53,3/4,Рекон.,129000
2025-01-10,р-он ул. Латгалес,Даугавпилс 19,1,36,3/3,Дов. дом,27500
2025-01-10,Гризинькалнс,Таллинас 92A,4,167,7/7,Рекон.,180000
2025-01-10,Кенгарагс,Икшкилес 7,3,55,3/5,Лит. пр.,65250
2025-01-10,центр,Чака 104,2,47,2/5,Дов. дом,66000
2025-01-10,Агенскалнс,Марупес 21,2,54,1/5,Спец. пр.,89900
2025-01-10,Зиепниеккалнс,Валдекю 17,2,49,1/5,Спец. пр.,60000
2025-01-10,Дарзциемс,Ситас 48,1,36,4/5,М. сем.,34000
2025-01-10,Плявниеки,Плявниеку 6,3,63,2/9,602-я,66500
2025-01-10,Чиекуркалнс,Чиекуркална 4 п. л. 17,3,74,8/9,Спец. пр.,57000
2025-01-10,центр,Звайгжню 21,2,32,5/6,Дов. дом,41216
2025-01-10,центр,Артилерияс 65,3,62,2/3,Рекон.,180000
2025-01-10,центр,Ганибу Д. 17,2,54,4/4,Сталинка,72500
2025-01-10,Золитуде,Аугшземес 5,3,84,1/4,Нов.,158000
2025-01-10,центр,Бривибас 114,4,109,2/6,Дов. дом,135750
2025-01-10,центр,Пулкв. Бриежа 8,5,176,4/6,Дов. дом,299000
2025-01-10,Югла,Юглас 43,2,44,5/5,Спец. пр.,58900
2025-01-10,центр,Валмиерас 6,3,58,1/2,Дов. дом,39000
2025-01-10,Тейка,Ваверес 4,4,172,3/3,Нов.,325000
2025-01-10,Вецмилгравис,Эммас 28,1,17,1/5,Рекон.,26000
2025-01-10,Биерини,Робежу 2,2,54,2/2,Дов. дом,27500
2025-01-10,Дзегужкалнс,Тапешу 46,2,38,5/5,Лит. пр.,32500
2025-01-10,Торнякалнс,Дикя 2,2,54,2/2,Дов. дом,27500
2025-01-10,Межциемс,Малиенас 1k-2,4,158,1/4,Нов.,260000
2025-01-10,Кенгарагс,Латгалес 256/4,2,46,1/5,Хрущ.,49800
2025-01-10,Зиепниеккалнс,Эбельмуйжас 20,1,35,9/9,602-я,42000
2025-01-10,центр,Лачплеша 129,3,74,3/5,Дов. дом,167000
2025-01-10,Плявниеки,Земес 15,2,49,3/9,602-я,59000
2025-01-10,центр,Лачплеша 36,3,86,1/6,Рекон.,158000
2025-01-10,центр,Гертрудес 51,3,94,5/5,Дов. дом,155000
2025-01-10,Тейка,Структору 13,1,15,1/3,Сталинка,19000
2025-01-10,Пурвциемс,Ницгалес 13,2,47,3/5,Лит. пр.,47000
2025-01-10,р-он ул. Латгалес,Латгалес 140,3,54,3/5,Рекон.,93000
2025-01-10,центр,Клияну 16,2,39,2/9,Нов.,75900
2025-01-10,Иманта,Дубулту 4,2,37,2/5,Лит. пр.,45000
2025-01-10,Саркандаугава,Хапсалас 21,1,25,2/3,Дов. дом,23500
2025-01-10,Золитуде,Анниньмуйжас 7,1,49,3/12,Нов.,80000
2025-01-10,Югла,Аудума 35,2,47,5/5,Хрущ.,45000
2025-01-10,Югла,Бривибас 430,2,39,5/5,Хрущ.,39990
2025-01-10,Тейка,Бикерниеку 111,2,50,1/3,Спец. пр.,60000
2025-01-10,центр,Стабу 91,2,54,3/5,Дов. дом,105000
2025-01-10,Золитуде,Биезиня 9,1,46,2/9,119-я,49900
2025-01-10,Иманта,Курземес пр. 58,3,60,2/5,Лит. пр.,73000
2025-01-10,Иманта,Дубулту 16,3,65,2/5,Лит. пр.,75000
2025-01-10,Иманта,Дубулту 20,2,49,5/5,Лит. пр.,41000
2025-01-10,Кенгарагс,Локомотивес 86,2,47,5/5,Лит. пр.,55500
2025-01-10,Кенгарагс,Расас 4,2,51,5/5,Лит. пр.,45500
2025-01-10,Иманта,Анниньмуйжас 38/1,1,49,10/18,Нов.,89500
2025-01-10,центр,Валдемара 159,4,75,3/5,Дов. дом,99000
2025-01-10,центр,Дзирнаву 6,3,88,4/4,Рекон.,265000
2025-01-10,центр,Валдемара 143/3,3,55,4/6,Хрущ.,74000
2025-01-10,центр,Райня бульв. 3,4,149,4/6,Рекон.,296000
2025-01-10,центр,Дзирнаву 6,3,88,4/4,Рекон.,265000
2025-01-10,центр,Бривибас 52,3,112,3/5,Рекон.,259900
2025-01-10,Иманта,Курземес пр. 122,1,37,4/9,602-я,49000
2025-01-10,Пурвциемс,Пуцес 19,2,51,2/5,Нов.,109900
2025-01-10,Болдерая,Лиелупес 1 k7,1,32,1/4,Хрущ.,16000
2025-01-10,Межциемс,Кайвас 48A,3,60,4/6,Нов.,148900
2025-01-10,Яунциемс,Яунциема Г. 159,1,30,2/2,Ч. дом,10500
2025-01-10,Плявниеки,Ренцену 40,1,19,3/4,Рекон.,20350
2025-01-10,центр,Аугшиела 8,2,30,2/6,Рекон.,49950
2025-01-10,центр,Аугшиела 8,1,30,5/6,Рекон.,48950
2025-01-10,центр,Аугшиела 8,2,37,6/6,Рекон.,54500
2025-01-10,Тейка,Бривибас 201,1,27,2/5,Нов.,59900
2025-01-10,Тейка,Бривибас 201,4,88,2/5,Нов.,154500
2025-01-10,Тейка,Бривибас 201,3,84,2/5,Нов.,172500
2025-01-10,Тейка,Бривибас 201,2,38,4/5,Сталинка,78900
2025-01-10,центр,Элияс 26,3,67,6/6,Нов.,189900
2025-01-10,р-он ул. Латгалес,Ерсикас 21a,3,47,3/6,Рекон.,77500
2025-01-10,р-он ул. Латгалес,Ерсикас 21a,3,57,5/6,Рекон.,84500
2025-01-10,центр,Элияс 26,3,69,4/6,Нов.,169900
2025-01-10,Кенгарагс,Латгалес 413,2,47,4/5,Лит. пр.,45900
2025-01-10,Золитуде,Анниньмуйжас 2В,1,46,7/9,119-я,50000
2025-01-10,р-он ул. Латгалес,Лудзас 52,1,36,1/5,Дов. дом,28500
2025-01-10,центр,Виландес 16,2,64,2/5,Рекон.,189000
2025-01-10,Межциемс,Кайвас 50k1,3,76,5/5,Нов.,174000
2025-01-10,центр,Лачплеша 129,3,74,3/5,Дов. дом,167000
2025-01-10,Ильгюциемс,В. Буллю 10,1,44,9/9,Спец. пр.,36000
2025-01-10,Ильгюциемс,Мотору 3,1,24,1/5,М. сем.,20000
2025-01-10,Пурвциемс,Стирну 35,2,50,8/9,602-я,54000
2025-01-10,Плявниеки,Деглава 14,4,107,1/5,Нов.,218000
2025-01-10,Пурвциемс,Унияс 74,3,100,2/4,Нов.,200000
2025-01-10,Ильгюциемс,В. Буллю 2,1,27,2/2,Дов. дом,8750
2025-01-10,Агенскалнс,Лиепаяс 37B,1,20,1/1,Дов. дом,9650
2025-01-10,Болдерая,Лиела 59,2,50,5/5,Спец. пр.,44900
2025-01-10,Пурвциемс,Ницгалес 27,2,42,6/6,Нов.,99500
2025-01-10,Плявниеки,Дзеню 10,4,78,7/9,602-я,68000
2025-01-10,Шампетерис-Плескодале,Лиелирбес 15,1,37,15/30,Нов.,117079
2025-01-10,Шампетерис-Плескодале,Лиелирбес 15,1,33,15/30,Нов.,106337
2025-01-10,Шампетерис-Плескодале,Лиелирбес 15,1,33,15/30,Нов.,109275
2025-01-10,Шампетерис-Плескодале,Лиелирбес 15,1,37,10/30,Нов.,96980
2025-01-10,Шампетерис-Плескодале,Лиелирбес 15,1,34,10/30,Нов.,87100
2025-01-10,Шампетерис-Плескодале,Лиелирбес 15,1,37,5/30,Нов.,91385
2025-01-10,Шампетерис-Плескодале,Лиелирбес 15,1,33,5/30,Нов.,80850
2025-01-10,Иманта,Акацию 2D,3,60,5/9,Нов.,165000
2025-01-10,Ильгюциемс,Бенес 2,3,54,1/5,Лит. пр.,56850
2025-01-10,Югла,Юглас 3,2,47,3/5,Хрущ.,57000
2025-01-10,Югла,М. Юглас 3A,2,86,2/3,Нов.,145000
2025-01-10,Югла,Маркалнес 1,1,18,3/5,М. сем.,10800
2025-01-10,центр,Миера 78,1,22,3/5,Дов. дом,39000
2025-01-10,Аплокциемс,Бриежу 7,3,53,5/6,Нов.,115000
2025-01-10,центр,Матиса 101,1,23,4/6,Рекон.,50500
2025-01-10,Зиепниеккалнс,Батас 3a,3,72,1/4,Нов.,107000
2025-01-10,Дзегужкалнс,Уденс 12,3,65,3/7,Нов.,98500
2025-01-10,Зиепниеккалнс,Тадайкю 1,2,48,4/5,Лит. пр.,68800
2025-01-10,Плявниеки,Павасара г. 6,3,61,1/9,602-я,75000
2025-01-10,Плявниеки,Павасара г. 6,3,61,1/9,602-я,75000
2025-01-10,Зиепниеккалнс,Ислицес 1,1,43,6/10,119-я,51500
2025-01-10,Межциемс,Кайвас 48A,2,53,5/6,Нов.,120100
2025-01-10,Тейка,Бривибас 338,3,80,2/8,Нов.,145000
2025-01-10,Югла,Дзирнупес 1,1,15,2/3,Спец. пр.,10970
2025-01-10,Шампетерис-Плескодале,Ирлавас 4,2,70,1/4,Нов.,129800
2025-01-10,Агенскалнс,Мелнсила 14,3,51,2/3,Рекон.,127000
2025-01-10,Дзегужкалнс,Слокас 48A,2,59,5/5,Спец. пр.,57000
2025-01-10,Вецмилгравис,Лайвиниеку 1,4,99,2/2,Рекон.,98300
2025-01-10,Вецмилгравис,Лайвиниеку 1,2,41,1/2,Рекон.,45000
2025-01-10,центр,Пернавас 56,1,24,2/2,Дов. дом,17000
2025-01-10,Кенгарагс,Саласпилс 18,1,30,4/5,Лит. пр.,27000
2025-01-10,Мангальсала,Мангальсалас 21,2,41,2/2,Рекон.,45000
2025-01-10,Зиепниеккалнс,Дикя 2,2,54,2/2,Дов. дом,27500
2025-01-10,Мангальсала,Мангальсалас 21,4,99,2/2,Рекон.,98300
2025-01-10,центр,Дзирнаву 92,4,132,4/5,Рекон.,430000
2025-01-10,центр,Гертрудес 22,3,74,2/6,Дов. дом,175000
2025-01-10,Мангальсала,Бакас 19,2,61,2/4,Спец. пр.,41500
2025-01-10,Болдерая,Лиелупес 68,2,48,2/5,Лит. пр.,30700
2025-01-10,Вецмилгравис,Стиебру 1,3,60,1/5,Лит. пр.,48000
2025-01-10,Шампетерис-Плескодале,Залвес 47,4,210,5/5,Нов.,400000
2025-01-10,Дзегужкалнс,Даугавгривас 60,2,60,1/7,Спец. пр.,82000
2025-01-10,Пурвциемс,Стирну 49,3,60,2/5,Лит. пр.,45000
2025-01-10,Иманта,Клеисту 15,1,36,2/8,602-я,51900
2025-01-10,Плявниеки,Илукстес 8,2,53,1/9,602-я,48500
2025-01-10,Кенгарагс,Авиацияс 5,3,71,3/5,Лит. пр.,76000
2025-01-10,Золитуде,Грамздас 82,2,75,2/4,Нов.,123000
2025-01-10,Тейка,Видрижу 2,1,28,1/2,Дов. дом,23900
2025-01-10,Даугавгрива,Слимницас 7,2,54,5/5,103-я,28000
2025-01-10,Пурвциемс,Унияс 32,1,14,1/2,Спец. пр.,11300
2025-01-10,Агенскалнс,Кристапа 8b,1,13,3/4,Хрущ.,22099
2025-01-10,центр,Бривибас 111,2,72,2/5,Дов. дом,90000
2025-01-10,центр,Звайгжню 13,1,25,1/5,Дов. дом,42000
2025-01-10,Ильгюциемс,Вильняс 3B,2,76,2/2,Дов. дом,40000
2025-01-10,Межапарк,Эзермалас 2A,1,35,9/12,Чеш. пр.,42800
2025-01-10,центр,Републикас пл. 3,4,123,3/6,Нов.,275000
2025-01-10,центр,Чака 45,3,57,3/3,Рекон.,87248
2025-01-10,Вецрига,М. Смилшу 12,4,176,2/5,Дов. дом,240000
2025-01-10,Межапарк,Эзермалас 4,2,23,3/5,Рекон.,31464
2025-01-10,Вецмилгравис,Мелидас 11,4,76,9/9,467-я,67000
2025-01-10,Биерини,Лиепаяс 37c,3,65,2/4,Нов.,167800
2025-01-10,центр,Алаукста 7,3,44,2/4,Рекон.,160000
2025-01-10,Ильгюциемс,Спилвес 35,3,68,1/5,Лит. пр.,62500
2025-01-10,центр,Клуса 7A,2,33,3/5,Дов. дом,43000
2025-01-10,центр,Клуса 7,1,27,4/5,Дов. дом,29000
2025-01-10,Кенгарагс,Латгалес 252/5,2,48,3/5,Лит. пр.,67900
2025-01-10,Югла,Мурьяню 155,2,50,3/4,Нов.,124600
2025-01-10,центр,Миера 74,2,42,8/8,Спец. пр.,97000
2025-01-10,Кенгарагс,Прушу 4,2,46,4/5,Нов.,109000
2025-01-10,Чиекуркалнс,Саулкрасту 2k4,1,21,2/2,Сталинка,22000
2025-01-10,центр,Весетас 10,1,48,6/7,Спец. пр.,82500
2025-01-10,Югла,Мурьяню 151,3,66,1/4,Нов.,170000
2025-01-10,Тейка,Бикерниеку 53,4,70,1/5,Хрущ.,70000
2025-01-10,Зиепниеккалнс,Озолциема 12,3,77,5/10,119-я,80000
2025-01-10,центр,Чака 123,3,60,4/5,Рекон.,193055
2025-01-10,центр,Аусекля 4,6,210,4/6,Рекон.,600000
2025-01-10,Иманта,Курземес пр. 94,2,50,9/10,602-я,50000
2025-01-10,Болдерая,Гобас 35,3,54,5/5,Лит. пр.,33000
2025-01-10,Плявниеки,Рембатес 10,4,95,7/10,Нов.,212800
2025-01-10,р-он ул. Латгалес,Латгалес 137,3,74,1/2,Дов. дом,83000
2025-01-10,Болдерая,Лиелупес 31,4,69,3/3,Спец. пр.,35500
2025-01-10,Дарзциемс,Ницгалес 40,2,52,3/5,103-я,58000
2025-01-10,р-он ул. Латгалес,Латгалес 146,1,15,1/1,Спец. пр.,30000
2025-01-10,Пурвциемс,Калснавас 2,1,43,1/9,119-я,46300
2025-01-10,центр,Пулкв. Бриежа 13,3,64,1/6,Дов. дом,137000
2025-01-10,центр,Бривибас 148,4,135,6/6,Дов. дом,138000
2025-01-10,Даугавгрива,Парадес 6,2,53,1/5,Спец. пр.,31000
2025-01-10,Пурвциемс,Вайдавас 2,1,37,5/5,Спец. пр.,34000
2025-01-10,центр,Сканстес 29a,3,110,8/24,Нов.,239900
2025-01-10,центр,Гертрудес 62A,3,104,6/6,Дов. дом,225000
