Date,District,Street,Rooms,m2,Floor,Serie,Price
2025-03-16,центр,Катринас Д. 20/2,2,40,3/5,Хрущ.,59000
2025-03-16,Вецрига,Калею 14/16,3,93,2/3,Дов. дом,160000
2025-03-16,центр,Бривибас 111,3,78,4/5,Дов. дом,130000
2025-03-16,Вецрига,Грециниеку 11,3,135,6/7,Сталинка,300000
2025-03-16,центр,Аусекля 5,6,240,5/6,Рекон.,890000
2025-03-16,Дарзциемс,Румбулас 1 K2,1,42,4/5,М. сем.,34000
2025-03-16,центр,Заубес 9А,5,191,6/6,Нов.,630000
2025-03-16,Агенскалнс,Тапешу 19,3,58,4/5,Хрущ.,89000
2025-03-16,Плявниеки,Деглава 5,3,79,3/9,Нов.,117498
2025-03-16,центр,Бриана 17,2,47,1/2,Спец. пр.,73698
2025-03-16,Пурвциемс,Дзелзавас 74,2,59,1/11,Нов.,106459
2025-03-16,Саркандаугава,Виестура пр. 77,2,46,2/5,103-я,37500
2025-03-16,Пурвциемс,Стирну 47,3,60,1/5,Лит. пр.,57658
2025-03-16,Плявниеки,Улброкас 7,3,80,11/12,104-я,116598
2025-03-16,центр,Антонияс 16A,3,113,5/7,Нов.,360000
2025-03-16,Кенгарагс,Саласпилс 12 к-4,3,61,5/5,Лит. пр.,39500
2025-03-16,р-он,ул. Латгалес Екабпилс 4,1,27,4/5,Рекон.,43648
2025-03-16,Золитуде,Вецайнес 1,2,42,1/1,Ч. дом,32900
2025-03-16,Межциемс,Лидума 8A,2,81,2/5,Нов.,139000
2025-03-16,Саркандаугава,Саркандаугавас 26/3,2,44,1/5,Хрущ.,39500
2025-03-16,Ильгюциемс,Дзирциема 71,2,50,5/9,602-я,51900
2025-03-16,Шампетерис-Плескодале,Апузес 37,2,30,1/2,Дов. дом,38995
2025-03-16,Плявниеки,Дзеню 6,1,41,4/5,М. сем.,41000
2025-03-16,Пурвциемс,Вайдавас 3,1,30,5/5,Лит. пр.,28880
2025-03-16,центр,Цесу 30,2,34,1/4,Дов. дом,28000
2025-03-16,Саркандаугава,Виестура пр. 14,2,47,8/9,467-я,43500
2025-03-16,Тейка,Бикерниеку 31,2,47,2/5,Хрущ.,58000
2025-03-16,центр,Бривибас 92/94,2,52,3/5,Спец. пр.,85000
2025-03-16,Агенскалнс,Баложу 28,3,63,1/3,Рекон.,125000
2025-03-16,Вецрига,13 января 21/23,4,87,2/7,Нов.,180000
2025-03-16,Дарзциемс,Сеску 7,1,42,5/5,М. сем.,38000
2025-03-16,р-н,ул.Краста Балву 7,3,73,3/5,Хрущ.,87600
2025-03-16,Золитуде,Биезиня 4,4,93,6/10,119-я,125000
2025-03-16,центр,Чака 44,4,135,5/5,Рекон.,230000
2025-03-16,центр,Валмиерас 28,3,90,3/5,Нов.,180000
2025-03-16,Тейка,Бикерниеку 111,2,50,1/3,Спец. пр.,59500
2025-03-16,Плявниеки,Праулиенас 14,3,62,1/9,602-я,79500
2025-03-16,Пурвциемс,Веявас 3,2,46,1/2,Хрущ.,45000
2025-03-16,Кенгарагс,Аглонас 33,3,53,2/5,Хрущ.,63000
2025-03-16,Плявниеки,Дзеню 10,1,32,6/9,602-я,40000
2025-03-16,Плявниеки,Грестес 12,2,51,4/9,602-я,49900
2025-03-16,центр,Стабу 45,1,156,6/6,Дов. дом,32000
2025-03-16,Пурвциемс,Ницгалес 36a,2,49,1/5,Нов.,119900
2025-03-16,Иманта,Курземес пр. 58,3,60,2/5,Лит. пр.,73000
2025-03-16,Золитуде,Русес 5,3,80,9/9,119-я,92000
2025-03-16,Кенгарагс,"Латгалес 266, k-2",2,47,2/5,Хрущ.,51500
2025-03-16,Ильгюциемс,Даугавгривас 132,2,62,4/6,Сталинка,45500
2025-03-16,центр,Лачплеша 52-47,3,48,1/5,Дов. дом,62400
2025-03-16,центр,Барона 14,2,36,5/5,Рекон.,135000
2025-03-16,центр,Барона 36,4,128,3/6,Рекон.,225000
2025-03-16,центр,Нарвас 6,2,63,4/5,Дов. дом,110000
2025-03-16,Межапарк,Виестура пр. 75,4,79,1/5,Сталинка,120000
2025-03-16,Берги,Яунибас 11,4,144,3/3,Нов.,175000
2025-03-16,центр,Пушкина 1,3,72,4/6,Рекон.,96660
2025-03-16,Чиекуркалнс,Чиекуркална 2 л. 67,1,25,1/2,Рекон.,19700
2025-03-16,Ильгюциемс,Риексту 16,3,54,1/5,Лит. пр.,60000
2025-03-16,Пурвциемс,Стирну 14,1,40,3/5,М. сем.,47000
2025-03-16,Тейка,Бривибас 236,3,67,5/5,Сталинка,94000
2025-03-16,Плявниеки,Салнас 2,2,52,2/9,602-я,55000
2025-03-16,Кенгарагс,Прушу 1 k-1,2,44,5/5,Лит. пр.,49500
2025-03-16,центр,Антонияс 24,4,126,4/6,Дов. дом,257856
2025-03-16,Торнякалнс,Виенибас Г. 87,3,115,3/3,Рекон.,192000
2025-03-16,Иманта,Курземес пр. 94,2,50,9/10,602-я,50000
2025-03-16,Агенскалнс,Мукусалас 29,2,36,2/4,Рекон.,105000
2025-03-16,Чиекуркалнс,Русова 10,2,48,3/3,Спец. пр.,67000
2025-03-16,Пурвциемс,Пурвциема 55,1,41,5/9,М. сем.,37500
2025-03-16,Ильгюциемс,Стурес 6,1,28,1/5,Лит. пр.,35500
2025-03-16,Саркандаугава,Аллажу 4,4,90,5/5,Рекон.,135000
2025-03-16,Иманта,Зентенес 39,3,60,5/5,Лит. пр.,61900
2025-03-16,Саркандаугава,Аптиекас 11,2,135,1/3,Рекон.,69000
2025-03-16,центр,Пиена 4,2,46,4/4,Рекон.,115000
2025-03-16,Иманта,Слокас 136,2,49,9/9,602-я,43000
2025-03-16,центр,Валдемара 39,5,160,4/7,Дов. дом,265000
2025-03-16,Зиепниеккалнс,Эбельмуйжас 12,2,50,1/9,602-я,48900
2025-03-16,Межапарк,Гауяс 63,2,28,1/4,Нов.,64540
2025-03-16,Чиекуркалнс,Чиекуркална 7 п. л. 7,1,19,3/4,Нов.,51622
2025-03-16,центр,Блауманя 36,6,190,3/5,Дов. дом,433000
2025-03-16,центр,Эвелес 4,3,63,1/4,Дов. дом,169000
2025-03-16,центр,Миера 94,3,87,2/5,Дов. дом,155000
2025-03-16,Агенскалнс,Эрнестинес 25,3,65,2/3,Нов.,165000
2025-03-16,центр,Миера 74,2,42,8/8,Спец. пр.,92000
2025-03-16,центр,Алаукста 7,2,31,2/4,Рекон.,90000
2025-03-16,Вецмилгравис,Эммас 19,3,67,5/5,Лит. пр.,50000
2025-03-16,центр,Гертрудес 69,5,169,6/7,Дов. дом,253000
2025-03-16,Ильгюциемс,Риексту 16,2,39,3/5,Лит. пр.,35500
2025-03-16,центр,Стабу 18b,3,110,4/7,Нов.,401800
2025-03-16,центр,Сколас 20,3,112,2/5,Нов.,287000
2025-03-16,центр,Лачплеша 129,3,74,3/5,Дов. дом,164000
2025-03-16,Вецмилгравис,Эммас 28,1,17,1/5,Рекон.,26000
2025-03-16,Межапарк,Эзермалас 13,5,216,4/5,Нов.,230000
2025-03-16,Ильгюциемс,Лидоню 5,2,50,2/5,Лит. пр.,40999
2025-03-16,центр,Матиса 131A,2,51,2/2,Дов. дом,32990
2025-03-16,Плявниеки,Руденс 2,3,63,6/9,602-я,55500
2025-03-16,центр,Сканстес 29,3,87,15/24,Нов.,230000
2025-03-16,центр,Экспорта 16,1,31,1/5,Хрущ.,30000
2025-03-16,Пурвциемс,Стирну 21,2,48,4/5,Лит. пр.,63000
2025-03-16,Саркандаугава,Виестура пр. 97,2,50,9/9,Спец. пр.,62750
2025-03-16,Шампетерис-Плескодале,Лиелирбес 13,3,93,9/30,Нов.,159000
2025-03-16,Гризинькалнс,Асара 11,2,56,4/6,Рекон.,165000
2025-03-16,центр,Бривибас 162,2,54,4/7,Спец. пр.,94800
2025-03-16,Межапарк,Инчукална 2,3,78,3/4,Нов.,205000
2025-03-16,Межциемс,Бикерниеку 250,2,38,2/2,Дов. дом,14800
2025-03-16,центр,Валдемара 73,4,103,6/7,Дов. дом,199000
2025-03-16,Дарзциемс,Ситас 48,1,39,5/5,М. сем.,29000
2025-03-16,центр,Пулкв. Бриежа 7,3,86,2/6,Рекон.,250000
2025-03-16,центр,Латгалес 121,3,57,4/5,Рекон.,89000
2025-03-16,Пурвциемс,Раунас 37,2,42,1/5,Хрущ.,39000
2025-03-16,Межапарк,Эзермалас 2A,1,35,9/12,Чеш. пр.,42800
2025-03-16,Шампетерис-Плескодале,Лиелирбес 13,2,68,8/30,Нов.,150000
2025-03-16,центр,Пулкв. Бриежа 7,3,86,2/6,Рекон.,250000
2025-03-16,Тейка,Бривибас 292,2,45,1/3,Спец. пр.,79000
2025-03-16,центр,Валдемара 73,3,102,6/7,Дов. дом,199000
2025-03-16,Плявниеки,Каудзишу 10,3,63,5/9,602-я,65000
2025-03-16,Плявниеки,Дравниеку 3 K-3,3,69,5/10,Нов.,151388
2025-03-16,центр,Калькю 2,3,79,5/5,Дов. дом,155000
2025-03-16,Зиепниеккалнс,Валдекю 62,2,51,5/9,602-я,67800
2025-03-16,Ильгюциемс,Слокас 112,2,37,4/5,Лит. пр.,40000
2025-03-16,Пурвциемс,Звайгзная Г. 4,2,49,1/5,Лит. пр.,45000
2025-03-16,Плявниеки,Тинужу 12,1,32,7/9,467-я,33000
2025-03-16,Мангали,Виестура пр. 14,2,50,6/9,467-я,77000
2025-03-16,Зиепниеккалнс,Валдекю 53,2,60,7/10,119-я,54000
2025-03-16,Агенскалнс,М. Нометню 24,2,45,2/5,Нов.,125160
2025-03-16,Кенгарагс,Локомотивес 20,1,30,1/5,Хрущ.,34500
2025-03-16,Даугавгрива,Парадес 2/1,2,46,3/5,103-я,30000
2025-03-16,центр,Чака 72,2,35,4/4,Рекон.,91000
2025-03-16,Болдерая,Лиела 59,2,50,5/5,Спец. пр.,44900
2025-03-16,Шампетерис-Плескодале,Лиелирбес 15,1,33,4.00/30,Нов.,79947
2025-03-16,Зиепниеккалнс,Баускас 15,1,43,2/5,М. сем.,37500
2025-03-16,Торнякалнс,Баускас 15,1,43,2/5,М. сем.,37500
2025-03-16,центр,Барона 70,3,58,2/3,Дов. дом,86500
2025-03-16,центр,Зирню 8,2,40,4/5,Хрущ.,75000
2025-03-16,Пурвциемс,Илукстес 99,2,56,10/16,Спец. пр.,64000
2025-03-16,Агенскалнс,Кугю 26,3,101,4/5,Нов.,340000
2025-03-16,центр,Дзирнаву 113,3,86,3/5,Дов. дом,134000
2025-03-16,центр,Калниня 6,2,59,3/5,Рекон.,148000
2025-03-16,Иманта,Анниньмуйжас 43,3,129,5/24,Нов.,228000
2025-03-16,Плявниеки,Грестес 12,2,51,9/4,602-я,49900
2025-03-16,центр,Бруниниеку 96,1,30,5/5,Дов. дом,49500
2025-03-16,Вецмилгравис,Сниега 3,2,56,4/4,Нов.,89500
2025-03-16,Торнякалнс,Баускас 14,3,61,2/3,Нов.,158900
2025-03-16,Торнякалнс,Вея 33,3,67,3/3,Нов.,174900
2025-03-16,Агенскалнс,Вея 33,3,62,1/3,Нов.,139900
2025-03-16,Зиепниеккалнс,Баускас 14,2,52,1/3,Нов.,119900
2025-03-16,Торнякалнс,Вея 33,2,52,1/3,Нов.,119990
2025-03-16,Пурвциемс,Ницгалес 31,3,74,4/9,119-я,65000
2025-03-16,Чиекуркалнс,Тераудлиетувес 16,1,22,2/2,Дов. дом,31900
2025-03-16,Саркандаугава,Патверсмес 5,1,33,1/3,Дов. дом,30000
2025-03-16,центр,Рупниецибас 50,5,138,6/7,Нов.,399000
2025-03-16,Агенскалнс,Валентина 16,2,62,2/4,Рекон.,139000
2025-03-16,Гризинькалнс,Чака 146,2,54,2/5,Дов. дом,87000
2025-03-16,центр,Менесс 22,3,60,2/4,Нов.,168000
2025-03-16,Даугавгрива,Бирзес 32,3,67,4/5,103-я,67000
2025-03-16,Кенгарагс,Прушу 4,2,46,4/5,Нов.,98000
2025-03-16,Плявниеки,Плявниеку 8,2,50,8/9,602-я,50900
2025-03-16,центр,Дзирнаву 83,3,77,5/7,Нов.,300000
2025-03-16,центр,Бривибас 132,2,34,3/4,Рекон.,79000
2025-03-16,Межциемс,Эйзенштейна 31,4,77,6/9,602-я,77000
2025-03-16,центр,Валдемара 69,1,20,1/5,Рекон.,69900
2025-03-16,центр,Латгалес 121,3,47,3/6,Рекон.,79000
2025-03-16,Кенгарагс,Локомотивес 84,2,38,5/5,Лит. пр.,30000
2025-03-16,Югла,Юглас 3,2,45,4/5,Хрущ.,35000
2025-03-16,Плявниеки,Плявниеку 2,2,50,3/9,602-я,44999
2025-03-16,р-н,ул.Краста Салацас 3,1,22,2/2,Дов. дом,8800
2025-03-16,Плявниеки,Руденс 5,3,62,2/9,602-я,71000
2025-03-16,Кенгарагс,Прушу 21k2,1,18,2/4,М. сем.,25000
2025-03-16,Агенскалнс,Калнциема 116a,2,63,3/3,Сталинка,120000
2025-03-16,Шампетерис-Плескодале,Калнциема 116a,2,63,3/3,Сталинка,120000
2025-03-16,Пурвциемс,Ницгалес 31,3,75,8/9,119-я,64000
2025-03-16,Тейка,Кегума 45,1,39,5/5,М. сем.,34000
2025-03-16,Зиепниеккалнс,Валдекю 17,2,48,5/5,Спец. пр.,46000
2025-03-16,Пурвциемс,Вайдавас 15/1,3,123,5/7,Нов.,193000
2025-03-16,р-н,ул.Краста Латгалес 153a,1,25,1/5,Дов. дом,29900
2025-03-16,центр,Аусекля 7,3,68,4/6,Рекон.,250000
2025-03-16,Тейка,Маркалнес 1,1,18,3/5,М. сем.,9000
2025-03-16,центр,Сканстес 29-a,1,61,3/24,Нов.,114000
2025-03-16,Пурвциемс,Пуцес 14,5,147,2/2,Нов.,315000
2025-03-16,Гризинькалнс,Алаукста 7,3,82,1/2,Рекон.,230000
2025-03-16,Ильгюциемс,Даугавгривас 132,3,66,4/4,Сталинка,53000
2025-03-16,центр,Бривибас 148,4,135,6/6,Дов. дом,138000
2025-03-16,центр,Госпиталю 3,1,24,1/5,Дов. дом,33000
2025-03-16,центр,Латгалес 121,3,47,2/6,Рекон.,79000
2025-03-16,центр,Дзирнаву 53,3,132,3/6,Рекон.,430560
2025-03-16,Чиекуркалнс,Гауяс 37,1,26,2/3,Дов. дом,17000
2025-03-16,центр,Антонияс 24,3,108,5/6,Дов. дом,208938
2025-03-16,Агенскалнс,Элвирас 9C,2,36,1/5,Лит. пр.,45000
2025-03-16,Плявниеки,Дзеню 3,2,52,5/9,602-я,75000
2025-03-16,центр,Лабораторияс 3,2,48,3/5,Рекон.,122200
2025-03-16,Золитуде,Золитудес 75,3,80,1/6,Нов.,170240
2025-03-16,центр,Лабораторияс 3,3,60,3/5,Рекон.,155500
2025-03-16,центр,Бруниниеку 72a,-,212,1/1,Сталинка,159000
2025-03-16,центр,Ганибу Д. 16,1,16,1/2,Дов. дом,23400
2025-03-16,центр,Базницас 39,4,137,2/5,Рекон.,505000
2025-03-16,Кипсала,Баласта Д. 72,2,97,1/4,Спец. пр.,280000
2025-03-16,Межапарк,Судрабу Эджус 22,5,130,2/2,Рекон.,269000
2025-03-16,Плявниеки,Дравниеку 3 K-3,3,71,8/10,Нов.,159056
2025-03-16,Кенгарагс,Латгалес 315,1,36,4/12,Чеш. пр.,62000
2025-03-16,центр,Садовникова 29A,5,134,5/6,Рекон.,296000
2025-03-16,Зиепниеккалнс,Ислицес 3,2,54,1/8,119-я,48000
2025-03-16,центр,Бривибас 72,5,167,2/5,Дов. дом,210000
2025-03-16,центр,Бривибас 84,2,44,3/6,Дов. дом,70000
2025-03-16,центр,Чака 104a,2,47,2/5,Дов. дом,66000
2025-03-16,Тейка,Раунас 3,1,23,2/2,Дов. дом,18000
2025-03-16,р-он,ул. Латгалес Даугавпилс 48,1,31,3/5,Дов. дом,31000
2025-03-16,Золитуде,Золитудес 36/1,2,58,5/9,119-я,65000
2025-03-16,Пурвциемс,Жагату 20,2,50,5/9,602-я,55000
2025-03-16,Пурвциемс,Илукстес 42-9,3,75,3/9,119-я,92000
2025-03-16,центр,Дзирнаву 53,3,128,2/6,Рекон.,377190
2025-03-16,Плявниеки,Лубанас 56A,3,63,6/9,602-я,49000
2025-03-16,Тейка,Ропажу 87,1,39,4/5,М. сем.,37500
2025-03-16,Дарзциемс,Лубанас 56A,3,63,6/9,602-я,49000
2025-03-16,Агенскалнс,Номалес 8,2,42,2/4,Хрущ.,38500
2025-03-16,Дарзциемс,Трасуна 17,4,86,3/5,Нов.,208200
2025-03-16,Дарзциемс,Трасуна 17,2,48,2/5,Нов.,114800
2025-03-16,Плявниеки,Деглава 174,2,50,4/9,Нов.,120800
2025-03-16,Плявниеки,Деглава 174,4,87,2/4,Нов.,202000
2025-03-16,Межциемс,Эйзенштейна 47a,4,81,9/10,Нов.,210900
2025-03-16,Межциемс,Эйзенштейна 47a,4,87,8/10,Нов.,216400
2025-03-16,Межциемс,Эйзенштейна 47a,2,45,8/10,Нов.,118800
2025-03-16,Межциемс,Эйзенштейна 47a,2,50,8/10,Нов.,121900
2025-03-16,Межциемс,Эйзенштейна 47a,2,45,2/10,Нов.,102600
2025-03-16,Саркандаугава,Зиемелю 3,2,54,5/5,Спец. пр.,62000
2025-03-16,Иманта,Акацию 2F,4,78,3/9,Нов.,201650
2025-03-16,Пурвциемс,Жагату 7,3,78,8/9,Нов.,185000
2025-03-16,Другой,Daugavgrīvas šoseja 1B,1,27,2/2,Дов. дом,10000
2025-03-16,Межциемс,Кайвас 50,2,49,3/6,Нов.,98600
2025-03-16,Иманта,Акацию 2F,3,62,3/9,Нов.,158180
2025-03-16,Дарзциемс,Зелтиню 11,2,52,5/5,103-я,67000
2025-03-16,Агенскалнс,Ранькя Д. 31,2,47,3/4,Рекон.,129500
2025-03-16,Пурвциемс,Дзелзавас 25,3,61,6/9,602-я,66000
