Date,District,Street,Rooms,m2,Floor,Serie,Price
2025-06-04,Торнякалнс,Даудзесес 2,1,27,2/2,Дов. дом,12500
2025-06-04,центр,Ганибу Д. 13 k1,3,63,4/8,Нов.,100000
2025-06-04,Иманта,Слокас 165,2,49,8/12,Чеш. пр.,69550
2025-06-04,Иманта,Акацию 2F,4,72,1/9,Нов.,164315
2025-06-04,Иманта,Акацию 2F,2,51,2/9,Нов.,137500
2025-06-04,центр,Элизабетес 9,3,70,5/5,Дов. дом,207200
2025-06-04,Межапарк,Эзермалас 2A,1,35,9/12,Чеш. пр.,42800
2025-06-04,центр,Дзирнаву 9,2,61,2/3,Дов. дом,129000
2025-06-04,центр,Дзирнаву 70,4,113,4/5,Дов. дом,259000
2025-06-04,Аплокциемс,Бриежу 7,3,52,2/6,Нов.,110000
2025-06-04,Ильгюциемс,Саулгожу 9,2,43,2/5,Хрущ.,46800
2025-06-04,центр,Пулкв. Бриежа 15,2,43,2/7,Рекон.,128400
2025-06-04,Болдерая,Гобас 34,2,52,5/5,103-я,23000
2025-06-04,центр,Калпака бульв. 7,2,79,3/6,Рекон.,290000
2025-06-04,Золитуде,Анниньмуйжас 2,1,49,10/16,104-я,61000
2025-06-04,центр,Калпака бульв. 7,3,155,5/5,Рекон.,595000
2025-06-04,центр,Калпака бульв. 7,2,39,6/1,Рекон.,155000
2025-06-04,центр,Калпака бульв. 7,1,39,1/6,Рекон.,155000
2025-06-04,Тейка,Унияс 24,2,52,2/5,103-я,69500
2025-06-04,Саркандаугава,Зиемелю 20,1,37,2/5,М. сем.,32000
2025-06-04,Агенскалнс,Ранькя Д. 31,1,26,2/4,Рекон.,90900
2025-06-04,Болдерая,Лиелупес 1-k6,3,57,4/4,Хрущ.,58000
2025-06-04,р-он,ул. Латгалес Лудзас 56A,3,52,4/5,Дов. дом,66000
2025-06-04,р-он,ул. Латгалес Лудзас 56A,1,34,4/5,Дов. дом,47000
2025-06-04,центр,Антонияс 6а,2,53,1/5,Дов. дом,159500
2025-06-04,Плявниеки,Илукстес 18,2,51,6/9,602-я,42900
2025-06-04,Иманта,Анниньмуйжас 43,5,140,7/24,Нов.,295000
2025-06-04,Дарзциемс,Деглава 106/2,3,78,1/9,119-я,72000
2025-06-04,Плявниеки,Салнас 21,2,46,3/9,Нов.,90000
2025-06-04,Болдерая,Гобас 16,3,63,1/5,103-я,47000
2025-06-04,Пурвциемс,Дзелзавас 74C,4,77,2/13,Нов.,196600
2025-06-04,Плявниеки,Дравниеку 3,1,33,9/10,Нов.,75024
2025-06-04,Кенгарагс,Авиацияс 2c,1,36,1/12,М. сем.,31500
2025-06-04,Мангали,Морес 21,2,47,1/4,Нов.,94500
2025-06-04,Зиепниеккалнс,Виенибас Г. 126,1,21,2/2,Дов. дом,9900
2025-06-04,Плявниеки,Салнас 21,3,58,4/9,Нов.,109990
2025-06-04,Зиепниеккалнс,Стерсту 13,3,49,3/3,Нов.,139000
2025-06-04,Межапарк,Эзермалас 4a,1,28,4/5,Рекон.,39800
2025-06-04,Межапарк,Эзермалас 4,2,20,1/5,Рекон.,27048
2025-06-04,Кенгарагс,Расас 4,2,51,4/5,Лит. пр.,37000
2025-06-04,Вецмилгравис,Вецмилгравья 1 л. 46,2,48,2/2,Спец. пр.,50000
2025-06-04,Иманта,Ригондас Г. 3,4,79,2/12,Чеш. пр.,84000
2025-06-04,центр,Элияс 26,2,33,6/6,Нов.,86900
2025-06-04,центр,Виландес 3,2,123,5/5,Рекон.,198030
2025-06-04,Мангали,Виестура пр. 16,3,58,6/9,467-я,47000
2025-06-04,Золитуде,Русес 26,4,89,8/9,119-я,109000
2025-06-04,центр,Экспорта 14,1,37,4/5,Сталинка,65000
2025-06-04,Кенгарагс,Прушу 15 k-1,1,30,3/5,103-я,39000
2025-06-04,Шампетерис-Плескодале,Калнциема 147,2,41,2/2,Дов. дом,75000
2025-06-04,Болдерая,Гобас 20,1,40,3/9,Спец. пр.,29900
2025-06-04,Тейка,Бривибас 209,1,30,4/5,Дов. дом,57500
2025-06-04,Иманта,Анниньмуйжас 38 k. 1,2,59,12/18,Нов.,115000
2025-06-04,центр,Валдемара 23,4,170,6/6,Рекон.,435000
2025-06-04,центр,Виландес 5,3,77,4/5,Рекон.,162000
2025-06-04,р-он,ул. Латгалес Лудзас 56 b,3,64,6/6,Рекон.,88000
2025-06-04,Плявниеки,Рембатес 10,3,77,3/10,Нов.,157000
2025-06-04,Золитуде,Вецайнес 1,2,32,1/1,Ч. дом,32500
2025-06-04,Югла,Юглас 1,4,134,2/2,Нов.,150000
2025-06-04,Межапарк,Инчукална 2,1,33,3/4,Рекон.,197000
2025-06-04,Даугавгрива,Лепью 15k1,2,46,5/5,103-я,37000
2025-06-04,Межциемс,Юглас 1,4,134,2/2,Нов.,150000
2025-06-04,Кенгарагс,Латгалес 250/3,2,42,5/5,Хрущ.,33900
2025-06-04,центр,Калниня 2,-,126,5/6,Рекон.,250000
2025-06-04,Пурвциемс,Илукстес 109,1,35,9/9,602-я,38500
2025-06-04,Межциемс,Эйзенштейна 61,3,63,4/9,602-я,68000
2025-06-04,Вецмилгравис,Домбровска 9B,1,24,2/2,Спец. пр.,14000
2025-06-04,центр,Валмиерас 21-18,1,27,2/3,Дов. дом,47880
2025-06-04,Зиепниеккалнс,Ливциема 36,4,80,1/1,Нов.,220000
2025-06-04,Саркандаугава,Виестура пр. 69,2,34,2/5,Спец. пр.,37500
2025-06-04,Межапарк,Виестура пр. 69,2,34,2/5,Спец. пр.,37500
2025-06-04,Даугавгрива,Слимницас 5,2,46,2/5,103-я,32280
2025-06-04,Кенгарагс,Икшкилес 4,3,60,3/5,Лит. пр.,68900
2025-06-04,Агенскалнс,Слокас 21,2,54,1/3,Рекон.,119000
2025-06-04,Пурвциемс,Вайдавас 2,1,31,1/5,Хрущ.,30000
2025-06-04,Зиепниеккалнс,Баускас 201,3,72,33/5,Нов.,155000
2025-06-04,Плявниеки,Павасара г. 5,1,32,5/9,602-я,33000
2025-06-04,Пурвциемс,Дзелзавас 63,1,32,9/9,467-я,35000
2025-06-04,Кенгарагс,Латгалес 260 k-7,2,44,5/5,Хрущ.,47000
2025-06-04,Агенскалнс,Ранькя Д. 31,2,46,4/4,Рекон.,79002
2025-06-04,Агенскалнс,Мукусалас 29,1,39,3/4,Нов.,99500
2025-06-04,Агенскалнс,Слокас 24,2,59,1/2,Дов. дом,75000
2025-06-04,центр,Пернавас 39,2,25,2/6,Дов. дом,38800
2025-06-04,Дзегужкалнс,Яунсаулес 1,2,39,1/3,Нов.,108000
2025-06-04,Агенскалнс,Кристапа 2,4,89,1/2,Рекон.,235000
2025-06-04,Кливерсала,Триядибас 1A,4,94,4/7,Нов.,400000
2025-06-04,Межапарк,Кемпес 2,4,80,2/12,Нов.,212900
2025-06-04,Дзегужкалнс,Уденс 12,2,89,3/5,Рекон.,145000
2025-06-04,центр,Дзирнаву 15,3,72,2/3,Дов. дом,219000
2025-06-04,центр,Алаукста 7,2,31,2/4,Рекон.,90000
2025-06-04,центр,Миленбаха 1,3,60,5/6,Рекон.,78260
2025-06-04,Агенскалнс,Калнциема 9A,3,84,1/10,Нов.,179000
2025-06-04,центр,Райня бульв. 3,6,193,2/6,Рекон.,386800
2025-06-04,центр,Аусекля 7,3,68,4/6,Рекон.,240000
2025-06-04,Саркандаугава,Виестура пр. 15,2,45,1/3,Хрущ.,39700
2025-06-04,Вецдаугава,Палеяс 4,3,52,2/2,Спец. пр.,42000
2025-06-04,Агенскалнс,Мелнсила 7,5,128,3/4,Рекон.,365000
2025-06-04,Саркандаугава,Виестура пр. 39,2,45,1/9,Спец. пр.,37000
2025-06-04,центр,Малпилс 2B,2,40,5/5,Хрущ.,57000
2025-06-04,Кенгарагс,Е. Ранцана 8,2,43,5/5,Лит. пр.,51600
2025-06-04,Пурвциемс,Звайгзная Г. 7,2,49,4/5,Лит. пр.,55600
2025-06-04,Ильгюциемс,Буллю 35A,2,49,2/5,Лит. пр.,37000
2025-06-04,центр,Гертрудес 86,2,49,2/5,Дов. дом,71000
2025-06-04,Болдерая,Силикату 14a,2,40,1/3,Хрущ.,22000
2025-06-04,Пурвциемс,Виршу 11,3,61,9/9,119-я,65000
2025-06-04,Плявниеки,Ренцену 40,1,19,3/4,Рекон.,19000
2025-06-04,Зиепниеккалнс,Саулкалнес 7,2,41,1/4,Хрущ.,35000
2025-06-04,Зиепниеккалнс,Баускас 41,2,45,1/1,Рекон.,85000
2025-06-04,центр,М. Пиена 8,1,25,2/4,Рекон.,49600
2025-06-04,центр,М. Пиена 8,3,45,1/4,Рекон.,69000
2025-06-04,Золитуде,Золитудес 36 k-1,4,90,2/9,119-я,78000
2025-06-04,Пурвциемс,Стирну 35,2,50,8/9,602-я,51800
2025-06-04,Ильгюциемс,Гара 30,3,55,5/5,Лит. пр.,58000
2025-06-04,центр,Валдемара 76,3,82,7/11,Чеш. пр.,150000
2025-06-04,Вецмилгравис,Эммас 3a,3,60,5/5,Спец. пр.,71000
2025-06-04,Дзегужкалнс,М. Стацияс 4,3,59,1/5,Лит. пр.,55400
2025-06-04,Зиепниеккалнс,Озолциема 18,4,94,2/9,119-я,104000
2025-06-04,Болдерая,Текстилниеку 5,1,35,1/3,Спец. пр.,15500
2025-06-04,Вецмилгравис,Домбровска 19,4,68,5/9,467-я,61000
2025-06-04,Ильгюциемс,Лидоню 3A,2,50,5/5,Лит. пр.,46500
2025-06-04,Вецмилгравис,Стиебру 6,1,28,5/5,Лит. пр.,23500
2025-06-04,Пурвциемс,Илукстес 103k1,2,49,3/9,467-я,58000
2025-06-04,Другой,Pupuķu 9,3,72,1/5,Нов.,148000
2025-06-04,р-н,ул.Краста Латгалес 188,2,41,9/9,Нов.,119950
2025-06-04,Югла,Лорупес 4,1,28,1/2,Хрущ.,27000
2025-06-04,Иманта,Курземес пр. 120,3,64,2/9,602-я,60000
2025-06-04,Ильгюциемс,Вайделотес 21,1,31,3/5,Хрущ.,27000
2025-06-04,Саркандаугава,Слиежу 1,1,17,3/6,Рекон.,29000
2025-06-04,Ильгюциемс,Даугавгривас 74A,1,21,2/9,М. сем.,18800
2025-06-04,Кенгарагс,Прушу 21,1,25,4/4,Спец. пр.,33900
2025-06-04,центр,Райня бульв. 3,6,193,2/6,Рекон.,386800
2025-06-04,Вецмилгравис,Балтасбазницас 21,2,48,1/3,Хрущ.,35000
2025-06-04,Ильгюциемс,Лилияс 21,2,53,3/7,103-я,51400
2025-06-04,Золитуде,Биезиня 3,3,71,7/12,119-я,62500
2025-06-04,центр,Таллинас 86,3,85,6/6,Рекон.,164000
2025-06-04,центр,Таллинас 86,2,57,6/6,Рекон.,123000
2025-06-04,центр,Стабу 100,3,74,2/7,Нов.,163500
2025-06-04,Дарзциемс,Румбулас 14,4,86,2/5,Нов.,196750
2025-06-04,Дарзциемс,Румбулас 14,2,37,2/5,Нов.,89000
2025-06-04,Дарзциемс,Румбулас 14,3,61,3/5,Нов.,145500
2025-06-04,Вецмилгравис,Балтасбазницас 23,2,32,2/4,М. сем.,37500
2025-06-04,Пурвциемс,Дзелзавас 29,2,38,2/5,Лит. пр.,50000
2025-06-04,Тейка,Бривибас 231,3,52,2/5,Сталинка,132000
2025-06-04,Пурвциемс,Дзелзавас 29,3,38,2/5,Лит. пр.,50000
2025-06-04,Ильгюциемс,Лидоню 5,3,55,2/5,Лит. пр.,55500
2025-06-04,Саркандаугава,Дунтес 28,2,56,12/16,Нов.,111400
2025-06-04,Торнякалнс,Акменю 15,1,38,1/6,Дов. дом,55000
2025-06-04,Югла,Бривибас 413,1,21,2/2,Дов. дом,22500
2025-06-04,центр,Дунтес 28,2,44,2/16,Нов.,96000
2025-06-04,Ильгюциемс,Вайделотес 19,2,41,5/5,Хрущ.,43500
2025-06-04,центр,Таллинас 61,3,66,2/4,Дов. дом,149500
2025-06-04,Яунциемс,Яунциема Г. 182,2,41,3/5,Хрущ.,39000
2025-06-04,Кенгарагс,Икшкилес 4,2,44,1/5,Лит. пр.,35500
2025-06-04,Плявниеки,Дзеню 10,1,32,6/9,602-я,39990
2025-06-04,р-н,ул.Краста Зилупес 6,2,47,8/9,467-я,40000
2025-06-04,центр,Стабу 68,2,32,1/2,Дов. дом,32000
2025-06-04,Кенгарагс,Крустпилс 18,1,12,2/3,М. сем.,10500
2025-06-04,Шампетерис-Плескодале,Залвес 35,5,219,4/4,Нов.,225000
2025-06-04,Зиепниеккалнс,Валдекю 15,2,35,3/5,Хрущ.,34000
2025-06-04,Чиекуркалнс,Чиекуркална 4 п. л. 17,4,89,1/9,Спец. пр.,105000
2025-06-04,Тейка,Берзпилс 7,1,30,4/5,Хрущ.,35900
2025-06-04,Саркандаугава,Уриекстес 39,2,39,1/2,Ч. дом,27501
2025-06-04,Дрейлини,Каивас 1,2,41,5/5,Нов.,98000
2025-06-04,Югла,Балтезера 2,4,71,1/5,Хрущ.,87000
2025-06-04,Саркандаугава,Саркандаугавас 3,1,46,1/5,Сталинка,60000
2025-06-04,Ильгюциемс,Мотору 3,1,25,4/5,Спец. пр.,23000
2025-06-04,Вецрига,13 января 21,5,90,2/7,Нов.,185550
2025-06-04,центр,Блауманя 11/13,5,128,2/5,Дов. дом,255800
