Date,District,Street,Rooms,m2,Floor,Serie,Price
2025-10-08,центр,Чака 96,2,82,1/6,Нов.,170000
2025-10-08,Чиекуркалнс,Русова 7,3,72,2/6,Нов.,164700
2025-10-08,Мангали,Морес 7,3,56,1/5,Хрущ.,51500
2025-10-08,Кенгарагс,Латгалес 447,2,50,2/2,Спец. пр.,55000
2025-10-08,Пурвциемс,Ницгалес 11,2,41,4/5,Лит. пр.,35000
2025-10-08,Вецмилгравис,Вецмилгравья 17 k-3,1,31,1/4,Хрущ.,27000
2025-10-08,центр,Экспорта 8,4,249,2/3,Нов.,590000
2025-10-08,Вецрига,Театра 12,4,133,5/7,Дов. дом,325000
2025-10-08,центр,Пулкв. Бриежа 8,5,163,3/6,Дов. дом,299000
2025-10-08,Иманта,Юрмалас Г. 93,2,51,3/5,Лит. пр.,40800
2025-10-08,центр,Дзирнаву 37,2,74,2/7,Нов.,199000
2025-10-08,Кенгарагс,Латгалес 279 k-1,3,61,4/5,Лит. пр.,56950
2025-10-08,центр,Бруниниеку 93c,1,30,1/2,Рекон.,85000
2025-10-08,Кенгарагс,Латгалес 307,2,50,5/5,Лит. пр.,38500
2025-10-08,Кипсала,Баласта Д. 72,4,159,3/6,Нов.,570000
2025-10-08,центр,Алаукста 7,1,37,1/2,Рекон.,90000
2025-10-08,Югла,Бривибас 410A,1,36,6/12,Спец. пр.,47000
2025-10-08,центр,Лачплеша 36,3,60,4/6,Рекон.,189000
2025-10-08,Дзегужкалнс,Буллю 21,1,31,5/5,Хрущ.,27800
2025-10-08,Дарзциемс,Трасуна 8,2,56,2/5,103-я,75000
2025-10-08,Кенгарагс,Прушу 21,1,30,4/4,Хрущ.,21000
2025-10-08,центр,Калниня 6,2,80,5/5,Рекон.,192000
2025-10-08,центр,Стабу 105,4,110,2/5,Дов. дом,199000
2025-10-08,Саркандаугава,Зиемелю 23,1,29,2/2,Рекон.,26000
2025-10-08,Агенскалнс,Баложу 28,2,39,2/3,Рекон.,97000
2025-10-08,Иманта,Клеисту 19,2,52,1/9,602-я,65000
2025-10-08,р-он,ул. Латгалес Лубанас 16,1,32,9/9,467-я,35000
2025-10-08,Агенскалнс,Сабилес 13,3,81,1/3,Нов.,218000
2025-10-08,Пурвциемс,Вайдавас 2 k-3,2,41,5/5,Хрущ.,47500
2025-10-08,центр,Аусекля 4,3,79,5/7,Нов.,275000
2025-10-08,центр,Базницас 7,1,166,6/6,Дов. дом,240000
2025-10-08,Торнякалнс,Алтонавас 5,2,61,1/2,Дов. дом,82800
2025-10-08,центр,Лачплеша 110,3,50,6/6,Нов.,127000
2025-10-08,Плявниеки,Яняварту 7,2,65,1/2,Ч. дом,113000
2025-10-08,центр,Элизабетес 67,3,62,5/6,Дов. дом,179900
2025-10-08,центр,Стабу 16,5,143,5/6,Рекон.,249000
2025-10-08,Торнякалнс,Дикя 2,2,46,2/2,Дов. дом,33000
2025-10-08,Иманта,Слокас 130A,2,62,1/7,Нов.,125000
2025-10-08,Пурвциемс,Дзелзавас 81,2,50,7/9,467-я,49000
2025-10-08,р-н,ул.Краста Салацас 22,2,44,3/3,Сталинка,40000
2025-10-08,центр,Калпака бульв. 7,2,82,3/6,Рекон.,280000
2025-10-08,центр,Калпака бульв. 7,2,49,1/6,Рекон.,195000
2025-10-08,Тейка,Бривибас 320,3,57,2/5,Хрущ.,75000
2025-10-08,центр,Калпака бульв. 7,2,39,6/1,Рекон.,155000
2025-10-08,центр,Калпака бульв. 7,1,39,1/6,Рекон.,155000
2025-10-08,центр,Калпака бульв. 7,3,155,5/5,Рекон.,595000
2025-10-08,центр,Тербатас 38,4,125,2/7,Рекон.,240000
2025-10-08,Золитуде,Биезиня 4,3,75,7/10,119-я,70000
2025-10-08,Вецмилгравис,Домбровска 75,3,71,2/5,103-я,90000
2025-10-08,Плявниеки,Дзеню 8,1,39,3/5,М. сем.,30390
2025-10-08,Кенгарагс,Прушу 3/5,3,61,5/5,Лит. пр.,55700
2025-10-08,Кипсала,Кипсалас 3,3,79,1/5,Нов.,220000
2025-10-08,центр,Заубес 2,3,76,2/5,Дов. дом,190000
2025-10-08,Агенскалнс,Мелнсила 16,3,59,5/5,Хрущ.,72500
2025-10-08,центр,Бривибас 132,2,34,4/4,Рекон.,69000
2025-10-08,центр,Сколас 17,3,89,3/7,Нов.,312725
2025-10-08,центр,Стабу 104,3,60,2/5,Лит. пр.,73000
2025-10-08,центр,Весетас 34,3,80,5/12,Чеш. пр.,137000
2025-10-08,центр,Элизабетес 22,4,113,2/6,Рекон.,230000
2025-10-08,Кенгарагс,Латгалес 301,1,35,9/12,Чеш. пр.,39900
2025-10-08,Тейка,Залиша 5,3,67,4/5,103-я,76500
2025-10-08,Зиепниеккалнс,Ислицес 14,5,126,13/13,Спец. пр.,52000
2025-10-08,центр,Сколас 17,2,51,3/6,Нов.,189847
2025-10-08,Торнякалнс,Баускас 33 k-1,4,132,5/5,Нов.,185000
2025-10-08,Иманта,Юрмалас Г. 62a,4,105,3/3,Спец. пр.,92000
2025-10-08,Пурвциемс,Виршу 3,3,76,1/9,119-я,70500
2025-10-08,Иманта,Клеисту 11/1,3,70,2/12,Нов.,139000
2025-10-08,Саркандаугава,Патверсмес 30,5,108,2/4,Сталинка,111000
2025-10-08,Пурвциемс,Лиелвардес 123,2,50,5/5,Рекон.,69800
2025-10-08,р-он,ул. Латгалес Ломоносова 12,1,35,3/4,Спец. пр.,36000
2025-10-08,Даугавгрива,Бирзес 40,3,65,1/5,103-я,63000
2025-10-08,Зиепниеккалнс,Баускас 49,3,62,5/5,Лит. пр.,75000
2025-10-08,Зиепниеккалнс,Озолциема 12,3,77,7/9,119-я,74900
2025-10-08,Плявниеки,Каудзишу 6,2,50,9/9,602-я,75000
2025-10-08,Зиепниеккалнс,Кометас 30,2,65,1/4,Нов.,153000
2025-10-08,Саркандаугава,Хапсалас 15,4,106,3/7,Спец. пр.,122500
2025-10-08,Вецмилгравис,Домбровска 45,1,33,8/9,602-я,45200
2025-10-08,центр,Чака 52,4,120,4/5,Рекон.,179000
2025-10-08,Тейка,Бривибас 201,2,38,2/5,Нов.,77900
2025-10-08,Вецрига,Смилшу 14,4,102,3/5,Дов. дом,255000
2025-10-08,Агенскалнс,Лиелирбес 9A,2,44,4/4,Рекон.,103500
2025-10-08,Межапарк,Инчукална 2,4,96,2/4,Рекон.,198000
2025-10-08,Иманта,Акацию 2F,3,60,3/9,Нов.,152780
2025-10-08,центр,Валдемара 119,3,76,4/5,Дов. дом,135000
2025-10-08,Межциемс,Гайльэзера 2,4,77,2/9,602-я,69000
2025-10-08,Пурвциемс,Дзелзавас 39,2,50,4/9,602-я,56000
2025-10-08,Волери,Кремери 14,2,32,1/1,Хрущ.,8900
2025-10-08,Иманта,Даммес 27,4,75,8/9,602-я,90000
2025-10-08,Дарзциемс,Румбулас 16,4,128,5/5,Спец. пр.,169000
2025-10-08,Другой,Apguldes 2,2,37,1/2,Дов. дом,25000
2025-10-08,центр,Риепниеку 2,1,33,5/5,Сталинка,21000
2025-10-08,Иманта,Прогреса 1,2,49,5/5,Лит. пр.,42000
2025-10-08,Золитуде,Биезиня 12,1,46,7/9,119-я,49900
2025-10-08,Пурвциемс,Мадонас 27,3,82,6/9,119-я,83000
2025-10-08,Тейка,Иерикю 66,3,74,1/9,Спец. пр.,97000
2025-10-08,центр,Гертрудес 113,2,46,3/6,Дов. дом,80000
2025-10-08,Межциемс,Гайльэзера 9,3,87,3/9,Нов.,215000
2025-10-08,центр,Стабу 67,3,91,4/4,Дов. дом,106000
2025-10-08,Дарзциемс,Ницгалес 46,3,61,3/9,602-я,83000
2025-10-08,Агенскалнс,Валгума 25,4,105,2/4,Дов. дом,220000
2025-10-08,Пурвциемс,Раунас 37,5,173,1/5,Спец. пр.,135000
2025-10-08,Зиепниеккалнс,Озолциема 42,4,77,4/9,602-я,125000
2025-10-08,Межциемс,Эйзенштейна 63,2,50,7/9,602-я,58000
2025-10-08,Плявниеки,Лубанас 41,3,93,1/2,Сталинка,98700
2025-10-08,Межапарк,Гауяс 63,2,28,1/4,Нов.,64540
2025-10-08,Межапарк,Гауяс 63,1,19,1/4,Нов.,41525
2025-10-08,Межапарк,Гауяс 63,2,30,1/4,Нов.,78650
2025-10-08,Межапарк,Гауяс 63,2,31,4/4,Нов.,69800
2025-10-08,Чиекуркалнс,Чиекуркална 7 п. л. 7a,2,30,1/4,Рекон.,78650
2025-10-08,Чиекуркалнс,Чиекуркална 7 п. л. 7A,2,28,4/4,Рекон.,63300
2025-10-08,Чиекуркалнс,Чиекуркална 7 п. л. 7,1,19,2/4,Нов.,48750
2025-10-08,Чиекуркалнс,Чиекуркална 7 п. л. 7,1,19,1/4,Нов.,41525
2025-10-08,Чиекуркалнс,Чиекуркална 7 п. л. 7A,2,31,2/4,Нов.,69800
2025-10-08,Тейка,Вийциема 8,2,30,1/4,Нов.,78650
2025-10-08,Тейка,Вийциема 8,2,28,3/4,Нов.,63300
2025-10-08,Тейка,Вийциема 8,2,31,2/4,Нов.,69800
2025-10-08,Тейка,Вийциема 8,1,19,1/4,Нов.,41525
2025-10-08,Вецмилгравис,Эммас 30,3,80,2/4,Сталинка,95000
2025-10-08,Торнякалнс,Конрада 9,3,62,2/2,Дов. дом,43800
2025-10-08,центр,Стабу 19,3,93,4/6,Рекон.,219000
2025-10-08,Мангали,Чиекуру 11,2,49,2/2,Спец. пр.,53000
2025-10-08,Пурвциемс,Дзелзавас 27,2,38,5/5,Лит. пр.,54900
2025-10-08,центр,Лиенес 6a,1,23,2/2,Дов. дом,18900
2025-10-08,Ильгюциемс,Балта 24,3,70,3/5,Лит. пр.,53000
2025-10-08,Аплокциемс,Чиекуру 11,2,49,2/2,Спец. пр.,53000
2025-10-08,Плявниеки,Салнас 21,2,46,5/9,Нов.,100000
2025-10-08,центр,Экспорта 12,3,100,4/6,Сталинка,210000
2025-10-08,Ильгюциемс,Риексту 9,1,39,4/5,М. сем.,31000
2025-10-08,р-он,ул. Латгалес Латгалес 188,1,32,3/9,Нов.,68500
2025-10-08,Югла,Велдрес 1,2,47,2/5,Лит. пр.,41000
2025-10-08,центр,Бирзниека-Упиша 29,3,77,2/5,Рекон.,115000
2025-10-08,Плявниеки,Руденс 10,1,36,1/9,602-я,46300
2025-10-08,центр,Марияс 4,2,30,4/5,Рекон.,135340
2025-10-08,Плявниеки,Руденс 10,1,36,1/9,602-я,46300
2025-10-08,Агенскалнс,Кугю 15,3,86,2/7,Рекон.,250000
2025-10-08,Иманта,Талавас Г. 9,2,49,4/5,Лит. пр.,43000
2025-10-08,Агенскалнс,Зелмайшу 15,3,64,5/6,Нов.,187100
2025-10-08,Агенскалнс,Зелмайшу 15,4,88,2/5,Нов.,233300
2025-10-08,Агенскалнс,Зелмайшу 15,4,78,3/6,Нов.,205700
2025-10-08,Плявниеки,Улброкас 10,1,39,2/5,М. сем.,37000
2025-10-08,Пурвциемс,Дзелзавас 104,3,60,7/8,Нов.,158500
2025-10-08,Пурвциемс,Виршу 1,4,90,7/9,119-я,102000
2025-10-08,Пурвциемс,Дзелзавас 104,3,57,7/8,Нов.,147900
2025-10-08,Иманта,Курземес пр. 108,3,60,5/5,Лит. пр.,60000
2025-10-08,Пурвциемс,Дзелзавас 104,3,54,6/8,Нов.,139600
2025-10-08,Вецмилгравис,Вецмилгравья 1 л. 49,1,28,3/5,Лит. пр.,22500
2025-10-08,Биерини,Лиепаяс 37c,2,43,3/4,Нов.,123000
2025-10-08,Биерини,Лиепаяс 37c,2,65,2/4,Нов.,174000
2025-10-08,Биерини,Лиепаяс 37c,4,84,2/4,Нов.,224800
2025-10-08,Шампетерис-Плескодале,Стендес 3,2,45,2/4,Хрущ.,45500
2025-10-08,Межциемс,Кайвас 48a,3,59,1/6,Нов.,158600
2025-10-08,Дрейлини,Каивас 48a,4,86,2/6,Нов.,203700
2025-10-08,Дрейлини,Каивас 48a,3,60,2/6,Нов.,147400
2025-10-08,Дрейлини,Каивас 48a,2,44,4/6,Нов.,116300
2025-10-08,Дрейлини,Каивас 48a,3,59,1/6,Нов.,158600
2025-10-08,центр,Марияс 1,6,125,4/6,Дов. дом,180000
2025-10-08,Болдерая,Финиера 5,1,34,4/5,103-я,24300
2025-10-08,Дзегужкалнс,Дзирциема 47,2,45,4/5,Лит. пр.,54000
2025-10-08,Югла,Страздмуйжас 14,2,44,2/4,Нов.,99000
2025-10-08,Югла,Мурьяню 151,3,82,3/4,Нов.,185000
2025-10-08,Югла,Мурьяню 151,2,44,2/4,Нов.,100000
2025-10-08,Зиепниеккалнс,Берзупес 6,2,42,3/3,Хрущ.,54000
2025-10-08,Югла,Мурьяню 151,3,66,1/4,Нов.,165000
2025-10-08,Югла,Страздмуйжас 14,2,49,2/4,Нов.,119000
2025-10-08,Югла,Страздмуйжас 14,2,50,2/4,Нов.,114000
2025-10-08,Берги,Бривибас 446,4,186,3/3,Нов.,272000
2025-10-08,Агенскалнс,Баложу 28,2,39,2/3,Рекон.,98000
2025-10-08,р-он,ул. Латгалес Дрицану 1,2,50,4/5,Спец. пр.,49000
2025-10-08,Дзегужкалнс,Даугавгривас 72,3,58,2/5,Спец. пр.,64000
2025-10-08,Плявниеки,Деглава 108/6,3,77,3/9,119-я,87150
2025-10-08,Шампетерис-Плескодале,Апузес 13,3,86,1/3,Нов.,230000
2025-10-08,центр,Садовникова 29A,3,65,5/6,Рекон.,160000
2025-10-08,центр,Валдемара 8,3,79,1/5,Нов.,220000
2025-10-08,Агенскалнс,Грегора 2B,2,41,4/7,Нов.,126500
2025-10-08,Кенгарагс,Вишкю 7,3,60,5/5,Лит. пр.,49000
2025-10-08,Золитуде,Русес 14,2,61,7/9,119-я,59000
2025-10-08,центр,Деглава 7,2,70,6/6,Нов.,155000
2025-10-08,Мангали,Ледургас 24,3,61,7/9,467-я,105000
2025-10-08,Шампетерис-Плескодале,Калнциема 116C,1,30,3/4,Хрущ.,36000
2025-10-08,Иманта,Анниньмуйжас 84,4,75,2/9,467-я,102000
2025-10-08,Плявниеки,Каудзишу 42,3,63,2/9,602-я,79000
2025-10-08,центр,Бривибас 133,1,34,3/4,Сталинка,42000
2025-10-08,Зиепниеккалнс,Баускас 158,1,26,1/2,103-я,24700
2025-10-08,Засулаукс,Кандавас 8,2,47,5/5,103-я,55000
2025-10-08,Кенгарагс,Прушу 1 k-1,2,44,1/5,Лит. пр.,38500
2025-10-08,Саркандаугава,Тилта 11,2,42,2/5,Хрущ.,39000
2025-10-08,Межциемс,Кайвас 48A,3,61,5/6,Нов.,157000
2025-10-08,р-он,ул. Латгалес Екабпилс 9,3,60,1/3,Дов. дом,120000
2025-10-08,центр,Тербатас 50,3,80,2/5,Дов. дом,155000
2025-10-08,Пурвциемс,Иерикю 25,2,66,5/5,Спец. пр.,88000
2025-10-08,Вецрига,Вагнера 20,4,101,2/3,Рекон.,311860
2025-10-08,Пурвциемс,Унияс 60,2,40,4/5,Лит. пр.,43500
2025-10-08,Саркандаугава,Ганибу Д. 13,2,54,5/6,103-я,65000
2025-10-08,центр,Стабу 53,4,92,4/5,Дов. дом,189000
2025-10-08,Агенскалнс,Ранькя Д. 31,2,71,3/4,Рекон.,121923
2025-10-08,центр,Дзирнаву 53,2,38,2/6,Рекон.,159500
2025-10-08,Югла,Бривибас 387,2,46,1/4,Дов. дом,28000
2025-10-08,центр,Дунтес 28,6,262,15/15,Нов.,285000
2025-10-08,Агенскалнс,Пукю 6,3,63,1/3,Рекон.,160888
2025-10-08,Межапарк,Хамбургас 16,4,113,2/3,Дов. дом,186450
2025-10-08,Иманта,Слокас 205a,2,50,5/5,Лит. пр.,59900
2025-10-08,центр,Дзирнаву 70,4,113,4/5,Дов. дом,259000
2025-10-08,центр,Тербатас 37,4,125,3/5,Дов. дом,217000
2025-10-08,Иманта,Юрмалас Г. 82-k2,2,53,7/9,Нов.,137500
2025-10-08,Плявниеки,Праулиенас 4,3,60,1/9,602-я,65000
2025-10-08,центр,Катринас Д. 27,3,150,1/11,Рекон.,197820
2025-10-08,Тейка,Цаунес 10,2,61,6/9,Спец. пр.,66000
2025-10-08,центр,Сколас 17,4,89,3/7,Нов.,312725
2025-10-08,Иманта,Анниньмуйжас 48,2,50,3/9,602-я,71200
2025-10-08,Торнякалнс,Апшу 4,2,39,2/3,Рекон.,91471
2025-10-08,центр,Сколас 17,3,61,2/7,Нов.,199750
2025-10-08,р-он,ул. Латгалес М. Кална 13,2,46,2/6,Рекон.,73000
2025-10-08,Агенскалнс,Ранькя Д. 31,2,51,3/4,Рекон.,104550
2025-10-08,центр,Валдемара 119,3,65,5/5,Дов. дом,77000
2025-10-08,центр,Пернавас 39,1,22,1/6,Дов. дом,36500
2025-10-08,Агенскалнс,Ранькя Д. 31,2,44,2/4,Рекон.,135000
2025-10-08,центр,Райня бульв. 3,4,149,4/6,Рекон.,296000
2025-10-08,центр,Бруниниеку 28,4,91,5/6,Дов. дом,167880
2025-10-08,Саркандаугава,Аптиекас 17B,2,38,2/2,Нов.,58125
2025-10-08,центр,Катринас Д. 20/2,2,41,4/5,Хрущ.,49980
2025-10-08,Кенгарагс,Латгалес 266 k 2,2,43,5/5,Лит. пр.,61500
2025-10-08,Шампетерис-Плескодале,Лиелирбес 15,2,67,6/30,Нов.,190548
2025-10-08,Ильгюциемс,Гривас 11,3,55,3/5,Хрущ.,62000
2025-10-08,Тейка,Бикерниеку 93k3,2,43,1/3,Хрущ.,74000
2025-10-08,Межапарк,Эзермалас 2,2,45,4/12,Чеш. пр.,49500
2025-10-08,Вецмилгравис,Эммас 3,2,50,1/5,Хрущ.,27000
2025-10-08,Плявниеки,Сахарова 8,1,39,9/9,Нов.,93500
2025-10-08,Тейка,Арайшу 6,1,30,1/3,Дов. дом,55000
2025-10-08,центр,Валдемара 106,3,90,4/8,Сталинка,187000
2025-10-08,Плявниеки,Дзеню 3,3,64,1/9,602-я,85000
2025-10-08,Зиепниеккалнс,Дигнаяс 3b,2,53,1/6,Нов.,95000
2025-10-08,Плявниеки,Дравниеку 3 K-2,4,97,3/10,Нов.,200000
2025-10-08,Плявниеки,Дравниеку 3 K-3,2,49,10/10,Нов.,111540
2025-10-08,р-он,ул. Латгалес Коюсалас 15,3,60,4/5,Нов.,170800
2025-10-08,Шампетерис-Плескодале,Лиелирбес 15,4,92,3/30,Нов.,245312
2025-10-08,Плявниеки,Дравниеку 3 K-3,2,48,8/10,Нов.,103476
2025-10-08,Шампетерис-Плескодале,Лиелирбес 15,2,64,3/30,Нов.,181337
2025-10-08,Даугавгрива,Парадес 7,3,66,5/5,103-я,45000
2025-10-08,центр,Бруниниеку 102a,1,32,3/3,Дов. дом,35000
2025-10-08,Тейка,Бривибас 235,2,66,4/5,Дов. дом,128500
2025-10-08,Шампетерис-Плескодале,Лиелирбес 15,3,84,3/30,Нов.,224955
2025-10-08,Плявниеки,Дравниеку 3 K-1,4,87,8/10,Нов.,175400
2025-10-08,Югла,Велдрес 7,2,47,2/5,Хрущ.,72000
2025-10-08,Плявниеки,Руденс 4,2,48,1/6,602-я,57000
2025-10-08,центр,Экспорта 3,2,61,5/5,Дов. дом,169500
2025-10-08,Пурвциемс,Ницгалес 4,2,49,1/9,602-я,54000
2025-10-08,Пурвциемс,Пурвциема 13,3,77,10/12,104-я,115000
2025-10-08,р-он,ул. Латгалес Латгалес 146,1,18,1/1,Нов.,33000
2025-10-08,Вецрига,Театра 7,3,86,3/4,Нов.,302400
2025-10-08,Торнякалнс,Виенибас Г. 70,2,28,2/2,Дов. дом,21500
2025-10-08,Югла,Маркалнес 9,1,32,1/5,М. сем.,28600
2025-10-08,центр,Райня бульв. 3,4,148,4/6,Дов. дом,296000
2025-10-08,центр,Валдемара 72,2,37,1/3,Рекон.,93000
2025-10-08,Тейка,Бривибас 310,2,56,3/5,Сталинка,79900
2025-10-08,центр,Валдемара 72,3,43,1/3,Рекон.,114300
2025-10-08,Межапарк,Виестура пр. 79,2,64,1/2,Сталинка,75000
2025-10-08,Агенскалнс,Баложу 28,3,71,1/3,Рекон.,180000
2025-10-08,Агенскалнс,Ранькя Д. 31,1,37,2/4,Рекон.,99900
2025-10-08,р-н,ул.Краста Лубанас 16,4,78,9/9,467-я,75000
2025-10-08,центр,Акас 4,2,61,4/7,Нов.,248460
2025-10-08,Золитуде,Скринес 8,3,73,3/3,Нов.,180300
2025-10-08,Саркандаугава,Слиежу 9A,1,34,5/5,103-я,34000
2025-10-08,Кенгарагс,Латгалес 259k-1,1,36,3/12,Чеш. пр.,47900
2025-10-08,центр,Валдемара 72,3,46,1/3,Рекон.,114300
2025-10-08,Плявниеки,Дравниеку 3,3,68,8/10,Нов.,146285
2025-10-08,центр,Валдемара 72,2,37,1/3,Рекон.,93000
2025-10-08,Кенгарагс,Латгалес 417,2,50,7/9,467-я,55500
2025-10-08,Кенгарагс,Булту 6,2,50,4/5,Лит. пр.,43000
2025-10-08,Агенскалнс,Ранькя Д. 34,4,133,14/22,Нов.,352000
2025-10-08,р-он,ул. Латгалес Лудзас 56,2,60,5/5,Дов. дом,80000
2025-10-08,центр,Лачплеша 47,2,114,2/5,Дов. дом,180000
2025-10-08,центр,Стабу 92,2,63,2/5,Дов. дом,120000
2025-10-08,центр,Элизабетес 23a,5,155,1/5,Дов. дом,430000
2025-10-08,центр,Дзирнаву 66,1,41,6/6,Дов. дом,68000
2025-10-08,Мангали,Бриежу 7,3,52,2/5,Нов.,110000
2025-10-08,Межапарк,Виестура пр. 7,3,52,2/5,Нов.,110000
2025-10-08,Аплокциемс,Бриежу 7,3,52,2/5,Нов.,110000
2025-10-08,центр,Аусекля 7,3,68,4/6,Рекон.,219900
2025-10-08,центр,Стабу 19,3,93,4/7,Рекон.,219000
2025-10-08,Тейка,Берзпилс 7,3,53,1/5,Хрущ.,74974
2025-10-08,Агенскалнс,Кристапа 10,1,17,4/4,Хрущ.,27000
2025-10-08,центр,Стабу 15,2,63,5/5,Сталинка,170000
2025-10-08,центр,Микеля 1,2,57,4/5,Спец. пр.,154000
2025-10-08,Аплокциемс,Бриежу 9,1,27,4/6,Нов.,59600
2025-10-08,центр,Стабу 87A,2,44,4/5,Рекон.,115000
2025-10-08,Агенскалнс,Лиелирбес 9A,3,47,2/4,Рекон.,119500
2025-10-08,р-он,ул. Латгалес Латгалес 224,2,51,5/9,467-я,55500
2025-10-08,р-н,ул.Краста Латгалес 224,2,51,5/9,467-я,55500
2025-10-08,Тейка,Бривибас 201,2,55,3/5,Нов.,119900
2025-10-08,Тейка,Бривибас 201,4,82,2/5,Нов.,145900
2025-10-08,Тейка,Бривибас 201,3,76,4/5,Нов.,163500
2025-10-08,Тейка,Бривибас 201,2,50,2/5,Нов.,77900
2025-10-08,Тейка,Бривибас 201,1,37,2/5,Нов.,77900
2025-10-08,Тейка,Бривибас 201,1,39,3/5,Нов.,82900
2025-10-08,Иманта,Слокас 130a,4,93,2/8,Нов.,186999
2025-10-08,р-он,ул. Латгалес Латгалес 153A,1,25,3/5,Дов. дом,22500
2025-10-08,Даугавгрива,Парадес 3/1,2,48,4/5,Чеш. пр.,35000
2025-10-08,Югла,Юглас 5,1,35,3/5,Хрущ.,37000
2025-10-08,Вецмилгравис,Эммас 3a,3,60,5/5,Спец. пр.,63000
2025-10-08,Югла,Бривибас 399,1,30,2/5,Хрущ.,37500
2025-10-08,Саркандаугава,Кадикю 3,3,60,2/2,Рекон.,38000
2025-10-08,центр,Чака 67/69,3,71,2/6,Рекон.,210000
2025-10-08,Межциемс,Кайвас 50/4,2,38,5/5,Нов.,71500
2025-10-08,центр,Барона 24/26,2,51,5/6,Рекон.,169000
2025-10-08,Ильгюциемс,Лидоню 23,2,50,1/5,Лит. пр.,39500
2025-10-08,Иманта,Имантас 3A,2,50,4/5,Лит. пр.,45000
2025-10-08,центр,Авоту 7,3,64,3/5,Дов. дом,164990
